index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,68298.83879508449,127270.05608964743,61487.603305785095,4855.269399652208,251.1576247956844,330337.0,1.0,0.0,0.0
1,2,59284.77968140595,126147.01522015064,55537.19008264461,4870.63046825838,251.0671226706544,330337.0,0.9995,0.0,0.0
2,3,53778.72466720209,113815.12864379545,61487.603305785095,4623.007937772369,250.0100834462264,331658.0,0.9990000000000001,0.0,0.0
3,4,12974.502503453821,107823.38611631334,13884.297520661159,5081.947510274756,249.45743605995685,332995.0,0.9985,0.0,0.0
4,5,-307.55643223859937,96348.14884653546,6148.760330578512,5018.920506960745,248.3540202898708,334257.0,0.998,0.0,0.0
5,6,3475.3209375027063,87753.40599855603,5950.413223140496,6119.650562341681,247.46123882185685,335534.0,0.9975,0.0,0.0
6,7,1748.2927387182328,78548.81846502035,6148.760330578512,4804.11994167538,246.4229865268816,336760.0,0.997,0.0,0.0
7,8,7163.513914714242,74785.31009204194,6148.760330578512,4778.261957114134,245.9794190776765,338016.0,0.9965,0.0,0.0
8,9,2088.3786069160315,66619.9572955496,5950.413223140496,4303.318180267878,244.9393412656604,339343.0,0.996,0.0,0.0
9,10,51380.395432528465,108709.91305002637,3966.9421487603295,5323.497529291361,249.53942319892963,340674.0,0.9955,0.0,0.0
10,11,85989.39484691796,130252.20625714259,59504.132231404925,4942.969408397102,251.39794634999942,341978.0,0.995,0.0,0.0
11,12,43139.67121437369,108964.73865983986,59504.132231404925,4923.006580271647,249.56298979560157,343248.0,0.9945,0.0,0.0
12,1,68564.74514853465,111126.457830034,61487.603305785095,4915.422672555558,249.76290833534023,344525.0,0.9940000000000001,0.0,0.0
13,2,172264.86432253028,193808.79685154985,85289.25619834715,4293.269102667503,256.01982014732147,345829.0,0.9935,0.0,0.0
14,3,124539.13932760675,203815.60594725067,109090.9090909091,5441.421140997119,256.6688122412122,347095.0,0.993,0.0,0.0
15,4,13115.040501581416,152808.1249933015,59504.132231404925,4618.389224125904,253.1412984873476,348328.0,0.9925,0.0,0.0
16,5,22072.812878492845,122000.66297290518,47603.305785123965,5276.969113765201,250.71524663791402,349603.0,0.992,0.0,0.0
17,6,123.61138625608022,111558.83704322648,5950.413223140496,4615.024092794275,249.80289531519713,350903.0,0.9915,0.0,0.0
18,7,9509.668947396693,108287.36430597227,6148.760330578512,6632.381354072392,249.5003453533684,352218.0,0.991,0.0,0.0
19,8,5181.134976341866,102518.27410983319,6148.760330578512,4801.464841902438,248.96516581911976,353528.0,0.9905,0.0,0.0
20,9,42989.36647286329,123012.64386504205,17851.239669421488,4643.757048232929,250.80242624612703,354798.0,0.99,0.0,0.0
21,10,14779.081563770618,109322.25887284828,23801.652892561993,4667.813663402394,249.59605371986015,356110.0,0.9895,0.0,0.0
22,11,42173.22590319355,108441.22508545687,37685.950413223145,5368.309277361851,249.51457459404946,357399.0,0.9890000000000001,0.0,0.0
23,12,10015.56168280937,109367.80912359996,3966.9421487603295,5122.035495905983,249.6002662650143,358691.0,0.9885,0.0,0.0
24,1,39001.614723932624,109884.15306646873,33719.00826446282,4766.262516601079,249.64801840992038,359995.0,0.988,0.0,0.0
25,2,52926.89868300132,108856.23045292892,49586.77685950412,4368.044437037116,249.5529548185452,361314.0,0.9875,0.0,0.0
26,3,102338.7063453676,142287.9772448325,61487.603305785095,7419.356247679257,252.3469019062896,362530.0,0.987,0.0,0.0
27,4,14429.474237166554,108476.9365616507,43636.36363636363,4604.15128398475,249.51787723681224,363873.0,0.9865,0.0,0.0
28,5,60202.47902700843,117416.43065776912,41652.89256198347,9610.092368906531,250.32032655563137,365142.0,0.986,0.0,0.0
29,6,2994.599623124208,106587.07531270693,5950.413223140496,7873.541745045886,249.34310046358155,366434.0,0.9855,0.0,0.0
30,7,8898.533962827329,104648.02633834773,6148.760330578512,4688.822606608,249.16377474691086,367733.0,0.985,0.0,0.0
31,8,-1633.6086431494882,90799.41317701264,6148.760330578512,6066.2441876071025,247.7886256639094,369073.0,0.9845,0.0,0.0
32,9,-97.30343628567677,79702.83835746102,5950.413223140496,5048.858160125446,246.55873760233632,370401.0,0.9840000000000001,0.0,0.0
33,10,16854.4233616866,87514.35781889857,3689.256198347107,5353.647701901945,247.43554576729352,371658.0,0.9835,0.0,0.0
34,11,15333.772850915706,94094.91323589747,3570.2479338842977,5182.969500032499,248.1308392666301,372970.0,0.983,0.0,0.0
35,12,87849.05310943659,115616.07357592336,61487.603305785095,4840.289463625821,250.1652303218404,374252.0,0.9825,0.0,0.0
36,1,24288.35641371893,108825.90016441012,25785.12396694216,5293.405858290033,249.5501498348664,375528.0,0.982,0.0,0.0
37,2,22147.451844323306,108169.34941974713,17851.23966942149,4952.762919564766,249.4894311865113,376817.0,0.9815,0.0,0.0
38,3,24713.98652321453,105449.86739883963,19834.710743801654,7598.757800320333,249.2379300285619,378171.0,0.981,0.0,0.0
39,4,72179.31772510562,112071.73203263176,59504.132231404925,6053.320859908721,249.85032849649792,379461.0,0.9805,0.0,0.0
40,5,3315.60654681285,104078.70561108,6148.760330578512,5159.872637786097,249.1111232415685,380751.0,0.98,0.0,0.0
41,6,201.43905635470142,93205.87116932652,5950.413223140496,5123.860274967687,248.04278042485404,382050.0,0.9795,0.0,0.0
42,7,9179.07340756432,91158.19071504576,6148.760330578512,5077.993531266581,247.82718730815202,383322.0,0.9790000000000001,0.0,0.0
43,8,322770.8103681286,144649.13919328534,261818.1818181817,7461.680071707265,252.5266219510797,384589.0,0.9785,0.0,0.0
44,9,8770.626663433342,124713.3564075043,23801.652892561982,4904.7565566523745,250.94893835350655,385882.0,0.978,0.0,0.0
45,10,17640.181456337275,109524.00629578263,27768.595041322318,5060.936526736645,249.61471157826526,387169.0,0.9775,0.0,0.0
