index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,37609.07571259127,108376.28385175996,49586.77685950412,4960.105001327293,249.50856874611668,331691.0,1.0
1,2,58243.986574971925,107690.03673840004,53553.719008264445,5376.5146800675175,249.4451037397947,331691.0,0.9995
2,3,54273.4389277447,109799.46177146283,47603.305785123965,4560.708109558024,249.6401860511849,332956.0,0.9990000000000001
3,4,94404.73727018834,139706.35688586519,59504.132231404925,4993.709924381324,252.1504016506215,334257.0,0.9985
4,5,1443.6557485245035,124660.65377323267,11900.826446280991,4588.532414876053,250.94439815413793,335568.0,0.998
5,6,2325.909854677361,116559.43548088495,5950.413223140496,4476.714923884561,250.24649857691983,336820.0,0.9975
6,7,8721.856796874368,112991.86725219365,6148.760330578512,6140.664694987199,249.935423772514,338169.0,0.997
7,8,4023.2233731802366,106071.1574284019,6148.760330578512,4795.17286639347,249.2953877211137,339441.0,0.9965
8,9,4726.475369199361,99697.24345744662,5950.413223140496,5149.976117014139,248.68574519190238,340721.0,0.996
9,10,17102.031647269716,110015.40629254986,1983.4710743801647,4800.397737786302,249.66015687529358,342032.0,0.9955
10,11,17384.560732737027,108289.88421823052,13884.297520661159,5225.785286395191,249.50057839806072,343348.0,0.995
11,12,21552.11604669813,109273.46535014882,15867.768595041323,4700.766319738464,249.59154123278915,344596.0,0.9945
12,1,174645.65514164564,187717.7747755929,91239.66942148766,4961.676294714102,255.60822201868427,345940.0,0.9940000000000001
13,2,213135.25792453095,226126.65593570226,170578.51239669422,4147.8643677276705,258.0679582795314,347252.0,0.9935
14,3,7675.131441605623,161357.08672135946,67438.01652892558,5006.684127023072,253.76581172630284,348527.0,0.993
15,4,21381.315649319084,118293.33594971153,59504.132231404925,4940.934189562303,250.39586974067123,349792.0,0.9925
16,5,96488.38382425538,124321.06649807026,83305.78512396694,7154.868151929708,250.9151435646167,351070.0,0.992
17,6,-380.16320234463967,112192.57004284972,5950.413223140496,5797.920029735391,249.8615037494544,352355.0,0.9915
18,7,-3044.1580048374717,97626.45039913061,6148.760330578512,5373.201308303111,248.48063494444642,353618.0,0.991
19,8,12317.566419673554,99032.41248076901,6148.760330578512,4762.844007456663,248.61989426315063,354943.0,0.9905
20,9,10598.935611710025,99023.09728532458,5950.413223140496,4657.8375840139615,248.61897160116126,356210.0,0.99
21,10,4643.969848447715,94999.82293126233,3689.256198347107,4977.988004162837,248.22046978320745,357535.0,0.9895
22,11,7961.008821065678,93449.738962913,3570.2479338842977,5940.84485553071,248.0669353172457,358876.0,0.9890000000000001
23,12,55120.28066101371,109720.34752268481,33719.00826446282,5130.663836779164,249.6328694647817,360191.0,0.9885
24,1,22937.70371163058,109983.93703702925,17851.23966942149,4822.874527864613,249.65724655849712,361441.0,0.988
25,2,7748.694281339848,108371.46199229165,3966.9421487603295,5394.227177317125,249.50812281441705,362725.0,0.9875
26,3,24574.060040972785,107236.00471479993,19834.710743801654,5874.806574662816,249.40311428047718,364070.0,0.987
27,4,22555.17437651718,107592.55537193752,15867.768595041323,6330.855124338204,249.4360885389751,365360.0,0.9865
28,5,5648.223317793777,101254.734014922,6148.760330578512,5837.284344230778,248.8400132740612,366644.0,0.986
29,6,57795.70770769666,124394.5289147145,29752.06611570248,4903.8466922017105,250.9214721670154,367944.0,0.9855
30,7,350.4618722526065,113608.72811895248,6148.760330578512,4987.5023374361135,249.992302560213,369316.0,0.985
31,8,14897.692071199082,116399.04370562293,6148.760330578512,5958.616153950118,250.23268122894748,370627.0,0.9845
32,9,2095.3465744616265,107573.2075207506,5950.413223140496,4970.769536193452,249.43429922507642,371949.0,0.9840000000000001
33,10,31085.677929531543,110072.65448412832,23801.652892561993,4784.57807359183,249.66545126090156,373237.0,0.9835
34,11,53670.80456273248,109132.21554686713,49586.77685950412,5024.466640489657,249.57847827123533,374580.0,0.983
35,12,13621.614503914763,109930.93455047949,7933.884297520661,4889.01120278172,249.6523448210931,375823.0,0.9825
36,1,89739.68629763559,132278.35686652368,61487.603305785095,5904.660675806595,251.56122708248242,377109.0,0.982
37,2,62280.2296710504,134519.06167156273,55537.19008264461,4502.334783366999,251.74179802333492,378435.0,0.9815
38,3,51194.094115771535,118763.46973887006,61487.603305785095,5462.082742679358,250.43637058398258,379736.0,0.981
39,4,20209.74095596056,107261.9499315097,25785.12396694216,5926.1367963787025,249.40551372713486,381059.0,0.9805
