observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
52906.00395660559,112285.3993507295,61487.603305785095,4447.091300091162,249.87008872197632,331421.0,1.0
76382.75356175838,129208.06719903734,55537.19008264461,3922.8956308061615,251.31380265928257,331421.0,0.9986666666666668
97108.53137031746,158095.50232248107,63471.074380165264,4750.021866708722,253.5275485661832,332708.0,0.9973333333333332
9203.198543785516,109099.90368204998,53553.719008264445,4645.0781759522915,249.5754900288588,333990.0,0.996
47845.68003765044,122310.08120153696,29752.06611570248,4883.436402460984,250.741902239967,335294.0,0.9946666666666668
3050.560733823759,114997.19017610676,5950.413223140496,4413.03853611346,250.11191507375145,336590.0,0.9933333333333332
8706.046478083861,111766.54635028825,6148.760330578512,5787.929973323863,249.8221045362331,337905.0,0.992
5899.038563459546,106534.54241395967,6148.760330578512,4982.28216920961,249.33824215425503,339184.0,0.9906666666666668
49001.766075170504,121026.64268512011,29752.06611570248,4757.5996883075895,250.63133724027568,340451.0,0.9893333333333332
6103.937774241139,107141.56702223793,13884.297520661159,6104.715916462161,249.3943805624931,341765.0,0.988
46315.98413145043,108684.65785055529,39669.42148760331,5103.471815529802,249.53708756594426,343089.0,0.9866666666666668
104197.63322100836,146777.61200875716,61487.603305785095,4617.075757021706,252.68863084249938,344380.0,0.9853333333333332
5014.696626929384,109597.861949073,37685.950413223145,4508.496273390489,249.621541843066,345693.0,0.9840000000000001
41743.893316155416,106697.77772094024,37685.950413223145,6958.027131065091,249.35333836316846,347063.0,0.9826666666666668
43509.16435554027,109233.54648019664,35702.47933884298,5270.916257440924,249.5878494848975,348380.0,0.9813333333333332
61250.888457692374,107764.6370071233,57520.66115702478,5199.136773741081,249.45200286757824,349689.0,0.98
4047.054317290868,95284.79506810145,6148.760330578512,10378.135925734212,248.24869602497043,350932.0,0.9786666666666668
32314.69175852441,113079.19662337555,5950.413223140496,8569.8769801098,249.94350010389118,352260.0,0.9773333333333334
2189.523855876193,104348.8389744234,6148.760330578512,4771.121174249832,249.13610551876658,353528.0,0.976
-1119.468971347019,90441.94850549233,6148.760330578512,6638.6611670055445,247.7502051274175,354860.0,0.9746666666666668
1280.6720701364716,80689.97912643508,5950.413223140496,5082.228226053217,246.67485814921008,356176.0,0.9733333333333334
3465.6718814422893,74837.78497066288,3689.256198347107,5628.609838867388,245.98613371345652,357468.0,0.972
15076.797446198016,81565.73911210727,3570.2479338842977,4778.595370869344,246.77787661594016,358760.0,0.9706666666666668
100881.47166066225,116134.1866960144,61487.603305785095,4825.420770970222,250.2098644638193,360062.0,0.9693333333333334
17176.167319661254,108298.33274609098,19834.710743801654,5177.310525783004,249.50135972866838,361303.0,0.968
197509.0628904521,204305.66361232515,97190.08264462813,4311.649379590016,256.7005949550765,362577.0,0.9666666666666668
21197.35851986625,156015.17942805807,63471.074380165264,6016.768323968345,253.37557815969453,363846.0,0.9653333333333334
65671.20148950531,157527.603443497,59504.132231404925,4654.645242661726,253.48606278351207,365102.0,0.9640000000000001
