index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,146090.6326588,181405.3918358884,85289.25619834714,4710.074624564572,255.18026385328056,331280.0,1.0
1,2,64501.3357063559,172909.82048247205,67438.01652892558,5558.890530846838,254.58859031132943,331280.0,1.0
2,3,23893.350433423675,130648.44951041727,61487.603305785095,4667.118099693617,251.429878274673,332570.0,1.0
3,4,60438.848508981886,126653.34281160544,59504.132231404925,4929.822976389091,251.1079259256673,333885.0,1.0
4,5,13864.468107909699,124213.05353606152,11900.826446280991,4403.930937172596,250.90583851964686,335198.0,1.0
5,6,2396.774451040062,114109.98709295275,5950.413223140496,6549.427671008354,250.03548475990291,336492.0,1.0
6,7,8696.896409790817,112023.55166513132,6148.760330578512,4634.571507033713,249.84587271479992,337771.0,1.0
7,8,-567.6560094421476,100000.12862249318,6148.760330578512,5307.006702617494,248.71574570349574,339040.0,1.0
8,9,18214.832935942486,106965.0247287397,5950.413223140496,5299.523606555458,249.37805370653285,340352.0,1.0
9,10,17175.214425648504,109171.48836678274,9917.355371900827,5051.395415704628,249.58211027159743,341706.0,1.0
10,11,11455.594656043762,109987.02591042494,5950.413223140496,4689.643889261043,249.65753222143942,342986.0,1.0
11,12,52081.02035151446,109773.31477334061,47603.305785123965,4691.425703474945,249.63776794352543,344263.0,1.0
12,1,198252.4915557648,200131.78211852675,103140.49586776864,4753.528342810283,256.42989766641983,345542.0,1.0
13,2,50481.49268380394,175145.25157491502,69421.48760330575,6046.535624110014,254.7463149350818,346876.0,1.0
14,3,9298.38516292985,115935.591745885,61487.603305785095,7020.441686174992,250.19275600843255,348189.0,1.0
15,4,4005.55144452814,108847.4921970258,5950.413223140496,5143.237770246818,249.55214669351943,349451.0,1.0
16,5,55591.387790007735,123692.24929140009,35702.479338842975,5044.15135679047,250.86097254405587,350743.0,1.0
17,6,2956.882792750398,116173.33268223185,5950.413223140496,4525.3861787781425,250.21323679205997,352022.0,1.0
18,7,2365.7148578504957,106541.6247496616,6148.760330578512,5848.662459842242,249.3388971376733,353327.0,1.0
19,8,25569.407815293463,120798.72516699233,5950.413223140496,5361.894174822241,250.611702719417,354579.0,1.0
20,9,10906.749158712422,120766.82113754832,5950.413223140496,4988.239965015928,250.60895426753518,355880.0,1.0
21,10,102812.66019056793,157135.40297573895,61487.603305785095,4956.475046592495,253.4574120078705,357220.0,1.0
22,11,63115.28412718097,156001.31475392357,59504.132231404925,4745.240117591724,253.37456532646087,358477.0,1.0
23,12,29971.60156646229,119852.33925540595,61487.603305785095,4632.973759194996,250.53017395377375,359773.0,1.0
24,1,3768.937732861391,108708.63938606944,9917.355371900827,4995.282230297074,249.53930540886608,361097.0,1.0
25,2,168371.83523862454,188408.40237706492,83305.78512396697,5366.287123662184,255.65504422895359,362416.0,1.0
26,3,128629.19511257164,202507.06420948613,109090.9090909091,5439.62418924161,256.583946702736,363652.0,1.0
27,4,90024.42277839925,190745.78780325095,95206.611570248,6579.087614386678,255.81351103750853,364924.0,1.0
28,5,6310.591020307476,120953.99994505619,71404.95867768595,4697.4202008163265,250.62507925095247,366259.0,1.0
29,6,29597.709778919183,121165.60859503293,23801.652892561982,5584.448236380466,250.64330880384497,367529.0,1.0
30,7,29546.92207596625,120825.69878698062,23801.652892561982,6085.178991456571,250.6140264289267,368832.0,1.0
31,8,-3476.375353540463,105925.94579344867,6148.760330578512,5274.617309412971,249.2819583643252,370130.0,1.0
32,9,1128.4776056388616,96323.10610496296,5950.413223140496,4780.904070984064,248.3515398281461,371398.0,1.0
33,10,6690.663162476796,94160.4561676564,3689.256198347107,5164.056901436244,248.13733123689147,372758.0,1.0
34,11,26129.500992817422,109171.9633980574,5950.413223140496,5167.580539275917,249.58215420309418,374030.0,1.0
35,12,68313.68870850206,110945.71046181713,61487.603305785095,5052.338338957396,249.74619258871888,375380.0,1.0
36,1,120968.16699461783,161255.8386382648,65454.54545454543,5203.493363624952,253.7584154166312,376671.0,1.0
37,2,164758.42791590278,214450.84961842274,107107.4380165289,4455.978919216193,257.34389523093927,377956.0,1.0
38,3,31719.51295253708,166760.17895726988,73388.42975206609,6021.7538616240245,254.15469194646647,379269.0,1.0
39,4,60349.06701893676,160663.4020229218,61487.603305785095,4958.240647499991,253.715137119068,380528.0,1.0
40,5,2858.2984954379017,122590.10308775544,35702.479338842975,5229.118091761299,250.76602542106784,381836.0,1.0
