index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30962,160113.901589667,163.819781310371,163.819781310371,NA,125.575577290161,segment1,79.2447109085053,102749.777939101,NA,53305.1331102342,segment1,39334.363580916,63471.0743801653,NA,44925.0671158235,segment1,33500.5543675239,4478.89196926888,NA,4661.77814730422,segment1,5870.65144804671,2.17499536778919,NA,0.416260596093836,segment1,-1.09254487733014
2,2,0.999333333333333,3.30962,167232.699484586,179.639332187968,179.639332187968,NA,119.339872425095,segment1,79.2447109085053,71251.0327858964,NA,49566.5696686288,segment1,39334.363580916,59504.1322314049,NA,42025.355276395,segment1,33500.554367524,4628.10265957271,NA,4677.80315323346,segment1,5870.65144804672,2.68803143191883,NA,0.25504771762214,segment1,-1.09254487733014
3,3,0.998666666666667,3.32271,177501.06326836,202.457918374134,202.457918374134,NA,113.104167560029,segment1,79.2447109085053,96131.0841185382,NA,45828.0062270233,segment1,39334.363580916,81322.3140495868,NA,39125.6434369665,segment1,33500.554367524,4540.40628517696,NA,4693.8281591627,segment1,5870.65144804672,3.41253321585839,NA,0.0938348391504439,segment1,-1.09254487733014
4,4,0.998,3.3355,131097.569525669,99.3390433903749,99.3390433903749,NA,106.953724947707,segment1,79.2447109085053,17946.4430321075,NA,42477.481040565,segment1,39334.363580916,59504.1322314049,NA,36523.7230447662,segment1,33500.554367524,4845.80454339445,NA,4717.82443397749,segment1,5870.65144804672,-0.033928638434304,NA,-0.0751644126238711,segment1,-1.09254487733014
5,5,0.997333333333333,3.34807,121955.127095584,79.0225046568526,79.0225046568526,NA,100.803282335385,segment1,79.2447109085053,1205.63110384879,NA,39126.9558541067,segment1,39334.363580916,5950.4132231405,NA,33921.8026525659,segment1,33500.554367524,4397.66031079337,NA,4741.82070879228,segment1,5870.65144804672,-0.78867616337152,NA,-0.244163664398186,segment1,-1.09254487733014
6,6,0.996666666666667,3.3613,112395.381096846,57.7786246596573,57.7786246596573,NA,94.6391275557272,segment1,79.2447109085053,1622.49564256907,NA,36096.2804388166,segment1,39334.363580916,5950.4132231405,NA,31593.9771008119,segment1,33500.554367524,5231.82841816641,NA,4764.39053931034,segment1,5870.65144804672,-1.61974002618643,NA,-0.425390576781998,segment1,-1.09254487733014
7,7,0.996,3.37389,126833.0451337,89.8623225193335,89.8623225193335,87.3337350079932,88.4749727760689,segment1,79.2447109085053,36797.6498482522,28416.4744015289,33065.6050235265,segment1,39334.363580916,17851.2396694215,26499.173553719,29266.1515490579,segment1,33500.554367524,4508.74614197642,4812.8559108589,4786.9603698284,segment1,5870.65144804672,-0.377592462430499,-0.590010251635782,-0.60661748916581,segment1,-1.09254487733014
8,8,0.995333333333333,3.38609,116599.564374002,67.1212541644488,67.1212541644488,77.5629104451444,82.4487200011338,segment1,79.2447109085053,894.690030496397,24676.4878636846,30399.3923308091,segment1,39334.363580916,6148.76033057851,24267.7685950413,27072.1003176409,segment1,33500.554367524,4979.41045961598,4805.59032192524,4801.74203934485,segment1,5870.65144804672,-1.2500444198827,-0.939055663754517,-0.787952702806731,segment1,-1.09254487733014
9,9,0.994666666666667,3.39919,107422.593677896,46.72798595088,46.72798595088,72.2461557825847,76.4224672261986,segment1,79.2447109085053,1463.16854503479,26529.707361064,27733.1796380916,segment1,39334.363580916,5950.4132231405,24102.479338843,24878.0490862239,segment1,33500.554367524,4689.72601800026,4819.76762037291,4816.5237088613,segment1,5870.65144804672,-2.07962973477333,-1.1263720699478,-0.969287916447652,segment1,-1.09254487733014
10,10,0.994,3.41174,97832.1089487946,25.415797663988,25.415797663988,71.4031967150045,72.6490566560066,segment1,79.2447109085053,60.3346749806114,28550.3872810849,27455.5788243376,segment1,39334.363580916,3689.25619834711,24102.479338843,24076.5192471231,segment1,33500.554367524,5961.56320573488,4827.2395226531,4846.84411454397,segment1,5870.65144804672,-2.99899475546803,-1.15616721932059,-1.09475698334106,segment1,-1.09254487733014
