index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.32017,175.048471865193,116039.648659041,NA,34119.2909350617,segment1,38010.2075744606,175.048471865193,NA,55.1275178580113,segment1,69.4365079445159,71404.9586776859,NA,30941.1450346686,segment1,32099.405217297,4781.96764201798,NA,4564.74307972358,segment1,5806.36216196989,2.54226926828031,NA,-2.31120844814662,segment1,-1.422336551637
2,2,0.999,3.32017,92.9278472826665,23678.342533292,NA,34340.376401895,segment1,38010.2075744605,92.9278472826665,NA,59.0006775531961,segment1,69.4365079445161,55537.1900826446,NA,30702.2359848833,segment1,32099.405217297,5095.43351278466,NA,4608.87424039629,segment1,5806.3621619699,-0.266424266483995,NA,-2.06993956746164,segment1,-1.422336551637
3,3,0.998,3.33337,51.3323066592333,33271.0740842757,NA,34561.4618687284,segment1,38010.2075744605,51.3323066592333,NA,62.8738372483809,segment1,69.4365079445161,47603.305785124,NA,30463.326935098,segment1,32099.405217297,4385.76157969677,NA,4653.005401069,segment1,5806.3621619699,-1.88801368753761,NA,-1.82867068677666,segment1,-1.422336551637
4,4,0.997,3.34661,49.7755849467521,11785.5875858,NA,34837.5744651564,segment1,38010.2075744605,49.7755849467521,NA,66.3231407242085,segment1,69.4365079445161,7933.88429752066,NA,30412.9409301948,segment1,32099.405217297,4552.2280588958,NA,4710.32707096935,segment1,5806.3621619699,-1.95279910977172,NA,-1.6228725032276,segment1,-1.422336551637
5,5,0.996,3.3596,56.5828765289638,13713.0920027315,NA,35113.6870615845,segment1,38010.2075744605,56.5828765289638,NA,69.772444200036,segment1,69.4365079445161,6148.76033057851,NA,30362.5549252916,segment1,32099.405217297,4501.05046015773,NA,4767.6487408697,segment1,5806.3621619699,-1.66950296513144,NA,-1.41707431967855,segment1,-1.422336551637
6,6,0.995,3.3729,87.3326980389905,72468.1225469394,NA,35612.4737795242,segment1,38010.2075744605,87.3326980389905,NA,72.8580992460073,segment1,69.4365079445161,53553.7190082645,NA,30478.0119516059,segment1,32099.405217297,5076.98385916298,NA,4823.50617237279,segment1,5806.3621619699,-0.469326769478101,NA,-1.24659486005266,segment1,-1.422336551637
7,7,0.994,3.38571,78.6092905498635,13062.0801967938,29988.7969398882,36111.2604974639,segment1,38010.2075744605,78.6092905498635,69.4102353620676,75.9437542919785,segment1,69.4365079445161,11900.826446281,28115.7024793388,30593.4689779201,segment1,32099.405217297,5086.78712061992,4912.70418399274,4879.36360387589,segment1,5806.3621619699,-0.804694973514984,-1.19309307529266,-1.07611540042678,segment1,-1.422336551637
8,8,0.993,3.39846,83.1130396002885,31156.709563024,34004.7489860289,37373.0336164958,segment1,38010.2075744605,83.1130396002885,71.2937179245464,79.8990488438621,segment1,69.4365079445161,23801.652892562,28280.9917355372,31137.0748805619,segment1,32099.405217297,5328.36959777076,4876.19009737627,4933.44791385462,segment1,5806.3621619699,-0.63010098034718,-1.15109979669065,-0.883821051189398,segment1,-1.422336551637
9,9,0.992,3.41152,68.9486960933821,4264.83355463318,40829.4762822126,38634.8067355278,segment1,38010.2075744605,68.9486960933821,82.7890408466629,83.8543433957457,segment1,69.4365079445161,5950.4132231405,30760.3305785124,31680.6807832037,segment1,32099.405217297,4688.37490960057,4896.25038874778,4987.53222383336,segment1,5806.3621619699,-1.17920113352667,-0.762083217792063,-0.69152670195202,segment1,-1.422336551637
10,10,0.991,3.42406,50.1742327287973,2287.8081053419,43565.6519993341,40660.7724303546,segment1,38010.2075744605,50.1742327287973,92.8406487713561,89.3648084269703,segment1,69.4365079445161,5950.4132231405,34066.1157024793,33586.3361995658,segment1,32099.405217297,4785.90339626456,4976.31273074288,5120.19097433565,segment1,5806.3621619699,-1.93620875539085,-0.401242740397996,-0.485315248900549,segment1,-1.422336551637
