index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30953,108986.694405706,50.2037653460132,50.2037653460132,NA,77.2994589445164,segment1,53.9883874159061,36023.8482074091,NA,46071.4117371213,segment1,33617.1273175596,47603.305785124,NA,41824.2489837888,segment1,27446.4679200837,4747.93801657928,NA,4627.38627449008,segment1,5913.47326183695,-1.93497970908112,NA,-1.68663022681204,segment1,-2.02665198000904
2,2,0.999,3.30953,187202.644540499,224.016987867776,224.016987867776,NA,78.2274512136742,segment1,53.9883874159065,163841.974320224,NA,44454.1190475759,segment1,33617.1273175596,81322.3140495868,NA,40178.5366731871,segment1,27446.467920084,4303.71013584416,NA,4643.86985679396,segment1,5913.47326183692,4.07329793494912,NA,-1.52944004715098,segment1,-2.02665198000902
3,3,0.998,3.32242,154380.990287688,151.079978417084,151.079978417084,NA,79.1554434828319,segment1,53.9883874159065,33299.5937472159,NA,42836.8263580304,segment1,33617.1273175596,61487.6033057851,NA,38532.8243625853,segment1,27446.467920084,4633.64469424251,NA,4660.35343909784,segment1,5913.47326183692,1.75619842849645,NA,-1.37224986748992,segment1,-2.02665198000902
4,4,0.997,3.33569,107480.51921678,46.8567093706217,46.8567093706217,NA,79.4305306161089,segment1,53.9883874159065,18096.6648457087,NA,41369.530350922,segment1,33617.1273175596,59504.1322314049,NA,37181.3162968031,segment1,27446.467920084,5493.00368521204,NA,4688.36289316662,segment1,5913.47326183692,-2.07427270722468,NA,-1.25791351482938,segment1,-2.02665198000902
5,5,0.996,3.34847,103553.514497579,38.1300322168423,38.1300322168423,NA,79.7056177493858,segment1,53.9883874159065,6757.95296652874,NA,39902.2343438137,segment1,33617.1273175596,6148.76033057851,NA,35829.8082310208,segment1,27446.467920084,4536.19735515098,NA,4716.3723472354,segment1,5913.47326183692,-2.43744710093603,NA,-1.14357716216884,segment1,-2.02665198000902
6,6,0.995,3.36195,124927.175139524,85.6270558656095,85.6270558656095,NA,79.0328456049657,segment1,53.9883874159065,55864.0466747905,NA,38470.6629915368,segment1,33617.1273175596,29752.0661157025,NA,34644.0782251174,segment1,27446.467920084,4738.3199171427,NA,4746.19296038461,segment1,5913.47326183692,-0.532641700592308,NA,-1.08519546866763,segment1,-2.02665198000902
7,7,0.994,3.37481,114333.283023572,62.0850733857145,62.0850733857145,89.468333928658,78.3600734605456,segment1,53.9883874159065,21.1693795638925,40486.8156385874,37039.0916392599,segment1,33617.1273175596,6148.76033057851,34413.2231404959,33458.348219214,segment1,27446.467920084,4466.30116493817,4760.8325858232,4776.01357353383,segment1,5913.47326183692,-1.44527885737671,-0.507676358352978,-1.02681377516642,segment1,-2.02665198000902
8,8,0.993,3.38811,126691.947183516,89.5487715189244,89.5487715189244,82.1309552005793,76.8903527167173,segment1,53.9883874159065,28806.1539346203,35258.9786004171,35436.807216056,segment1,33617.1273175596,11900.826446281,33752.0661157025,32131.307414026,segment1,27446.467920084,4546.66332839488,4808.73291235017,4798.50781942501,segment1,5913.47326183692,-0.388963076515722,-0.761981539976008,-1.00641929771982,segment1,-2.02665198000902
9,9,0.992,3.4011,117546.947543805,69.2265500973443,69.2265500973443,70.6322910736927,75.4206319728889,segment1,53.9883874159065,1438.26265817283,31623.9027350162,33834.5227928522,segment1,33617.1273175596,5950.4132231405,31933.8842975206,30804.2666088379,segment1,27446.467920084,4632.84907474336,4864.41729459457,4821.0020653162,segment1,5913.47326183692,-1.1684297429527,-1.16834248636818,-0.986024820273226,segment1,-2.02665198000902
10,10,0.991,3.41435,108059.009994338,48.1422444318627,48.1422444318627,66.5061911803258,72.140540871706,segment1,53.9883874159065,58.6652276838483,31943.535367632,32409.2353270922,segment1,33617.1273175596,3966.94214876033,28958.6776859504,29484.1368643446,segment1,27446.467920084,5579.66062839025,4841.60263369678,4867.11535033999,segment1,5913.47326183692,-2.02077314396203,-1.31893395099412,-1.08076935895673,segment1,-2.02665198000902
11,11,0.99,3.42744,109849.754879882,52.1216775108496,52.1216775108496,67.1868627928227,68.8604497705231,segment1,53.9883874159065,38179.8758725844,31778.8661709359,30983.9478613323,segment1,33617.1273175596,31735.5371900827,26644.6280991735,28164.0071198513,segment1,27446.467920084,4653.59379695767,4827.93584613873,4913.22863536379,segment1,5913.47326183692,-1.8551627781483,-1.2906067313859,-1.17551389764023,segment1,-2.02665198000902
12,12,0.989,3.4406,156892.717109285,156.661593576189,156.661593576189,65.4148793682917,62.9692359690319,segment1,53.9883874159065,113448.861815163,29685.1198255073,29720.6435125777,segment1,33617.1273175596,61487.6033057851,25652.8925619835,27271.858431935,segment1,27446.467920084,4918.29627997554,4829.61980456285,4977.45271990006,segment1,5913.47326183692,1.93968347646177,-1.3624178128897,-1.46027625280879,segment1,-2.02665198000902
13,1,0.988,3.45306,108914.305190863,50.0429004241408,50.0429004241408,60.0762585792213,57.0780221675407,segment1,53.9883874159065,16033.2842341758,27217.2727175226,28457.3391638231,segment1,33617.1273175596,59504.1322314049,24661.1570247934,26379.7097440187,segment1,27446.467920084,4507.56392119289,4958.49504781091,5041.67680443634,segment1,5913.47326183692,-1.94167435578808,-1.59172753815504,-1.74503860797736,segment1,-2.02665198000902
14,2,0.987,3.46601,108031.343492092,48.0807633157595,48.0807633157595,51.9906042946161,48.7907155037988,segment1,53.9883874159065,58364.4493773708,25953.0372194973,27147.7693286399,segment1,33617.1273175596,53553.7190082644,24421.4876033058,25502.8233171138,segment1,27446.467920084,5693.69206787804,5170.09404426395,5098.54667012395,segment1,5913.47326183692,-2.02333177729665,-1.95629037119333,-2.14504365072785,segment1,-2.02665198000902
15,3,0.986,3.47859,109366.718765721,51.0482639238242,51.0482639238242,41.8910297017127,40.5034088400569,segment1,53.9883874159065,51535.297920447,24877.1961188912,25838.1994934568,segment1,33617.1273175596,45619.8347107438,24181.8181818182,24625.9368902089,segment1,27446.467920084,4580.08793607422,5240.18650387959,5155.41653581156,segment1,5913.47326183692,-1.89983457266987,-2.42888011688059,-2.54504869347834,segment1,-2.02665198000902
16,4,0.985,3.49148,107932.911890384,47.8620264230746,47.8620264230746,33.6219262323515,32.7917164075296,segment1,53.9883874159065,7532.14385525629,25662.4176497839,24693.5659106921,segment1,33617.1273175596,3966.94214876033,24170.2479338843,23080.0081323718,segment1,27446.467920084,4999.00858183327,5213.26627711217,5170.94156402676,segment1,5913.47326183692,-2.03243485708094,-2.8278369097945,-2.89140556747423,segment1,-2.02665198000902
17,5,0.984,3.50466,110452.375238942,53.4608338643166,53.4608338643166,26.7815623166011,25.0800239750023,segment1,53.9883874159065,13370.413236274,25108.4455150646,23548.9323279274,segment1,33617.1273175596,6148.76033057851,22985.1239669421,21534.0793745346,segment1,27446.467920084,4702.18955713658,5201.48531021022,5186.46659224195,segment1,5913.47326183692,-1.79943168048257,-3.15591339830267,-3.23776244147012,segment1,-2.02665198000902
18,6,0.983,3.51733,98890.893413226,27.7686520293912,27.7686520293912,18.8071187091341,21.5637425860599,segment1,53.9883874159065,-998.325885240011,22540.1325127866,23477.4240445414,segment1,33617.1273175596,5950.4132231405,20902.479338843,20380.0659347452,segment1,27446.467920084,4612.74271733595,5226.15279730381,5202.06659033411,segment1,5913.47326183692,-2.89412307713684,-3.48648710677456,-3.36881699516703,segment1,-2.02665198000902
19,7,0.982,3.53006,82712.4602279094,-8.1834217157568,-8.1834217157568,15.4974394668801,18.0474611971175,segment1,53.9883874159065,-2344.78865203963,23842.2644452986,23405.9157611554,segment1,33617.1273175596,6148.76033057851,20076.0330578512,19226.0524949558,segment1,27446.467920084,7684.88420269845,5255.5870464617,5217.66658842627,segment1,5913.47326183692,-4.58723088720041,-3.60311932246575,-3.49987154886394,segment1,-2.02665198000902
20,8,0.981,3.54314,70987.7037054411,-34.2384362101308,-34.2384362101308,17.2531152506471,18.7710503228874,segment1,53.9883874159065,830.460013617625,26265.0908160248,25181.4020275336,segment1,33617.1273175596,6148.76033057851,20241.3223140496,20081.6247339479,segment1,27446.467920084,6406.45620550744,5233.71439928017,5252.63462744723,segment1,5913.47326183692,-5.99651903961086,-3.53236144592771,-3.45510384777178,segment1,-2.02665198000902
21,9,0.98,3.55623,64175.7854185233,-49.3760324032815,-49.3760324032815,20.62087433484,19.4946394486573,segment1,53.9883874159065,3593.77016462883,27742.7153392322,26956.8882939117,segment1,33617.1273175596,5950.4132231405,20985.1239669421,20937.1969729399,segment1,27446.467920084,4455.27522840612,5242.09978440333,5287.60266646819,segment1,5913.47326183692,-6.90302767635197,-3.40277941312977,-3.41033614667961,segment1,-2.02665198000902
22,10,0.979,3.569,72123.8546505189,-31.7136563321802,-31.7136563321802,23.3995798367895,21.3736382028992,segment1,53.9883874159065,16748.4744626522,29997.4896673834,29000.5062957145,segment1,33617.1273175596,3689.25619834711,23464.4628099174,22872.7396318718,segment1,27446.467920084,5111.14903230946,5282.60938158884,5307.08506316033,segment1,5913.47326183692,-5.86113824049664,-3.29745526320468,-3.33987665171204,segment1,-2.02665198000902
23,11,0.978,3.58203,71908.9799335967,-32.1911557031184,-32.1911557031184,24.4094039176878,23.2526369571411,segment1,53.9883874159065,8194.73540435372,31271.3552865632,31044.1242975173,segment1,33617.1273175596,3570.2479338843,25522.3140495868,24808.2822908037,segment1,27446.467920084,4839.36218739162,5294.62040057224,5326.56745985248,segment1,5913.47326183692,-5.88863340580974,-3.25743967192585,-3.26941715674447,segment1,-2.02665198000902
24,12,0.977,3.59462,108709.501094928,49.5877802109509,49.5877802109509,26.6631928168082,26.5435099127153,segment1,53.9883874159065,81794.4902287222,32081.5044416834,32512.8641911574,segment1,33617.1273175596,39669.4214876033,25761.9834710744,25911.4185082092,segment1,27446.467920084,5324.54757978781,5305.31596600493,5274.62433426673,segment1,5913.47326183692,-1.96061489920208,-3.16459324321713,-3.14572835189831,segment1,-2.02665198000902
25,1,0.976,3.60732,121352.985388878,77.6844119752837,77.6844119752837,29.6643278039516,29.8343828682895,segment1,53.9883874159065,78938.8222009045,32301.8638850053,33981.6040847975,segment1,33617.1273175596,61487.6033057851,25761.9834710744,27014.5547256148,segment1,27446.467920084,4807.73460116996,5189.36966971649,5222.68120868098,segment1,5913.47326183692,-0.840549156712797,-3.02970863875829,-3.02203954705215,segment1,-2.02665198000902
