index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31199,51.1997355771981,14296.3364915049,NA,7201.97301109145,segment1,35876.4662817603,51.1997355771981,NA,2.67804905715147,segment1,62.995886588782,25785.1239669422,NA,10659.3574756625,segment1,30213.5397575437,4390.42151482363,NA,5240.31612269583,segment1,6009.58277985291,-1.89353084160371,NA,-15.8356022180758,segment1,-4.09025097666188
2,2,0.998666666666667,3.31199,47.8449646510139,59462.4334433698,NA,10871.4144392131,segment1,35876.4662817603,47.8449646510139,NA,10.758534771929,segment1,62.9958865887819,55537.1900826446,NA,12724.9284510703,segment1,30213.5397575437,5434.89027750816,NA,5220.3861032122,segment1,6009.5827798529,-2.03314490955739,NA,-13.5639239757855,segment1,-4.09025097666181
3,3,0.997333333333333,3.32522,44.0256005162119,33187.4032531494,NA,14540.8558673348,segment1,35876.4662817603,44.0256005162119,NA,18.8390204867065,segment1,62.9958865887819,27768.5950413223,NA,14790.4994264781,segment1,30213.5397575437,7137.522072488,NA,5200.45608372856,segment1,6009.5827798529,-2.19209375452735,NA,-11.2922457334952,segment1,-4.09025097666181
4,4,0.996,3.33787,43.7764354332105,8055.36312534947,NA,18531.7556712505,segment1,35876.4662817603,43.7764354332105,NA,26.8262352173458,segment1,62.9958865887819,3570.2479338843,NA,17221.257898407,segment1,30213.5397575437,4597.23947881578,NA,5197.59838272491,segment1,6009.5827798529,-2.20246315130444,NA,-9.2698201219677,segment1,-4.09025097666181
5,5,0.994666666666667,3.351,87.3179571155988,48152.5692604218,NA,22522.6554751663,segment1,35876.4662817603,87.3179571155988,NA,34.813449947985,segment1,62.9958865887819,23801.652892562,NA,19652.0163703358,segment1,30213.5397575437,4757.23161078507,NA,5194.74068172127,segment1,6009.5827798529,-0.469861334352544,NA,-7.24739451044017,segment1,-4.09025097666181
6,6,0.993333333333333,3.36388,64.4093636356703,1.02658119469936,NA,26857.5371205612,segment1,35876.4662817603,64.4093636356703,NA,43.0820420866072,segment1,62.9958865887819,5950.4132231405,NA,22362.6219563588,segment1,30213.5397575437,4359.48042402204,NA,5189.00085567255,segment1,6009.5827798529,-1.35517456615682,NA,-5.57043273137862,segment1,-4.09025097666181
7,7,0.992,3.37675,57.3524223825025,7925.05428489114,27751.8873599908,31192.4187659561,segment1,35876.4662817603,57.3524223825025,44.352963271542,51.3506342252294,segment1,62.9958865887819,6148.76033057851,23200,25073.2275423818,segment1,30213.5397575437,4951.91751823817,5225.70269793159,5183.26102962384,segment1,6009.5827798529,-1.6374771042147,-2.21840593296222,-3.89347095231707,segment1,-4.09025097666181
8,8,0.990666666666667,3.38936,20.8897134224864,-3204.20101819579,35287.2002929776,35441.4602642085,segment1,35876.4662817603,20.8897134224864,54.6391014266762,60.236373943003,segment1,62.9958865887819,6148.76033057851,25431.4049586777,27875.0804820585,segment1,30213.5397575437,7055.25768323297,5227.03316448959,5160.82519831886,segment1,6009.5827798529,-3.20073187003575,-1.87923144113734,-2.4652137430887,segment1,-4.09025097666181
9,9,0.989333333333333,3.40224,5.0843440431607,3416.18940678733,43707.6913158442,39690.5017624608,segment1,35876.4662817603,5.0843440431607,72.1273825787186,69.1221136607767,segment1,62.9958865887819,5950.4132231405,30720.6611570248,30676.9334217352,segment1,30213.5397575437,4578.19240434336,5117.30364040047,5138.38936701389,segment1,6009.5827798529,-3.9388526634327,-1.28735625412393,-1.03695653386032,segment1,-4.09025097666181
10,10,0.988,3.41524,-6.24766405244086,3405.68978221186,46520.023175285,42983.2563172168,segment1,35876.4662817603,-6.24766405244086,84.8381728852482,77.2086329488247,segment1,62.9958865887819,3689.25619834711,35778.5123966942,34217.3955104247,segment1,30213.5397575437,4815.83722688546,5021.65514065262,5156.74771803938,segment1,6009.5827798529,-4.48693989935498,-0.836359304916978,-0.240509437691514,segment1,-4.09025097666181
11,11,0.986666666666667,3.42792,65.2559908209283,96935.3400753485,46571.0909662494,46276.0108719728,segment1,35876.4662817603,65.2559908209283,90.2006417158484,85.2951522368727,segment1,62.9958865887819,59504.1322314049,39100.826446281,37757.8575991143,segment1,30213.5397575437,5254.56315092765,5057.15354619842,5175.10606906487,segment1,6009.5827798529,-1.32235390511559,-0.643429987111432,0.555937658477295,segment1,-4.09025097666181
12,12,0.985333333333333,3.44109,52.103342782769,60741.046479923,45370.9921438181,47643.8174854654,segment1,35876.4662817603,52.103342782769,90.5648131668102,89.2151134436232,segment1,62.9958865887819,61487.6033057851,40092.5619834711,40154.939503383,segment1,30213.5397575437,5172.13479130967,5114.55300741432,5168.87482339693,segment1,6009.5827798529,-1.85592580669137,-0.629196977040893,-0.0740507153194602,segment1,-4.09025097666181
13,1,0.984,3.45439,49.6464414375876,15593.1307993711,45619.2012612715,49011.6240989579,segment1,35876.4662817603,49.6464414375876,90.9008750540247,93.1350746503736,segment1,62.9958865887819,11900.826446281,40340.4958677686,42552.0214076518,segment1,30213.5397575437,4797.90995842178,5127.47754425651,5162.643577729,segment1,6009.5827798529,-1.95817362000241,-0.616850301750337,-0.704039089116215,segment1,-4.09025097666181
14,2,0.982666666666667,3.46725,296.265574513845,239013.149527188,45450.6620005118,49251.0024613656,segment1,35876.4662817603,296.265574513845,91.0052866280962,95.0232301430351,segment1,62.9958865887819,122975.20661157,40340.4958677686,43108.1185039687,segment1,30213.5397575437,5059.33303130202,5063.18092441111,5101.73936990241,segment1,6009.5827798529,6.1716856726386,-0.611490059412907,-1.45439219658581,segment1,-4.09025097666181
15,3,0.981333333333333,3.48069,215.323738302397,55728.4717181308,45630.4873405141,49490.3808237733,segment1,35876.4662817603,215.323738302397,91.6388722882392,96.9113856356967,segment1,62.9958865887819,87272.7272727273,40340.4958677686,43664.2156002856,segment1,30213.5397575437,4879.57074055534,5004.87792568128,5040.83516207583,segment1,6009.5827798529,3.80808015159855,-0.582148869299022,-2.2047453040554,segment1,-4.09025097666181
