index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,173256.8967357966,194915.06387041145,99173.55371900833,4482.3691463770865,256.0915671489987,331629.0,1.0
1,2,53506.701748414336,176626.38375501925,67438.01652892558,4357.365334881067,254.85081872257243,331629.0,0.9993333333333332
2,3,628.0689127865395,110491.01068553248,61487.603305785095,5275.8386764884035,249.70414137478332,332877.0,0.9986666666666668
3,4,29223.883427951805,109138.03734330641,25785.12396694216,4791.732803235713,249.57901667837848,334167.0,0.998
4,5,3366.510539492933,101594.58906251483,6148.760330578512,4761.198489706,248.87367562029664,335444.0,0.9973333333333332
5,6,1913.275912599547,92766.32117769711,5950.413223140496,4791.130574276765,247.99924338130916,336765.0,0.9966666666666668
6,7,8790.516266868872,88578.29939418285,6148.760330578512,6829.777719804614,247.5498989030721,338054.0,0.996
7,8,16393.050398107345,94351.46914475897,6148.760330578512,4471.120316952716,248.1562509057804,339322.0,0.9953333333333332
8,9,39517.46242879281,123302.67083525447,5950.413223140496,4615.847515156805,250.82741134004604,340616.0,0.9946666666666668
9,10,46440.45390173264,108621.07162272387,55537.19008264461,5584.863031618782,249.53120703067825,341922.0,0.9940000000000001
10,11,19577.814531346856,109396.18794802316,13884.297520661159,4918.400685386347,249.60289077481025,343141.0,0.9933333333333332
11,12,11770.08449375218,108528.18119528417,7933.884297520661,4704.2069489705045,249.52261640574162,344456.0,0.9926666666666668
12,1,114089.21447449554,156206.69370836508,61487.603305785095,4923.098655629809,253.3895685373924,345746.0,0.992
13,2,44520.47595746456,139958.08082778155,55537.19008264461,5231.89875540378,252.16956164011123,347024.0,0.9913333333333332
14,3,48218.75769686007,121251.1220206906,61487.603305785095,5438.113198166142,250.65067557035584,348317.0,0.9906666666666668
15,4,9250.483303975567,109719.33129871578,15867.768595041323,4914.505430909045,249.63277548309588,349589.0,0.99
16,5,6398.83769195577,103895.0317539176,6148.760330578512,6074.376906175441,249.0941368495253,350860.0,0.9893333333333332
17,6,1.4395746210402571,92939.373419755,5950.413223140496,5006.684685643134,248.01638405504704,352145.0,0.9886666666666668
18,7,-1873.5611030682464,78017.12690456606,6148.760330578512,6899.925081542166,246.3604419367799,353475.0,0.988
