index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,35408.86731595681,108573.43753394797,47603.305785123965,4546.213996884975,249.52680176953186,331679.0,1.0,0.0,0.0
1,2,52308.15334569446,109342.90850557477,47603.305785123965,3935.376588943818,249.59796342417224,331679.0,0.9986666666666668,0.0,0.0
2,3,25528.116296370485,108237.87185407602,21818.181818181823,4814.971129687379,249.49576822843574,332923.0,0.9973333333333332,0.0,0.0
3,4,10373.728674041371,110314.77897913147,3966.9421487603295,4329.879400225583,249.68784324231308,334240.0,0.996,0.0,0.0
4,5,4964.944867167791,104476.1512458888,6148.760330578512,4654.812269831941,249.147879519642,335564.0,0.9946666666666668,0.0,0.0
5,6,1939.670784367788,96217.21064086766,5950.413223140496,4248.198166248426,248.3410509747294,336870.0,0.9933333333333332,0.0,0.0
6,7,18690.33070368092,104213.52893948002,6148.760330578512,4545.252074490046,249.12359187454726,338177.0,0.992,0.0,0.0
7,8,5103.676689730924,94492.65331042552,6148.760330578512,8675.791988206913,248.17023507432896,339488.0,0.9906666666666668,0.0,0.0
8,9,5471.685818792684,89219.60215590149,5950.413223140496,4794.3237501762205,247.61882654298168,340799.0,0.9893333333333332,0.0,0.0
9,10,25544.08063304001,105561.57881387297,3689.256198347107,5512.847776721421,249.24826124238172,342128.0,0.988,0.0,0.0
10,11,33065.98675026955,109937.52612780793,23801.652892561993,4888.3865437726035,249.65295441855247,343405.0,0.9866666666666668,0.0,0.0
11,12,94426.91568881775,137799.92144016302,61487.603305785095,5076.9170706778605,252.00529315269927,344708.0,0.9853333333333332,0.0,0.0
12,1,107413.06677357422,167134.03309738345,73388.42975206609,4690.525364287879,254.18106985799645,345981.0,0.9840000000000001,0.0,0.0
13,2,74924.44292610808,171631.74953207327,65454.54545454541,4972.181036872988,254.4984138525417,347246.0,0.9826666666666668,0.0,0.0
14,3,109432.72728508413,185128.97077785086,91239.66942148766,4695.836617819026,255.43270988324414,348573.0,0.9813333333333332,0.0,0.0
15,4,39679.338664087365,160606.07913850245,59504.132231404925,4698.098072031186,253.7109496046828,349858.0,0.98,0.0,0.0
16,5,20477.06094482003,119864.83183094829,53553.71900826446,7664.589244109741,250.5312501577316,351133.0,0.9786666666666668,0.0,0.0
17,6,25639.569925408345,122900.61936744757,17851.239669421488,4752.542719487617,250.79277561745758,352406.0,0.9773333333333334,0.0,0.0
18,7,56970.756322674024,120446.42680375972,53553.71900826446,5871.229878097379,250.5813531016333,353678.0,0.976,0.0,0.0
19,8,836.5985598485784,108722.85210296106,6148.760330578512,6411.412930068721,249.54061981901054,355013.0,0.9746666666666668,0.0,0.0
20,9,2741.247316099649,100749.59698726797,5950.413223140496,4764.089208652235,248.78997989176585,356255.0,0.9733333333333334,0.0,0.0
21,10,10791.737207333152,102924.97340388592,3689.256198347107,4927.104592368074,249.00442461887408,357530.0,0.972,0.0,0.0
22,11,65987.49347816147,108593.44082530717,55537.19008264461,4781.835974095773,249.52865169937175,358789.0,0.9706666666666668,0.0,0.0
23,12,115841.35140804824,158008.09162690738,61487.603305785095,4939.097300663201,253.52116309642102,360074.0,0.9693333333333334,0.0,0.0
24,1,88505.20898832128,168403.88146105307,73388.42975206609,4720.989402109663,254.2706661582624,361379.0,0.968,0.0,0.0
25,2,36703.28406269581,144737.56650673508,55537.19008264461,4832.4089343694395,252.53335260364858,362648.0,0.9666666666666668,0.0,0.0
26,3,25471.85172727501,109153.46375966283,55537.19008264461,5518.764391702771,249.5804433329939,363936.0,0.9653333333333334,0.0,0.0
27,4,1705.0454771929615,101942.38111802533,3570.2479338842977,5345.8801849461715,248.90812412024812,365239.0,0.9640000000000001,0.0,0.0
28,5,101548.70957062783,120387.43641006546,77355.37190082645,5748.282377761232,250.57627122760732,366476.0,0.9626666666666668,0.0,0.0
29,6,37455.34973746464,120154.53209220256,29752.06611570248,7936.187939625085,250.5562071064957,367776.0,0.9613333333333334,0.0,0.0
30,7,34399.50047984021,125112.97432724875,23801.652892561982,5639.4053522320455,250.98336443205105,369061.0,0.96,0.0,0.0
31,8,8054.962175948404,122417.97394079664,5950.413223140496,4799.549339260022,250.75119692804927,370376.0,0.9586666666666668,0.0,0.0
32,9,1072.4792820067246,112823.09121550096,5950.413223140496,4716.948784161909,249.919815149866,371634.0,0.9573333333333334,0.0,0.0
33,10,8813.548798104563,108849.4285734173,7933.884297520661,4853.327142667542,249.5523257720723,372947.0,0.956,0.0,0.0
34,11,90087.10427466343,134219.84376471964,59504.132231404925,5212.556851956444,251.7176850483294,374245.0,0.9546666666666668,0.0,0.0
35,12,70912.2007007279,138563.80057587483,61487.603305785095,5080.640583787895,252.06343587881526,375534.0,0.9533333333333334,0.0,0.0
36,1,167221.87994029085,197828.7198356884,103140.49586776864,4816.464812708972,256.2805324492956,376826.0,0.9520000000000001,0.0,0.0
37,2,53956.4282063479,176871.87719474907,69421.48760330575,5491.783243981587,254.8681399276617,378082.0,0.9506666666666668,0.0,0.0
38,3,34800.06484507667,144233.84686500105,61487.603305785095,5950.4918690398745,252.49501193979302,379318.0,0.9493333333333334,0.0,0.0
39,4,9027.191577872616,107969.6674860257,39669.42148760331,5621.949469244713,249.47096434717707,380574.0,0.948,0.0,0.0
40,5,4436.243913628916,100609.65470348207,6148.760330578512,5647.496365594025,248.77611873053507,381887.0,0.9466666666666668,0.0,0.0
41,6,3493.6970415796004,93237.74495820963,5950.413223140496,4915.193563711542,248.04593749586067,383149.0,0.9453333333333334,0.0,0.0
42,7,1410.0187944899744,82488.80781898728,6148.760330578512,6010.195603133828,246.88646015986203,384435.0,0.9440000000000001,0.0,0.0
43,8,-2042.8419431422776,68231.93089540684,6148.760330578512,6065.2746498596325,245.15085488105012,385725.0,0.9426666666666668,0.0,0.0
44,9,49543.666567961336,106937.34648966847,5950.413223140496,4887.837750559198,249.3754939877618,386965.0,0.9413333333333334,0.0,0.0
45,10,5055.476466190461,103018.02908550248,3689.256198347107,5285.537672009377,249.0130305267273,388239.0,0.94,0.0,0.0
46,11,136791.4248909016,166857.71768957516,67438.01652892558,5513.71975790352,254.1615739567893,389515.0,0.9386666666666666,0.0,0.0
47,12,41424.10239735555,141411.56994579994,61487.603305785095,5382.646835345957,252.28019408934392,390804.0,0.9373333333333334,0.0,0.0
48,1,99611.59994747136,164608.90406291108,71404.95867768592,5009.307152674496,254.0029051056877,392127.0,0.936,0.0,0.0
49,2,5428.311218757732,109183.61095447057,55537.19008264461,5316.414244553785,249.5832313839333,393419.0,0.9346666666666666,0.0,0.0
50,3,30595.914027676958,108713.09212749373,25785.12396694216,5281.308887711608,249.5397172040593,394701.0,0.9333333333333332,0.0,0.0
51,4,17514.705346555467,109373.6777206201,11900.826446280991,4953.293307148089,249.6008090003348,396020.0,0.932,0.0,0.0
52,5,16696.797942458586,114805.48700086294,6148.760330578512,5116.228331637259,250.09540032743482,397279.0,0.9306666666666666,0.0,0.0
53,6,-281.2514024425058,102555.59796149736,5950.413223140496,6018.224413782553,248.96886271409443,398620.0,0.9293333333333332,0.0,0.0
54,7,-482.8480966900058,90422.47218736305,6148.760330578512,5501.517346865804,247.7481118000175,399905.0,0.928,0.0,0.0
55,8,5545.00181947699,78983.84715056706,6148.760330578512,10834.866525694446,246.47416035179003,401201.0,0.9266666666666666,0.0,0.0
56,9,1100.0198206630816,69092.32244457115,5950.413223140496,5041.131303518506,245.26094976897903,402501.0,0.9253333333333332,0.0,0.0
57,10,2029.7351391107684,62183.16109339124,3689.256198347107,5249.640291943571,244.31785419433967,403813.0,0.924,0.0,0.0
58,11,42490.96872442932,95648.94484846662,3570.2479338842977,5454.9370354696475,248.2847647433109,405128.0,0.9226666666666666,0.0,0.0
