index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31175,52.1252771864013,15303.2280373436,NA,2384.72592794864,segment1,39761.9157339038,52.1252771864013,NA,6.95932890278159,segment1,64.6485510500632,25785.1239669422,NA,3332.52994046045,segment1,33981.0436946156,4980.81933652092,NA,5040.79820660544,segment1,5837.97261003313,-1.85501297198917,NA,-4.10587203530871,segment1,-1.55816504490607
2,2,0.9985,3.31175,51.8849388678052,10397.3954953519,NA,7858.42283451085,segment1,39761.9157339037,51.8849388678052,NA,18.8527264043381,segment1,64.6485510500632,5950.4132231405,NA,7392.84166652619,segment1,33981.0436946157,4555.13451557963,NA,5040.11265521754,segment1,5837.97261003313,-1.86501502908425,NA,-3.57146537561505,segment1,-1.55816504490607
3,3,0.997,3.32495,50.0039012888376,57443.0822545923,NA,13332.1197410731,segment1,39761.9157339037,50.0039012888376,NA,30.7461239058945,segment1,64.6485510500632,53553.7190082644,NA,11453.1533925919,segment1,33981.0436946157,4735.83015686343,NA,5039.42710382964,segment1,5837.97261003313,-1.94329736613551,NA,-3.03705871592139,segment1,-1.55816504490607
4,4,0.9955,3.33784,44.2849328890389,5411.35400457374,NA,18650.5426349484,segment1,39761.9157339037,44.2849328890389,NA,41.8790361252187,segment1,64.6485510500632,3570.2479338843,NA,15610.2049861693,segment1,33981.0436946157,4414.64185059889,NA,5046.7075586217,segment1,5837.97261003313,-2.18130122999469,NA,-2.54941339958957,segment1,-1.55816504490607
5,5,0.994,3.35067,75.2390992206842,58328.0292055109,NA,23968.9655288237,segment1,39761.9157339037,75.2390992206842,NA,53.0119483445428,segment1,64.6485510500632,35702.479338843,NA,19767.2565797466,segment1,33981.0436946157,8696.17501742753,NA,5053.98801341377,segment1,5837.97261003313,-0.93534505088661,NA,-2.06176808325775,segment1,-1.55816504490607
6,6,0.9925,3.36411,74.8830692682322,10752.1607521082,NA,29215.2110780556,segment1,39761.9157339037,74.8830692682322,NA,63.4002296625382,segment1,64.6485510500632,5950.4132231405,NA,23954.581052766,segment1,33981.0436946157,4961.96100757102,NA,5064.09922666645,segment1,5837.97261003313,-0.949147039050303,NA,-1.62344097702624,segment1,-1.55816504490607
7,7,0.991,3.3773,43.5560410784924,-3018.41389970113,32490.8835770226,34461.4566272876,segment1,39761.9157339037,43.5560410784924,73.8405279566328,73.7885109805335,segment1,64.6485510500632,6148.76033057851,28165.2892561983,28141.9055257853,segment1,33981.0436946157,4929.98845510326,5080.51203356056,5074.21043991914,segment1,5837.97261003313,-2.21163520897795,-1.04585844600159,-1.18511387079474,segment1,-1.55816504490607
8,8,0.9895,3.38994,87.228644445133,30075.9835545889,42154.5466532412,39354.6515375927,segment1,39761.9157339037,87.228644445133,83.6685463375244,83.9459442746209,segment1,64.6485510500632,5950.4132231405,32628.0991735537,32138.4770002198,segment1,33981.0436946157,4472.89881646021,5103.83920828635,5081.05311788081,segment1,5837.97261003313,-0.473100169207044,-0.72299619889439,-0.763940479501756,segment1,-1.55816504490607
9,9,0.988,3.40247,72.0879418619557,3593.09577339032,49733.9429313029,44247.8464478978,segment1,39761.9157339037,72.0879418619557,98.8838095447447,94.1033775687084,segment1,64.6485510500632,5950.4132231405,37752.0661157025,36135.0484746543,segment1,33981.0436946157,4455.9987126796,5135.00837235133,5087.89579584247,segment1,5837.97261003313,-1.05750397675052,-0.206114427794952,-0.342767088208773,segment1,-1.55816504490607
10,10,0.9865,3.4157,109.324399735461,83187.6349117999,48684.3097962408,46717.0615138201,segment1,39761.9157339037,109.324399735461,104.83920086674,101.185428502495,segment1,64.6485510500632,61487.6033057851,40826.4462809917,39243.9126704252,segment1,33981.0436946157,4943.62556293753,5177.93742035134,5081.04756386766,segment1,5837.97261003313,0.328180343376403,0.0114125752488453,-0.0714419415216694,segment1,-1.55816504490607
