index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,125204.6822512041,170581.0744473797,75371.90082644626,4565.796977378269,254.4242816938813,331651.0,1.0
1,2,9899.366352236908,120266.22283337994,55537.19008264461,4677.027883592278,250.56582898288937,331651.0,0.9986666666666668
2,3,119428.5135765684,164913.8346461359,69421.48760330575,5359.414160506899,254.0244199990218,332967.0,0.9973333333333332
3,4,23248.82298149324,124146.60662749043,59504.132231404925,4511.918768734023,250.90011428562119,334302.0,0.996
4,5,11436.847308761411,122648.1824295635,5950.413223140496,6984.858283547814,250.77102881026562,335620.0,0.9946666666666668
5,6,6003.191123934584,117891.77288772126,5950.413223140496,4809.187442636302,250.36127609301528,336940.0,0.9933333333333332
6,7,8655.733789996268,116000.3531527568,6148.760330578512,4398.393194382235,250.19833504072682,338234.0,0.992
7,8,26262.92606059093,125559.24182623926,11900.826446280991,4803.210940827481,251.01975596955756,339561.0,0.9906666666666668
8,9,48371.743294453154,121895.35595980086,47603.305785123965,4432.323375767613,250.70617470363547,340844.0,0.9893333333333332
9,10,36073.504087660265,109217.9562872308,43636.36363636363,5114.540123866789,249.58640768401284,342125.0,0.988
10,11,82395.16790614145,126121.0585776894,59504.132231404925,5987.933384278194,251.06503091124904,343396.0,0.9866666666666668
11,12,68897.44436358682,128926.28880646279,61487.603305785095,4604.610829028607,251.2910950766752,344688.0,0.9853333333333332
12,1,17744.223132575466,108128.54829672383,33719.00826446282,4822.955377851645,249.485657846733,346021.0,0.9840000000000001
13,2,124330.57252120545,168595.17779538516,59504.132231404925,4359.8107911394,254.28416339486242,347290.0,0.9826666666666668
14,3,105617.51431554877,181619.98029987392,87272.72727272731,5319.984538332837,255.19481222372025,348554.0,0.9813333333333332
15,4,46609.887891648366,162116.09659468936,61487.603305785095,4626.168291048075,253.82125842608585,349835.0,0.98
16,5,-3173.612689521038,119352.29037975385,29752.06611570248,9838.127409712002,250.48709600101256,351142.0,0.9786666666666668
17,6,5.677319003012058,108554.60337473056,5950.413223140496,4852.951100885778,249.52505996252015,352431.0,0.9773333333333334
18,7,13966.654295402504,111689.85050014363,6148.760330578512,4682.646839410909,249.81501160641295,353757.0,0.976
19,8,3478.501701008548,102980.22975822398,6148.760330578512,6039.362112349679,249.0095347968393,355032.0,0.9746666666666668
20,9,10685.089296240294,102829.78289020684,5950.413223140496,4885.122941116959,248.99562127903513,356279.0,0.9733333333333334
21,10,7209.683603526543,101395.40360923973,3689.256198347107,4954.806686146554,248.85394647476625,357553.0,0.972
22,11,81785.89200416543,118829.17485695971,59504.132231404925,4847.988525040735,250.44203091462435,358851.0,0.9706666666666668
23,12,125193.49981816676,167939.73209083884,71404.95867768592,4677.983906601879,254.2379173139659,360145.0,0.9693333333333334
24,1,162334.32648833442,210420.09142201446,115041.32231404955,4812.64484310957,257.0928827638569,361451.0,0.968
25,2,110256.87757056094,210884.3867297661,105123.96694214876,4668.61532066071,257.1217964086291,362743.0,0.9666666666666668
26,3,8735.424725043127,152057.46946507526,61487.603305785095,6074.738683949168,253.0864620837954,364091.0,0.9653333333333334
27,4,88709.30969704899,167288.80878396946,67438.01652892558,6039.953849229415,254.19199031849075,365410.0,0.9640000000000001
28,5,2718.818256157753,123029.48076940689,41652.89256198347,5325.253708736808,250.80387670308468,366678.0,0.9626666666666668
29,6,1747.973572655156,113797.99703311305,5950.413223140496,5029.044085808519,250.00860760106076,367956.0,0.9613333333333334
30,7,9637.828492572406,112531.69705139514,6148.760330578512,4755.368143711789,249.89286664675808,369173.0,0.96
31,8,10246.429267438956,111673.7616599518,6148.760330578512,4955.6043283037925,249.81352368999833,370476.0,0.9586666666666668
32,9,-1111.4959706548427,99708.34385841279,5950.413223140496,4903.50860774367,248.68684467694263,371799.0,0.9573333333333334
33,10,70989.80776123474,107677.27865727503,57520.66115702478,5500.211805347838,249.44392385621705,373101.0,0.956
34,11,15583.486902136752,108209.09681894886,9917.355371900827,5134.313368562072,249.49310707656974,374356.0,0.9546666666666668
35,12,19963.57216228602,109406.83613239971,13884.297520661159,4881.535328173992,249.60387553245164,375680.0,0.9533333333333334
36,1,41352.235176167735,107729.60127218763,37685.950413223145,5343.519623156701,249.4487627182269,376996.0,0.9520000000000001
37,2,90090.63453860328,137842.58096296937,55537.19008264461,4440.4647651772275,252.0085401859468,378308.0,0.9506666666666668
38,3,6411.9902011477125,109334.59167421688,29752.06611570249,5167.9133741976975,249.59719427302483,379545.0,0.9493333333333334
39,4,8788.302426373057,109293.71981798936,3966.9421487603295,4862.232133840259,249.5934143917497,380887.0,0.948
40,5,3130.2156512323327,96538.26538616656,6148.760330578512,9736.909752476595,248.37285116740952,382195.0,0.9466666666666668
41,6,11085.410235735024,94754.67887026748,5950.413223140496,6918.583528493623,248.19618847764139,383507.0,0.9453333333333334
42,7,8283.900771782195,91760.40694694592,6148.760330578512,5129.412364525238,247.89191390229428,384834.0,0.9440000000000001
43,8,12935.003629709832,92959.78131378164,6148.760330578512,5586.868932295591,248.01840543916225,386148.0,0.9426666666666668
44,9,948.0233637813368,82774.63108560737,5950.413223140496,5182.760368815108,246.92008247095725,387429.0,0.9413333333333334
45,10,81.60719270358794,74004.72943919657,3689.256198347107,5162.25264076727,245.8795367164679,388736.0,0.94
46,11,7024.94049776976,71837.27725090686,3570.2479338842977,5622.144752175169,245.60219158680832,390030.0,0.9386666666666666
47,12,568.9471403092814,61609.3961558396,3689.256198347107,7107.572037029423,244.2374837030172,391361.0,0.9373333333333334
48,1,134408.23103814854,129176.70519662756,61487.603305785095,5353.318691575796,251.3112752999136,392684.0,0.936
49,2,13683.384382398564,107859.54066863033,29752.06611570249,5248.482794693305,249.4607796789633,393963.0,0.9346666666666666
50,3,63956.124969721815,109033.1416144559,57520.66115702478,5261.862866871606,249.5693157878901,395305.0,0.9333333333333332
51,4,74942.05646854294,119190.56764493904,59504.132231404925,5280.498206655092,250.47316399422286,396573.0,0.932
52,5,18135.877584970094,125456.09155694273,5950.413223140496,5919.94044982594,251.0114434327458,397899.0,0.9306666666666666
53,6,-7.752446738034504,114346.84826224828,5950.413223140496,5151.07762481593,250.05588975381193,399182.0,0.9293333333333332
54,7,310.0282219161662,102445.71473882851,6148.760330578512,6062.401414757389,248.95797887666686,400460.0,0.928
55,8,642.9051772317317,91223.94777568312,6148.760330578512,5715.911809798626,247.83425492000038,401717.0,0.9266666666666666
56,9,10135.084897169136,90207.94843572211,5950.413223140496,5200.671013989667,247.72505464700365,403032.0,0.9253333333333332
57,10,8294.79379184583,88293.07157348846,3689.256198347107,6520.414455732363,247.51924243051246,404346.0,0.924
58,11,14891.589636983235,94180.22387530148,3570.2479338842977,5434.189401285914,248.13928921110355,405673.0,0.9226666666666666
59,12,72282.79410507806,107101.16727180826,53553.719008264445,5808.13170030695,249.39064434216297,407009.0,0.9213333333333332
60,1,128383.324987355,162556.57955184006,67438.01652892558,5489.8961783978475,253.85343630300528,408310.0,0.92
61,2,1407.9587267626173,109363.77752598622,49586.77685950412,5013.9838931123995,249.59989341773664,409560.0,0.9186666666666666
62,3,126782.96524707586,162700.619243249,67438.01652892558,6008.107000887721,253.86395859765133,410864.0,0.9173333333333332
63,4,62296.75007030869,157812.70133675588,61487.603305785095,5697.064671016961,253.50688957095159,412128.0,0.9159999999999999
64,5,4087.2016593827757,120144.62598695602,35702.479338842975,6052.797670339685,250.5553537204476,413410.0,0.9146666666666666
65,6,-10.88253410541158,109179.56400849904,5950.413223140496,5003.766221211062,249.58285711721996,414685.0,0.9133333333333332
66,7,9481.557423096832,106952.10380702419,6148.760330578512,5560.257293993164,249.37685876325017,415992.0,0.912
67,8,14039.763398264367,108698.82093066846,6148.760330578512,6144.285944041584,249.53839738561626,417258.0,0.9106666666666666
68,9,1574.0539766119496,98646.78427626166,5950.413223140496,5675.677407878245,248.58169812562022,418552.0,0.9093333333333332
69,10,14941.548289261345,102502.03262865824,3689.256198347107,7397.043738517667,248.96355711456602,419863.0,0.9079999999999999
70,11,28167.31604104227,108038.75484639588,15867.768595041323,6762.82522826328,249.47735363418067,421185.0,0.9066666666666666
71,12,86275.94029362609,126622.91006915669,61487.603305785095,6204.181765080469,251.10547345226502,422442.0,0.9053333333333332
72,1,140598.12442722687,178272.93934815985,83305.78512396695,5642.310024256919,254.96699423891624,423748.0,0.904
73,2,168428.14639005525,218422.87370883048,122975.20661157019,5303.0054178146365,257.591250075279,425070.0,0.9026666666666666
74,3,52655.65938607458,179769.90842513958,85289.25619834714,6019.368471418543,255.06938362204332,426339.0,0.9013333333333332
75,4,9206.602396366934,123922.1910847467,59504.132231404925,5550.18750535516,250.88078145113255,427693.0,0.9
76,5,13574.929723979138,119231.59015796505,11900.826446280991,6364.7042044798045,250.4766979805277,429001.0,0.8986666666666666
77,6,10508.88850839157,118203.56433711105,5950.413223140496,5586.501106105079,250.38813614206677,430304.0,0.8973333333333333
78,7,7316.051207957489,113011.87575753535,6148.760330578512,6358.979456954633,249.93727418454964,431578.0,0.8959999999999999
79,8,-1189.5636290087468,100063.47682768543,6148.760330578512,5610.074970262679,248.7220202880037,432880.0,0.8946666666666667
