index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,34264.36955973373,109156.8479038808,45619.8347107438,4801.7769451092045,249.5807563029576,331007.0,1.0
1,2,176581.37454919872,194483.2442041117,87272.72727272734,3982.250976240715,256.0635614633966,331007.0,0.9993333333333332
2,3,111030.06133880377,196708.18757468855,103140.49586776864,5664.622100458453,256.20786027464095,332325.0,0.9986666666666668
3,4,21495.891483563115,154150.4093899508,59504.132231404925,4549.537436896232,253.23935418145598,333628.0,0.998
4,5,118089.55766101168,118614.98566297769,142809.9173553719,10815.064032612949,250.42357905435713,334941.0,0.9973333333333332
5,6,36208.27663568498,125670.98571030045,23801.652892561982,5350.6236958002555,251.0287610371746,336278.0,0.9966666666666668
6,7,26160.93866657933,123628.33148148608,23801.652892561982,4401.940002831726,250.8554661855174,337585.0,0.996
7,8,6352.04066449409,118372.31073723426,6148.760330578512,5459.301078167398,250.40267321995472,338868.0,0.9953333333333332
8,9,9148.964353410796,117151.36942226783,5950.413223140496,4419.492445236759,250.29749219695626,340170.0,0.9946666666666668
9,10,635.2946839031033,108858.68758071713,3966.9421487603295,4961.034376693461,249.55318205684986,341427.0,0.9940000000000001
10,11,129574.7223813803,166307.12962450527,67438.01652892558,4688.263808666791,254.1227262840969,342763.0,0.9933333333333332
11,12,15480.476874228327,115526.27834497618,61487.603305785095,4773.724847972497,250.15749468857484,344072.0,0.9926666666666668
12,1,107850.3020645066,157106.45381938116,61487.603305785095,4782.523284316798,253.45529723276942,345347.0,0.992
13,2,71197.67567296592,165777.96365175708,57520.66115702478,5005.5046835654775,254.0853900833809,346629.0,0.9913333333333332
14,3,7730.271051327823,109084.94776076233,59504.132231404925,4919.15471091779,249.57410688622605,347909.0,0.9906666666666668
15,4,802.7939022610398,101081.98509690262,3570.2479338842977,5235.508632236433,248.82290264430492,349215.0,0.99
16,5,3160.114264513003,92354.40526599756,6148.760330578512,5738.933764839541,247.95575722979336,350512.0,0.9893333333333332
17,6,57633.786390508474,121287.50235098535,23801.652892561982,4899.036412958699,250.65380964429582,351795.0,0.9886666666666668
18,7,-1474.1885398933912,108185.27572608477,6148.760330578512,5479.277754428674,249.49090407158837,353064.0,0.988
19,8,-1247.0007107366569,95736.11203898076,6148.760330578512,5053.402645788854,248.29339857755355,354304.0,0.9873333333333332
20,9,8869.336254227113,94130.54638934167,5950.413223140496,4524.488680725682,248.13436869941967,355585.0,0.9866666666666668
21,10,45672.90297996449,108839.10557647569,25785.12396694216,5179.219825888332,249.55137108817863,356921.0,0.986
22,11,83335.72888931741,128061.0486271559,59504.132231404925,4609.653607232539,251.22136825104005,358202.0,0.9853333333333334
23,12,110224.67961219656,164004.56062343635,69421.48760330575,4859.680012610558,253.95921328244842,359517.0,0.9846666666666668
24,1,167.14664598828574,109512.45612685477,49586.77685950412,5072.474283065837,249.61364340394482,360799.0,0.9840000000000001
25,2,50854.54487191073,109764.27074542068,45619.8347107438,4982.895542601131,249.6369315403145,362116.0,0.9833333333333334
26,3,31414.797397942064,108468.70872562137,27768.595041322318,4941.764376419086,249.51711631606602,363395.0,0.9826666666666668
27,4,9474.769724566117,109273.92341976518,3966.9421487603295,4702.612881661954,249.59158359565015,364722.0,0.982
28,5,107777.53153833114,114578.13277068439,89256.19834710742,13217.123840304517,250.07581433241597,366044.0,0.9813333333333334
29,6,269.4498221365505,103894.95435425414,5950.413223140496,5002.215015426311,249.094129691506,367374.0,0.9806666666666668
30,7,15779.345959197162,108001.7848282617,6148.760330578512,5523.755154611071,249.4739345998577,368650.0,0.98
31,8,307877.8155183285,140343.48382173482,269752.06611570244,5784.050409153039,252.1988966221445,369936.0,0.9793333333333334
32,9,10420.941722398637,122279.18851687394,23801.652892561982,4683.58413469747,250.73924091289402,371238.0,0.9786666666666668
33,10,399.3868875497004,110020.83291901002,7933.884297520661,4723.858187892961,249.66065873661427,372570.0,0.978
34,11,22739.18514588821,107688.5318105754,19834.710743801654,5236.775510521123,249.44496456215438,373873.0,0.9773333333333334
35,12,9339.272012613266,108004.53741193599,3966.9421487603295,5056.324262492344,249.4741891622987,375137.0,0.9766666666666668
36,1,30428.245836570248,109709.45257733263,23801.652892561993,4921.677778611618,249.63186188637127,376408.0,0.976
37,2,61261.158799392615,109930.56894250307,55537.19008264461,5502.852351577722,249.65231100920215,377693.0,0.9753333333333334
38,3,8418.114466129058,109256.09903432851,3966.9421487603295,5125.642225543269,249.58993517380267,378969.0,0.9746666666666668
39,4,8587.631585452853,109100.04655543515,3966.9421487603295,4776.7419155858615,249.5755032419713,380242.0,0.9740000000000001
40,5,-1817.4891440433944,93816.11846587448,6148.760330578512,7317.67861493877,248.10322488766582,381534.0,0.9733333333333334
41,6,1386.5513295237668,81974.07703662456,5950.413223140496,7278.179535633206,246.8259107206946,382808.0,0.9726666666666668
42,7,55721.00993496607,119210.37814283752,11900.826446280991,6583.882382472119,250.47487061878337,384122.0,0.972
43,8,5370.252201938476,112105.79352274998,6148.760330578512,6326.076491447488,249.85347854644866,385419.0,0.9713333333333334
44,9,9036.728313306568,108616.77028776547,5950.413223140496,6575.3383251505775,249.5308092377477,386727.0,0.9706666666666668
