index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31421,112285.399350729,57.5342207793989,57.5342207793989,NA,61.821300598882,segment1,43.5703704241259,52906.0039566056,NA,47489.7065906782,segment1,31935.9129088283,61487.6033057851,NA,43058.7775468516,segment1,25025.835742942,4447.09130009116,NA,4258.27565319028,segment1,6044.02554757529,-1.62991127802368,NA,-2.00845555969922,segment1,-2.04463129143987
2,2,0.998666666666667,3.31421,129208.067199037,95.1401493311941,95.1401493311941,NA,63.5957592694291,segment1,43.5703704241265,76382.7535617584,NA,45855.4812534923,segment1,31935.9129088289,55537.1900826446,NA,41355.9451450656,segment1,25025.8357429423,3922.89563080616,NA,4360.58049672315,segment1,6044.02554757527,-0.186197340717428,NA,-1.85253197149446,segment1,-2.04463129143987
3,3,0.997333333333333,3.32708,158095.502322481,159.334449605513,159.334449605513,NA,65.3702179399763,segment1,43.5703704241265,97108.5313703175,NA,44221.2559163065,segment1,31935.9129088289,63471.0743801653,NA,39653.1127432795,segment1,25025.8357429423,4750.02186670872,NA,4462.88534025602,segment1,6044.02554757527,2.02754856618321,NA,-1.6966083832897,segment1,-2.04463129143987
4,4,0.996,3.3399,109099.90368205,50.4553415156666,50.4553415156666,NA,66.4886288435966,segment1,43.5703704241265,9203.19854378552,NA,42752.4560803754,segment1,31935.9129088289,53553.7190082644,NA,38207.5981562673,segment1,25025.8357429423,4645.07817595229,NA,4578.49403053907,segment1,6044.02554757527,-1.92450997114119,NA,-1.58225472014219,segment1,-2.04463129143987
5,5,0.994666666666667,3.35294,122310.081201537,79.811291558971,79.811291558971,NA,67.6070397472168,segment1,43.5703704241265,47845.6800376504,NA,41283.6562444443,segment1,31935.9129088289,29752.0661157025,NA,36762.0835692551,segment1,25025.8357429423,4883.43640246098,NA,4694.10272082213,segment1,6044.02554757527,-0.758097760032996,NA,-1.46790105699469,segment1,-2.04463129143987
6,6,0.993333333333333,3.3659,114997.190176107,63.5604226135706,63.5604226135706,NA,68.0001879821248,segment1,43.5703704241265,3050.56073382376,NA,39877.82810253,segment1,31935.9129088289,5950.4132231405,NA,35466.6393667338,segment1,25025.8357429423,4413.03853611346,NA,4809.83919844751,segment1,6044.02554757527,-1.38808492624855,NA,-1.39898889256557,segment1,-2.04463129143987
7,7,0.992,3.37905,111766.546350288,56.3812141117517,56.3812141117517,75.8970265855614,68.3933362170328,segment1,43.5703704241265,8706.04647808386,40231.2900652097,38471.9999606157,segment1,31935.9129088289,6148.76033057851,34578.5123966942,34171.1951642124,segment1,25025.8357429423,5787.92997332386,4870.4449765531,4925.5756760729,segment1,6044.02554757527,-1.6778954637669,-0.96431193731127,-1.33007672813644,segment1,-2.04463129143987
8,8,0.990666666666667,3.39184,106534.54241396,44.7545386976882,44.7545386976882,73.5638944670657,68.124895155256,segment1,43.5703704241265,5899.03856345955,36792.5330829064,36875.5547657952,segment1,31935.9129088289,6148.76033057851,32842.9752066116,32773.5275301551,segment1,25025.8357429423,4982.28216920961,4999.46732961803,5039.5209098991,segment1,6044.02554757527,-2.16175784574497,-1.05635406960395,-1.29235458349397,segment1,-2.04463129143987
9,9,0.989333333333333,3.40451,121026.64268512,76.9592059669336,76.9592059669336,66.9553532336971,67.8564540934791,segment1,43.5703704241265,49001.7660751705,33115.9402803906,35279.1095709746,segment1,31935.9129088289,29752.0661157025,30942.1487603306,31375.8598960977,segment1,25025.8357429423,4757.59968830759,5147.63507507599,5153.4661437253,segment1,6044.02554757527,-0.868662759724316,-1.30219421032895,-1.2546324388515,segment1,-2.04463129143987
10,10,0.988,3.41765,107141.567022238,46.1034822716398,46.1034822716398,62.3074622598812,65.0024825595021,segment1,43.5703704241265,6103.93777424114,33051.2870678543,34197.2636471259,segment1,31935.9129088289,13884.2975206612,29950.4132231405,30467.6783464422,segment1,25025.8357429423,6104.71591646216,5192.42478293103,5349.71674012391,segment1,6044.02554757527,-2.1056194375069,-1.47149363710254,-1.34976433014508,segment1,-2.04463129143987
