index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30852,191000.981917255,232.4577375939,232.4577375939,NA,92.4798311062527,segment1,63.3639601672203,167356.893149101,NA,48170.1202932945,segment1,38955.6359541615,97190.0826446282,NA,45491.7965063813,segment1,32762.1783474324,4479.91858721815,NA,5622.60187825457,segment1,5926.24976939516,4.33081233337319,NA,-1.49697547138717,segment1,-1.57996891109353
2,2,0.999166666666667,3.30852,176568.447497982,200.385438884404,200.385438884404,NA,88.3283785306621,segment1,63.3639601672204,59833.382869971,NA,45253.8185746871,segment1,38955.6359541615,69421.4876033058,NA,42161.1945689894,segment1,32762.1783474325,4844.42968593862,NA,5624.23914564379,segment1,5926.24976939517,3.34673093191148,NA,-1.49364310118994,segment1,-1.57996891109355
3,3,0.998333333333333,3.32139,142256.744860684,124.13721080152,124.13721080152,NA,84.1769259550715,segment1,63.3639601672204,31659.1855972978,NA,42337.5168560797,segment1,38955.6359541615,61487.6033057851,NA,38830.5926315976,segment1,32762.1783474325,4483.28492881063,NA,5625.87641303301,segment1,5926.24976939517,0.844524650683809,NA,-1.49031073099272,segment1,-1.57996891109355
4,4,0.9975,3.33413,108614.982964988,49.3777399221954,49.3777399221954,NA,80.6944785598568,segment1,63.3639601672204,7548.16673203209,NA,39736.1923378153,segment1,38955.6359541615,35702.479338843,NA,35994.8300707695,segment1,32762.1783474325,5487.4492888852,NA,5616.95020758454,segment1,5926.24976939517,-1.96935605613723,NA,-1.47740788059552,segment1,-1.57996891109355
5,5,0.996666666666667,3.34739,96191.6945223271,21.7704322718379,21.7704322718379,NA,77.2120311646422,segment1,63.3639601672204,726.7204368983,NA,37134.867819551,segment1,38955.6359541615,6148.76033057851,NA,33159.0675099414,segment1,32762.1783474325,7001.24854898065,NA,5608.02400213606,segment1,5926.24976939517,-3.16147637457141,NA,-1.46450503019832,segment1,-1.57996891109355
6,6,0.995833333333333,3.36046,82751.1100920195,-8.09753312884555,-8.09753312884555,NA,73.6670080762207,segment1,63.3639601672204,-0.397413613597209,NA,34697.1922122159,segment1,38955.6359541615,5950.4132231405,NA,30653.1624749124,segment1,32762.1783474325,7489.77379355348,NA,5594.70311444518,segment1,5926.24976939517,-4.58268437924718,NA,-1.47537395284357,segment1,-1.57996891109355
7,7,0.995,3.37356,110865.684059004,54.3792979088984,54.3792979088984,66.4975508847974,70.1219849877992,segment1,63.3639601672204,42703.1588167015,26831.3026910296,32259.5166048809,segment1,38955.6359541615,6148.76033057851,24677.6859504132,28147.2574398834,segment1,32762.1783474325,8439.82451913816,5605.30887841111,5581.38222675431,segment1,5926.24976939517,-1.76120835485028,-1.4483483039715,-1.48624287548882,segment1,-1.57996891109355
8,8,0.994166666666667,3.38638,100362.055104692,31.0379002326492,31.0379002326492,60.7791961221514,66.9261054915848,segment1,63.3639601672204,1032.2944935111,26309.0336664153,30471.8506281463,segment1,38955.6359541615,6148.76033057851,23272.7272727273,25936.2741049066,segment1,32762.1783474325,5387.16311724473,5609.56603687873,5571.90793643726,segment1,5926.24976939517,-2.74840579390926,-1.63822044365425,-1.50182034246621,segment1,-1.57996891109355
9,9,0.993333333333333,3.39949,94618.7871679876,18.2750825955281,18.2750825955281,61.1974543921547,63.7302259953705,segment1,63.3639601672204,4654.44309419292,29140.2590774314,28684.1846514118,segment1,38955.6359541615,5950.4132231405,23355.3719008264,23725.2907699298,segment1,32762.1783474325,4447.29780775691,5596.67095510359,5562.43364612021,segment1,5926.24976939517,-3.31727147702182,-1.62497030497435,-1.5173978094436,segment1,-1.57996891109355
10,10,0.9925,3.41259,107988.080614828,47.9846235885056,47.9846235885056,61.3439980506864,65.8053080934149,segment1,63.3639601672204,24391.0834896525,29169.2675231787,29641.9498699967,segment1,38955.6359541615,5950.4132231405,23520.6611570248,23715.9003514855,segment1,32762.1783474325,5071.37681967212,5582.66171981469,5497.09565774513,segment1,5926.24976939517,-2.02733278323987,-1.61937571380203,-1.39252472272437,segment1,-1.57996891109355
11,11,0.991666666666667,3.42591,109366.598644838,51.0479969885278,51.0479969885278,64.1882864026229,67.8803901914593,segment1,63.3639601672204,14092.6003302954,30684.4742011734,30599.7150885817,segment1,38955.6359541615,7933.88429752066,23925.6198347107,23706.5099330412,segment1,32762.1783474325,4780.19800276471,5478.92460809129,5431.75766937004,segment1,5926.24976939517,-1.89984568160199,-1.50270407448425,-1.26765163600514,segment1,-1.57996891109355
