index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,36024.216637117264,108901.4943848578,47603.305785123965,4833.506467135604,249.55714088457023,330583.0,1.0
1,2,63536.64353238084,112828.16683159776,55537.19008264461,4072.7810029964025,249.9202845493016,330583.0,0.9990000000000001
2,3,129930.57914658595,166775.15271137824,71404.95867768592,4578.634589119685,254.15574844502774,331908.0,0.998
3,4,1946.291582630569,108950.6424824669,55537.19008264461,4233.611728897455,249.56168616318016,333234.0,0.997
4,5,51679.44175658401,125886.19564694793,29752.06611570248,4991.822476400523,251.04610408952757,334558.0,0.996
5,6,3656.137002771609,117510.00248614735,5950.413223140496,6081.916940431697,250.3283875332656,335832.0,0.995
6,7,1650.1311394361908,108488.61317900225,6148.760330578512,4522.7601160027525,249.5189571052439,337130.0,0.9940000000000001
7,8,29.98583558222285,97349.4650053026,6148.760330578512,5020.373678703343,248.45319978261716,338386.0,0.993
8,9,8340.366980643234,95071.49983144592,5950.413223140496,4667.91893135944,248.2275693176947,339697.0,0.992
9,10,4968.41597790195,90457.78685011793,3689.256198347107,5892.8727608828185,247.75190744304797,341019.0,0.991
10,11,43182.55587232421,109243.84503740603,19834.710743801654,4561.786941234411,249.5888019085736,342319.0,0.99
11,12,126641.57149327378,162557.53095265743,67438.01652892558,5889.869049096993,253.8535058041243,343619.0,0.9890000000000001
12,1,63005.40761421401,157630.3310326971,63471.074380165264,4461.533154009339,253.4935671731096,344919.0,0.988
13,2,175444.98665179257,217427.71891805078,111074.3801652892,4573.218601149884,257.52927755125484,346189.0,0.987
14,3,119025.64010243045,205856.3420690388,124958.67768595039,5638.339265492297,256.80116428231656,347459.0,0.986
15,4,96142.71334532608,197305.06465654593,99173.55371900833,5520.437038810861,256.24657076701124,348761.0,0.985
16,5,20613.8753421616,122277.11588811805,89256.19834710742,6385.62576348206,250.73906236114044,350112.0,0.9840000000000001
17,6,1361.8573481402384,113015.11704008633,5950.413223140496,4673.442973031476,249.93757394248462,351406.0,0.983
18,7,20247.46768809708,120969.24508268404,5950.413223140496,6342.926422358845,250.62639258120987,352740.0,0.982
19,8,-1473.9784219653347,107845.66262306756,6148.760330578512,5500.843707072655,249.45949621964928,354043.0,0.981
20,9,33649.646459625925,125096.14694364769,11900.826446280991,4498.335692764783,250.98191479528322,355326.0,0.98
21,10,11818.83654100526,107759.70013620453,23801.652892561993,5353.630455886455,249.45154629947328,356636.0,0.9790000000000001
22,11,118374.21862608481,159351.57567472168,61487.603305785095,5294.739781782814,253.61930642667264,357919.0,0.978
23,12,10170.653087674542,108762.61138300573,55537.19008264461,5222.427296746037,249.54429680782445,359166.0,0.977
24,1,18880.12252157018,109048.81760309475,13884.297520661159,4709.618780819969,249.57076552326782,360413.0,0.976
25,2,26592.005890229222,109130.36613789656,21818.181818181823,4692.275537245569,249.57830723554025,361746.0,0.975
26,3,24396.23538297922,105537.09100810137,19834.710743801654,8154.799768972718,249.2459965789421,363074.0,0.9740000000000001
27,4,61074.21708261463,107705.68012581178,53553.719008264445,5351.908956639854,249.44655046016942,364351.0,0.973
28,5,-2755.724468706355,93871.94222483363,6148.760330578512,4929.253101693269,248.10875418233294,365675.0,0.972
29,6,-43.34025173188613,83116.48479527075,5950.413223140496,4761.703954690513,246.9602958234644,366975.0,0.971
30,7,68271.25653594747,119221.29563816244,23801.652892561982,8364.792800493782,250.47581113354255,368324.0,0.97
31,8,-1999.7985239840827,106263.50204539273,6148.760330578512,4809.234738207126,249.3131759960596,369609.0,0.9690000000000001
32,9,2588.0723569792576,97342.37871246274,5950.413223140496,5558.782466768779,248.452497891488,370890.0,0.968
33,10,4801.196495288621,93053.43944973774,3689.256198347107,5400.87955966648,248.02768219589316,372203.0,0.9670000000000001
34,11,74554.98616295758,108374.15204924908,53553.719008264445,5680.554555181926,249.50837159430768,373519.0,0.966
35,12,81970.15413698231,123800.78462875873,61487.603305785095,5055.918251687812,250.87032259034797,374799.0,0.965
36,1,77071.25040864326,134065.95604275155,61487.603305785095,5318.475688865642,251.7052837491137,376098.0,0.9640000000000001
37,2,22776.37887639841,108400.05983049047,43636.36363636363,4805.911452295936,249.5107675788856,377436.0,0.963
38,3,49650.36186973735,109213.74081134117,43636.36363636363,5200.317252523092,249.58601783143817,378728.0,0.9620000000000001
39,4,19454.178265149912,107344.58326717546,13884.297520661159,7439.038288654397,249.4131557631717,380024.0,0.961
40,5,7140.47749458148,103440.0644011476,6148.760330578512,4896.236030030845,249.052060889776,381269.0,0.96
41,6,27745.81817053868,120490.53940450215,5950.413223140496,4744.92994404364,250.58515329122173,382543.0,0.9590000000000001
42,7,1879.72489406682,110874.24494715061,6148.760330578512,5347.259020839868,249.7395833669796,383791.0,0.958
43,8,21003.706551678846,120399.1589429266,5950.413223140496,5528.379332762354,250.57728109432517,385062.0,0.9570000000000001
44,9,17101.861066295398,120556.5966886639,11900.826446280991,5043.596874277073,250.59084396008475,386337.0,0.956
45,10,9839.29596416042,109418.78370513707,15867.768595041323,5109.340352645921,249.6049804591822,387630.0,0.955
46,11,72257.70858132186,116829.6486365765,59504.132231404925,5342.71141847767,250.2697767605597,388975.0,0.9540000000000001
47,12,68541.68316508537,118816.1908551042,61487.603305785095,5067.537640772815,250.44091237552587,390272.0,0.953
48,1,132044.55213632778,170020.7608634262,75371.90082644626,5468.0813015597005,254.3847478207455,391559.0,0.9520000000000001
49,2,21222.68064234746,130807.27257728287,55537.19008264461,4898.978845846443,251.4426772969041,392833.0,0.951
50,3,41730.42935891649,107863.40746598586,59504.132231404925,5170.1622388087,249.4611372853034,394110.0,0.95
51,4,18580.832634761027,108497.08324390986,11900.826446280991,6046.330410556015,249.5197404276251,395415.0,0.9490000000000001
52,5,20060.931591863748,117211.53785051807,6148.760330578512,5197.716654677024,250.3026755556959,396737.0,0.948
53,6,58323.92015989518,122606.42808571448,47603.305785123965,5325.724139574802,250.7674317785764,398031.0,0.9470000000000001
54,7,12155.917937553604,123602.20912389927,5950.413223140496,5209.723676228329,250.85321581012226,399346.0,0.946
55,8,-1616.670031536644,109761.92731740656,6148.760330578512,6074.8514443775475,249.63671481710963,400644.0,0.945
56,9,4688.610915085502,103593.16098101431,5950.413223140496,4906.964028337251,249.0662194563039,401942.0,0.9440000000000001
57,10,8551.517959586716,102914.88283562784,3689.256198347107,5540.539906626097,249.00349143028092,403260.0,0.943
58,11,14737.892779380849,108392.70832202435,3966.9421487603295,5293.125144223977,249.5100877020276,404547.0,0.9420000000000001
59,12,17977.14287076404,109302.31666129106,11900.826446280991,5166.70808521634,249.5942094387581,405831.0,0.941
60,1,28877.872239978693,109096.21289764935,23801.652892561993,5282.323111058388,249.57514870042075,407146.0,0.94
61,2,19759.945329648992,108397.59538698076,15867.768595041323,4590.79424527624,249.51053966401372,408504.0,0.9390000000000001
62,3,132490.03360015765,163669.27829191962,71404.95867768592,5813.392017533068,253.93472045378914,409836.0,0.938
63,4,67.48823961530461,109106.93010419342,49586.77685950412,5043.059567837461,249.57613984132004,411187.0,0.937
64,5,6957.553752058468,94540.65059989109,6148.760330578512,15375.072925782264,248.17498916401456,412561.0,0.936
65,6,72.5813032273425,83681.49462019473,5950.413223140496,4981.3240597832155,247.02358712598823,413871.0,0.935
66,7,417.9885579011398,71994.81289331084,6148.760330578512,5955.909954206522,245.62234969844033,415214.0,0.934
67,8,54553.07199739301,115223.59141579329,6148.760330578512,5175.533144332043,250.13141897103665,416523.0,0.9329999999999999
68,9,4628.65016374011,108383.41234295498,5950.413223140496,5518.416013437917,249.50922799805372,417822.0,0.932
69,10,68658.22845689447,110366.24150401153,61487.603305785095,5187.7959900530295,249.69260256210225,419094.0,0.9309999999999999
70,11,37670.393624589466,108961.39935632297,33719.00826446282,5356.227507815251,249.5626809725629,420417.0,0.93
71,12,21753.308250484868,109539.57580465672,15867.768595041323,5307.36320710976,249.61615146625886,421720.0,0.929
72,1,142225.8546450172,170317.2040929301,75371.90082644626,6076.325530297737,254.40566387447475,422987.0,0.9279999999999999
73,2,53829.3899605333,163853.36525023612,55537.19008264461,4756.038720582939,253.94816825555088,424260.0,0.927
74,3,13945.35268929802,110779.09181758562,61487.603305785095,5532.0228161635905,249.730783484471,425496.0,0.9259999999999999
75,4,9621.496926993781,109373.8195566123,5950.413223140496,5076.355964826597,249.60082211750785,426763.0,0.925
76,5,6903.099030874855,104366.37527941736,6148.760330578512,5761.782977491281,249.1377272985681,428078.0,0.924
77,6,2095.748305128141,95321.5935748492,5950.413223140496,5190.116786555805,248.25234088498902,429369.0,0.9229999999999999
78,7,32975.92141042136,115135.48043741036,6148.760330578512,7013.274217281715,250.1238284318927,430619.0,0.922
79,8,13441.15190106344,116594.77893768705,6148.760330578512,5833.093070208226,250.2495433268166,431861.0,0.9209999999999999
80,9,4798.990152450288,110094.30659024064,5950.413223140496,5349.049276756176,249.66745367522802,433161.0,0.92
81,10,8202.742709487393,108744.95863554542,3966.9421487603295,5585.148515422261,249.54266425927543,434422.0,0.919
82,11,65329.91933473115,108592.12194566123,59504.132231404925,5978.6237932105505,249.5285297277038,435685.0,0.9179999999999999
