index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,139679.20955933296,176733.16032693227,83305.78512396695,4954.354108433881,254.85835252430198,331984.0,1.0
1,2,65348.6599734301,172132.29919247876,65454.54545454541,4494.975653338307,254.5337309809129,331984.0,0.9996666666666668
2,3,152180.0162000843,206872.3409569893,113057.8512396694,4382.123195904612,256.8670569399436,333267.0,0.9993333333333332
3,4,86816.84662366517,193530.57328845887,95206.611570248,4952.002721947855,256.00177594451384,334535.0,0.9990000000000001
4,5,40379.931758341154,122403.27988632115,105123.96694214876,6383.2582183301065,250.74993107221923,335831.0,0.9986666666666668
5,6,3422.4178984591663,111893.38675501118,5950.413223140496,7981.897806628675,249.83383489827165,337113.0,0.9983333333333332
6,7,13313.284468144131,114274.45630302849,6148.760330578512,4783.4545895482615,250.0496533686276,338422.0,0.998
7,8,857.5112752636812,103574.96874336836,6148.760330578512,5408.238504345291,249.06453701501601,339653.0,0.9976666666666668
8,9,49509.031227349726,124153.4133598192,23801.652892561982,5128.933718336936,250.9007006684889,340925.0,0.9973333333333332
9,10,12140.963755105471,109650.24687894533,21818.181818181823,4825.948417797505,249.62638646804265,342197.0,0.997
10,11,36093.134254665514,109687.42035328758,31735.53719008265,4320.423590240651,249.62982431825463,343500.0,0.9966666666666668
11,12,50107.202438278924,109046.67101804953,45619.8347107438,5128.117062773293,249.5705670043512,344717.0,0.9963333333333332
12,1,53828.498648667606,108694.12465013628,49586.77685950412,4594.268157076849,249.53796306761643,346017.0,0.996
13,2,173528.13730052876,192869.45886643234,85289.25619834715,4063.5468858857207,255.95748873670732,347313.0,0.9956666666666668
14,3,97305.14951408604,189874.1228557184,95206.61157024803,5093.873954552218,255.75441510886228,348610.0,0.9953333333333332
15,4,3705.694218331344,129228.68547676202,59504.132231404925,4846.999365883074,251.31546421764546,349862.0,0.995
16,5,3825.5153618341606,122423.71506081225,5950.413223140496,4680.072554643429,250.75169151109685,351129.0,0.9946666666666668
17,6,3608.260033179582,115631.47781154126,5950.413223140496,4450.084059310053,250.16655735798943,352414.0,0.9943333333333332
18,7,2468.8828090275783,106300.01707773024,6148.760330578512,5651.583212260113,249.31655295271716,353666.0,0.9940000000000001
19,8,857.2623117344997,95447.05925538196,6148.760330578512,5561.459803504255,248.26476815128586,354969.0,0.9936666666666668
20,9,10028.377679282316,94386.06444028644,5950.413223140496,5138.959271237361,248.15967753964802,356271.0,0.9933333333333332
21,10,14715.912044299153,100630.89992916274,3689.256198347107,4781.820357075781,248.77822305162076,357562.0,0.993
22,11,149243.59171695515,171128.40791571586,73388.42975206609,5357.653978336106,254.46289973299344,358924.0,0.9926666666666668
23,12,87164.21601198902,173783.5978747334,79338.8429752066,5170.183077765022,254.6502411539359,360216.0,0.9923333333333332
