index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,146034.3546962052,181708.18197273934,85289.25619834714,4351.00652511888,255.20079199815183,331133.0,1.0,0.0,0.0
1,2,57314.644206177785,171375.33679947865,63471.07438016526,4176.414999273388,254.4803222182656,331133.0,0.9988333333333334,0.0,0.0
2,3,33423.602761994414,136485.85324277935,61487.603305785095,6825.483012908908,251.90029520854054,332428.0,0.9976666666666668,0.0,0.0
3,4,8054.567719246396,110359.29384654413,29752.06611570249,4429.060999779171,249.69196003389843,333743.0,0.9965,0.0,0.0
4,5,1796.526223585157,101542.5079545986,6148.760330578512,4464.551784952152,248.86851703195308,335035.0,0.9953333333333332,0.0,0.0
5,6,27810.251808688667,118231.4323653678,5950.413223140496,5170.914174778975,250.39053690259888,336329.0,0.9941666666666666,0.0,0.0
6,7,38969.57350696709,122951.64252053355,29752.06611570248,4497.29723609885,250.79717113374687,337643.0,0.993,0.0,0.0
7,8,-1092.5916213855076,110387.14700768057,6148.760330578512,5323.1435608889615,249.6945359296847,338986.0,0.9918333333333332,0.0,0.0
8,9,-7.520417151493814,100068.37489659332,5950.413223140496,4360.838470795245,248.7225054374597,340278.0,0.9906666666666668,0.0,0.0
9,10,36177.973461887836,109078.55339301768,21818.181818181823,5349.613147281679,249.57351552695997,341569.0,0.9895,0.0,0.0
10,11,8797.278530673815,107971.97769267473,3966.9421487603295,5936.912082256446,249.4711779980278,342869.0,0.9883333333333332,0.0,0.0
11,12,42351.49883378516,109790.443551155,35702.47933884298,4830.553636461958,249.63935203469484,344151.0,0.9871666666666666,0.0,0.0
12,1,60872.36294866772,108497.71785749607,57520.66115702478,4644.427485301977,249.51979911749714,345427.0,0.986,0.0,0.0
13,2,20340.309963589552,107699.25371967503,15867.768595041323,5271.005506369234,249.445956137952,346748.0,0.9848333333333332,0.0,0.0
14,3,6736.747613882589,105676.89412586033,3689.256198347107,5069.8510093501945,249.25892574917785,348020.0,0.9836666666666668,0.0,0.0
15,4,11543.386947878427,108392.36596016935,3966.9421487603295,4860.9729648090415,249.51005603996757,349338.0,0.9825,0.0,0.0
16,5,1020.9788065282007,98051.1378192453,6148.760330578512,5213.446616873753,248.52269986323742,350658.0,0.9813333333333334,0.0,0.0
17,6,1028.2587629833863,88245.6168459571,5950.413223140496,4883.366513131082,247.51414196538659,351961.0,0.9801666666666666,0.0,0.0
18,7,1470.0417101855253,78582.98712479352,6148.760330578512,4983.911100770587,246.42700589634086,353218.0,0.9790000000000001,0.0,0.0
19,8,6176.320914519853,73221.32083759503,6148.760330578512,5389.22687113982,245.7792924936142,354515.0,0.9778333333333332,0.0,0.0
20,9,2283.6955547744187,64580.56167198187,5950.413223140496,4974.041497247085,244.6536716167505,355771.0,0.9766666666666668,0.0,0.0
21,10,17094.002721755558,73165.44464914728,3689.256198347107,4819.863546243052,245.77214262944943,357061.0,0.9755,0.0,0.0
22,11,42911.583202308095,109060.13460056954,1983.4710743801647,5033.42217650569,249.57181213359559,358403.0,0.9743333333333334,0.0,0.0
23,12,20611.730573046927,108470.19044667944,15867.768595041323,5333.906131895661,249.51725334751495,359698.0,0.9731666666666666,0.0,0.0
24,1,35857.07547863903,109506.21835447502,29752.06611570249,5068.981455140991,249.61306652681728,361014.0,0.972,0.0,0.0
25,2,343.2124875586227,101415.9620790528,3332.2314049586776,5101.237358022147,248.85598277328182,362286.0,0.9708333333333332,0.0,0.0
26,3,35955.69730717536,107538.56450946502,23801.652892561993,6031.44198420117,249.431095395308,363606.0,0.9696666666666668,0.0,0.0
27,4,13980.69014267084,108992.78458448783,7933.884297520661,4592.585770127371,249.56558351840263,364882.0,0.9685,0.0,0.0
28,5,104803.14249028944,123082.67048375108,83305.78512396694,7407.471467059254,250.8084588631764,366142.0,0.9673333333333334,0.0,0.0
29,6,52582.82173928173,123248.72500804575,47603.305785123965,4813.461429863102,250.82276404273307,367401.0,0.9661666666666666,0.0,0.0
30,7,8373.510166280967,120832.23525050445,5950.413223140496,4839.586700681773,250.61458952881677,368730.0,0.965,0.0,0.0
31,8,685.6136412051455,109745.56683110565,6148.760330578512,5623.52173002544,249.63520177851711,369993.0,0.9638333333333332,0.0,0.0
32,9,3711.7042705463814,102415.98274497679,5950.413223140496,5090.875133534737,248.9550339485912,371266.0,0.9626666666666668,0.0,0.0
33,10,138477.93085797498,162821.69100095774,71404.95867768592,6667.263924308254,253.87280305361665,372543.0,0.9615,0.0,0.0
34,11,26189.689839352093,123849.45638882356,59504.132231404925,5657.792220081659,250.87451554004338,373846.0,0.9603333333333334,0.0,0.0
35,12,141041.72362507394,176420.08378589977,83305.78512396695,5165.311104030902,254.8362628791293,375162.0,0.9591666666666668,0.0,0.0
36,1,114100.37642655248,189967.77621616347,95206.61157024803,5346.072426041021,255.7607644892314,376398.0,0.958,0.0,0.0
37,2,18625.706025650936,147974.90474747942,55537.19008264461,5081.387411690639,252.77976288228646,377718.0,0.9568333333333332,0.0,0.0
38,3,33585.07070567271,114975.48473720887,61487.603305785095,5096.887410158368,250.11004520479057,379039.0,0.9556666666666668,0.0,0.0
39,4,27896.694686500712,108461.15920072267,29752.06611570249,4658.95410728445,249.51641812639625,380315.0,0.9545,0.0,0.0
40,5,559.1989122126188,96127.48045695398,6148.760330578512,6744.117325402817,248.33216327822444,381636.0,0.9533333333333334,0.0,0.0
41,6,3492.167110706248,88392.63621769108,5950.413223140496,5276.598126828656,247.5299437035352,382902.0,0.9521666666666668,0.0,0.0
42,7,33555.69148363454,110113.7052821698,6148.760330578512,5685.8620885772925,249.6692476909433,384207.0,0.951,0.0,0.0
43,8,796.2630664046999,99872.01552257822,6148.760330578512,4889.192495417762,248.7030562126167,385482.0,0.9498333333333332,0.0,0.0
44,9,9658.358625129502,98030.81615873148,5950.413223140496,5549.1447658357565,248.52068702047657,386805.0,0.9486666666666668,0.0,0.0
45,10,5257.896667165627,93954.43146323302,3689.256198347107,5645.025164316975,248.11692466949611,388141.0,0.9475,0.0,0.0
46,11,9216.62224110548,94264.43876233569,3570.2479338842977,5336.367008118523,248.14763062225987,389424.0,0.9463333333333334,0.0,0.0
47,12,12908.645309343396,98105.46043215653,3689.256198347107,5378.367441175455,248.52808047069698,390720.0,0.9451666666666668,0.0,0.0
