index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,26289.531787558604,109530.15381973198,37685.950413223145,4387.517554603546,249.61528010910308,330988.0,1.0,0.0,0.0
1,2,49444.19337766307,108907.84830632052,45619.8347107438,4446.664180330814,249.55772850331275,330988.0,0.9998333333333334,0.0,0.0
2,3,44453.22708652043,108841.06556031562,39669.42148760331,4850.5883449220955,249.5515523499783,332241.0,0.9996666666666668,0.0,0.0
3,4,8174.730358373904,108269.20760489683,3966.9421487603295,4779.646165032335,249.49866619854774,333486.0,0.9995,0.0,0.0
4,5,20935.137809135013,118195.06883167828,6148.760330578512,4860.516251775037,250.38740427564426,334874.0,0.9993333333333332,0.0,0.0
5,6,1328.6864556515795,108512.9151685083,5950.413223140496,5060.4268956810665,249.52120458415874,336199.0,0.9991666666666666,0.0,0.0
6,7,11133.689340209463,106761.79788723604,6148.760330578512,6736.046290903221,249.35925902961586,337479.0,0.9990000000000001,0.0,0.0
7,8,137475.39152136733,126558.93274517043,113057.8512396694,4620.405423763577,251.1003177327077,338775.0,0.9988333333333334,0.0,0.0
8,9,10292.862995576761,126453.04029515789,5950.413223140496,4448.342222448784,251.0917842126809,340099.0,0.9986666666666668,0.0,0.0
9,10,7639.439175514782,109562.79128430613,19834.710743801654,4694.977442564876,249.61829846335945,341415.0,0.9985,0.0,0.0
10,11,30778.59700520073,109886.46730297618,25785.12396694216,4669.797019588561,249.64823243345748,342728.0,0.9983333333333332,0.0,0.0
11,12,10136.455103446868,108479.58676173622,5950.413223140496,5592.922421546265,249.51812233068864,344011.0,0.9981666666666666,0.0,0.0
12,1,33881.57116300131,109741.75612909072,27768.595041322318,4850.8067543245115,249.6348493599455,345311.0,0.998,0.0,0.0
13,2,165804.06066655766,189729.17447267406,81322.3140495868,4494.328273387737,255.7445880998423,346592.0,0.9978333333333332,0.0,0.0
14,3,52760.13059133398,165339.4207720071,71404.95867768592,5744.925614315174,254.05444794835304,347936.0,0.9976666666666668,0.0,0.0
