index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,33911.478084433,108281.76313524734,45619.8347107438,5323.970238441964,249.499827349972,331680.0,1.0,0.0,0.0
1,2,61624.24752409568,109505.40417216324,55537.19008264461,4863.416404535277,249.612991230201,331680.0,0.9991666666666666,0.0,0.0
2,3,73237.24836967874,114885.81503403626,61487.603305785095,6369.234202020813,250.102320385427,332970.0,0.9983333333333332,0.0,0.0
3,4,13128.155296965271,108439.79042261279,13884.297520661159,5689.882387727566,249.514441914604,334298.0,0.9975,0.0,0.0
4,5,19301.778114145556,116634.07974310745,6148.760330578512,4958.728463072367,250.2529289923421,335594.0,0.9966666666666668,0.0,0.0
5,6,3265.344390648793,109681.91844808462,5950.413223140496,4267.0924625311545,249.62931549506007,336862.0,0.9958333333333332,0.0,0.0
6,7,8801.342520431013,106946.47032395881,6148.760330578512,5388.030313978311,249.37633777156742,338241.0,0.995,0.0,0.0
7,8,-1084.4792682125596,94842.93598070877,6148.760330578512,4870.294744458975,248.20493026750287,339513.0,0.9941666666666666,0.0,0.0
8,9,31861.740887306627,115681.09651403733,5950.413223140496,5073.167130837563,250.17083188439327,340805.0,0.9933333333333332,0.0,0.0
9,10,10400.731956092672,109726.75464121596,11900.826446280991,4454.247382633012,249.6334620032568,342132.0,0.9925,0.0,0.0
10,11,39244.09841317968,108438.03585560762,35702.47933884298,4830.3378599450925,249.51427965001457,343441.0,0.9916666666666668,0.0,0.0
11,12,51925.108470282714,109966.77980960195,45619.8347107438,4776.529805544677,249.65565983627133,344775.0,0.9908333333333332,0.0,0.0
12,1,78569.5504749646,122187.05437799207,61487.603305785095,4861.672600789633,250.73130378859338,346089.0,0.99,0.0,0.0
13,2,51232.753486315116,112966.94463091815,55537.19008264461,4915.673150744588,249.9331188967833,347419.0,0.9891666666666666,0.0,0.0
14,3,65612.30135342827,112377.64658462007,61487.603305785095,4713.996093941424,249.87861986355495,348707.0,0.9883333333333332,0.0,0.0
15,4,19584.99981851669,109160.83287858953,17851.23966942149,4950.573855125706,249.58112483848976,350020.0,0.9875,0.0,0.0
16,5,63221.51406952787,123548.77093067982,41652.89256198347,7180.683455454146,250.84861224420047,351274.0,0.9866666666666668,0.0,0.0
17,6,44.532287419467856,111674.75963602126,5950.413223140496,5968.130358937528,249.81361598409518,352556.0,0.9858333333333332,0.0,0.0
18,7,3481.8078047369404,104128.2058883453,6148.760330578512,4879.601221834383,249.11570109020118,353824.0,0.985,0.0,0.0
19,8,-1026.5525793698605,91068.9856529982,6148.760330578512,5883.907325398735,247.81759948978916,355140.0,0.9841666666666666,0.0,0.0
20,9,5104.820586094236,85347.58829965754,5950.413223140496,4875.8047162943985,247.20265996341976,356473.0,0.9833333333333332,0.0,0.0
21,10,44.65667381457658,77008.02438728084,3689.256198347107,4694.964387844165,246.24173795874376,357766.0,0.9825,0.0,0.0
22,11,4534.664906611547,71091.45475715485,3570.2479338842977,6880.986602853237,245.5167568467249,359008.0,0.9816666666666668,0.0,0.0
23,12,9458.612207897506,71952.22331678383,3689.256198347107,4908.587449921407,245.61689997655586,360289.0,0.9808333333333332,0.0,0.0
24,1,145309.23092817934,150951.93294155176,61487.603305785095,4821.917997626628,253.00570114263652,361575.0,0.98,0.0,0.0
25,2,176046.12111164167,215640.91873740495,107107.4380165289,4249.69729925976,257.4180058997014,362884.0,0.9791666666666666,0.0,0.0
