index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30929,191.092021239676,126976.334912023,NA,63620.5061352119,segment1,38756.7394176341,191.092021239676,NA,136.806951288398,segment1,76.0690273459083,75371.9008264463,NA,53667.107989376,segment1,32112.7155242729,4532.11452772222,NA,4465.16377852754,segment1,6147.96568668461,3.05166016777355,NA,0.93054448551231,segment1,-1.0658200330823
2,2,1,3.30929,154.907822878736,43613.2109089949,NA,59907.9698763976,segment1,38756.739417634,154.907822878736,NA,130.259630571667,segment1,76.0690273459082,55537.1900826446,NA,51100.8140968296,segment1,32112.715524273,4358.91008877386,NA,4485.54634067217,segment1,6147.96568668462,1.88203157976704,NA,0.737787960653362,segment1,-1.06582003308229
3,3,1,3.32183,207.783844312086,111522.447683463,NA,56195.4336175832,segment1,38756.739417634,207.783844312086,NA,123.712309854935,segment1,76.0690273459082,83305.785123967,NA,48534.5202042832,segment1,32112.715524273,4422.45291448827,NA,4505.92890281681,segment1,6147.96568668462,3.57804948748736,NA,0.545031435794414,segment1,-1.06582003308229
4,4,1,3.33501,178.943661305218,58952.834921072,NA,52641.9198314187,segment1,38756.739417634,178.943661305218,NA,117.049840506137,segment1,76.0690273459082,67438.0165289256,NA,46025.1335677486,segment1,32112.715524273,4492.90074523717,NA,4535.56538610909,segment1,6147.96568668462,2.66594352553082,NA,0.339939527435593,segment1,-1.06582003308229
5,5,1,3.34816,80.7753331355908,7849.94022053248,NA,49088.4060452542,segment1,38756.739417634,80.7753331355908,NA,110.387371157339,segment1,76.0690273459082,47603.305785124,NA,43515.7469312141,segment1,32112.715524273,4422.38211174068,NA,4565.20186940137,segment1,6147.96568668462,-0.720725369485166,NA,0.134847619076772,segment1,-1.06582003308229
6,6,1,3.36091,87.2435578470661,55348.6283611864,NA,45718.421140023,segment1,38756.739417634,87.2435578470661,NA,103.67339942448,segment1,76.0690273459082,47603.305785124,NA,41168.8549263902,segment1,32112.715524273,4834.62145589854,NA,4597.9095576264,segment1,6147.96568668462,-0.472559349570417,NA,-0.0799540114297144,segment1,-1.06582003308229
7,7,1,3.37425,67.108467897182,1794.07175309459,41379.3353940101,42348.4362347918,segment1,38756.739417634,67.108467897182,97.9262003198378,96.9594276916222,segment1,76.0690273459082,6148.76033057851,37838.0165289256,38821.9629215664,segment1,32112.715524273,4706.10189996394,4624.0185053038,4630.61724585144,segment1,6147.96568668462,-1.25054009702515,-0.226574987073353,-0.294755641936201,segment1,-1.06582003308229
8,8,1,3.387,56.5651593369226,6155.42435960239,40841.3635798446,39003.2897380725,segment1,38756.739417634,56.5651593369226,94.6544926466792,90.0494581749695,segment1,76.0690273459082,6148.76033057851,37672.7272727273,36452.4708082314,segment1,32112.715524273,4751.15288114061,4640.90476003878,4663.02937555034,segment1,6147.96568668462,-1.67024029394108,-0.338291576106692,-0.519288225340753,segment1,-1.06582003308229
9,9,1,3.40008,37.8335261746031,2139.67921189438,36679.6595147105,35658.1432413531,segment1,38756.739417634,37.8335261746031,85.3830007067329,83.1394886583168,segment1,76.0690273459082,5950.4132231405,36185.1239669421,34082.9786948964,segment1,32112.715524273,4618.50091179765,4666.70692074429,4695.44150524924,segment1,6147.96568668462,-2.44978666618226,-0.662272061729959,-0.743820808745306,segment1,-1.06582003308229
10,10,1,3.41319,26.2043353421756,3351.5762171364,31136.9017183066,32400.7955321936,segment1,38756.739417634,26.2043353421756,72.8704791601506,75.1239529022043,segment1,76.0690273459082,3689.25619834711,32036.3636363636,31051.837780067,segment1,32112.715524273,4895.45589338168,4731.17277790509,4766.68127435183,segment1,6147.96568668462,-2.96384796909874,-1.10792934010271,-1.03113699499119,segment1,-1.06582003308229
11,11,1,3.4258,50.4804198861169,68783.2504466649,28898.1832216624,29143.4478230341,segment1,38756.739417634,50.4804198861169,64.9213365029324,67.1084171460919,segment1,76.0690273459082,53553.7190082644,27647.9338842975,28020.6968652375,segment1,32112.715524273,4305.29339362694,4827.36353311308,4837.92104345443,segment1,6147.96568668462,-1.92346629531556,-1.40540439997272,-1.31845318123708,segment1,-1.06582003308229
12,12,1,3.43907,43.6096231103876,5582.56650556822,26644.5103954861,28082.9363437283,segment1,38756.739417634,43.6096231103876,59.516701099812,61.8248868883071,segment1,76.0690273459082,3689.25619834711,24185.1239669421,25964.9670185553,segment1,32112.715524273,4985.16885629928,4891.4723599482,4905.32314715994,segment1,6147.96568668462,-2.20940530845516,-1.6299785811386,-1.53989234407056,segment1,-1.06582003308229
13,1,1,3.45226,176.225283984263,135940.453365801,26318.2310148688,27022.4248644226,segment1,38756.739417634,176.225283984263,56.6111960083685,56.5413566305223,segment1,76.0690273459082,71404.9586776859,22689.2561983471,23909.2371718731,segment1,32112.715524273,4858.44729487178,4936.45210767133,4972.72525086544,segment1,6147.96568668462,2.57963365504258,-1.75361905226811,-1.76133150690405,segment1,-1.06582003308229
14,2,1,3.46523,91.2535759783429,21737.7689152443,28082.7724983168,27095.0622889571,segment1,38756.739417634,91.2535759783429,56.9801398815003,55.1011619454203,segment1,76.0690273459082,55537.1900826446,22928.9256198347,23170.5607267527,segment1,32112.715524273,4437.84743526387,4987.82213557287,5021.19787677678,segment1,6147.96568668462,-0.327140044302126,-1.73952830448822,-1.82976335705087,segment1,-1.06582003308229
15,3,1,3.47823,48.9222846537683,33516.9921139957,27888.2022624801,27167.6997134915,segment1,38756.739417634,48.9222846537683,56.7594873732226,53.6609672603183,segment1,76.0690273459082,47603.305785124,22928.9256198347,22431.8842816323,segment1,32112.715524273,4962.76742493047,5058.57027137047,5069.67050268812,segment1,6147.96568668462,-1.98831054340187,-1.74896537924017,-1.89819520719769,segment1,-1.06582003308229
