index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,116039.6486590406,165166.81233933687,71404.95867768592,4781.967642017985,254.0422692682803,332017.0,1.0
1,2,23678.34253329204,128212.53127719992,55537.19008264461,5095.433512784662,251.233575733516,332017.0,0.9990000000000001
2,3,33271.074084275686,109494.53799665498,47603.305785123965,4385.76157969677,249.6119863124624,333337.0,0.998
3,4,11785.58758579995,108794.01322603844,7933.884297520661,4552.228058895804,249.54720089022828,334661.0,0.997
4,5,13713.092002731531,111857.29443803373,6148.760330578512,4501.05046015773,249.83049703486856,335960.0,0.996
5,6,72468.12254693943,125694.71411754572,53553.71900826446,5076.983859162982,251.0306732305219,337290.0,0.995
6,7,13062.080196793753,121769.18074743856,11900.826446280991,5086.787120619918,250.69530502648502,338571.0,0.9940000000000001
7,8,31156.709563024,123795.86782012985,23801.652892561982,5328.369597770758,250.86989901965282,339846.0,0.993
8,9,4264.8335546331755,117421.91324202195,5950.413223140496,4688.374909600573,250.32079886647333,341152.0,0.992
9,10,2287.808105341896,108973.40472795877,5950.413223140496,4785.903396264559,249.56379124460915,342406.0,0.991
10,11,15577.235926724083,109745.41620546623,9917.355371900827,4887.869077315766,249.6351878484663,343670.0,0.99
11,12,62552.21438568027,108895.71299731961,57520.66115702478,5881.25643680226,249.55660621449363,344974.0,0.9890000000000001
12,1,36057.27692780488,108634.55597937778,31735.53719008265,4582.896755664098,249.53245408114103,346213.0,0.988
13,2,200043.56337190347,205086.39931192988,99173.55371900828,4418.16632034327,256.7512296071036,347500.0,0.987
14,3,20699.30835407297,156770.15752078345,63471.074380165264,5544.47576505444,253.4307303324409,348812.0,0.986
15,4,90025.57052691958,170075.75928859675,71404.95867768592,5315.010081420522,254.38862832770738,350185.0,0.985
16,5,-926.5723416690539,117760.12721346492,41652.89256198347,9736.167171479305,250.34993514933362,351468.0,0.9840000000000001
17,6,3287.4734880151477,110343.92912480084,5950.413223140496,4753.258353538727,249.69053908487942,352785.0,0.983
18,7,8679.256765061993,105347.57670460391,6148.760330578512,7526.848854680424,249.2284700549897,354094.0,0.982
19,8,1000.3470987466997,95478.20796181967,6148.760330578512,4720.95551095243,248.2678534035083,355395.0,0.981
20,9,25861.533209044825,110827.42418363196,5950.413223140496,4561.90376409203,249.73525332318803,356696.0,0.98
21,10,25123.617496465067,109155.26863718458,21818.181818181823,4977.591224730628,249.58061025036392,357988.0,0.9790000000000001
22,11,59613.00991434727,107149.75163046307,55537.19008264461,6081.336838424296,249.39513748547702,359278.0,0.978
23,12,106533.36705856203,146491.2130159879,61487.603305785095,5704.302367252405,252.6668315585316,360563.0,0.977
24,1,180539.92351839703,208576.11631571164,113057.8512396694,5397.168979004151,256.9775553742598,361863.0,0.976
25,2,18278.156987063147,163893.79049946961,57520.66115702478,5439.82164628064,253.95112137478776,363165.0,0.975
26,3,35473.466435240516,132615.5688245371,61487.603305785095,5264.0848043882315,251.58840187158813,364451.0,0.9740000000000001
27,4,42590.52907130268,110829.73231124373,59504.132231404925,4872.2333531912545,249.73546678176675,365708.0,0.973
28,5,-1302.6485380219947,98487.8160875806,6148.760330578512,4890.507355062645,248.5659524650932,367003.0,0.972
29,6,1702.554410493051,89198.56678859828,5950.413223140496,5041.390486334863,247.61656564795769,368349.0,0.971
30,7,1092.2953740301932,76138.63212948074,6148.760330578512,8003.469702569218,246.13946854834495,369567.0,0.97
31,8,5026.444705110738,69237.13024077872,6148.760330578512,5779.186263234255,245.27947923746368,370912.0,0.9690000000000001
32,9,3283.284900208015,61295.40639627878,5950.413223140496,5274.59552156747,244.1935013862276,372225.0,0.968
33,10,7182.379427270304,59053.73403519753,3689.256198347107,5734.795590004442,243.86746788402363,373554.0,0.9670000000000001
34,11,150338.91545092798,144563.13935679663,59504.132231404925,5325.37789792419,252.52007606612855,374853.0,0.966
35,12,51526.76267576869,129287.13052970974,61487.603305785095,5315.168197070802,251.3201741098968,376202.0,0.965
36,1,14287.155243473584,108276.03361632043,29752.06611570249,5546.186041160442,249.49929747677058,377466.0,0.9640000000000001
37,2,176935.21514968987,193212.52314810734,87272.72727272734,4725.998345175817,255.98074733207505,378728.0,0.963
38,3,26148.4863490842,152339.63569132145,61487.603305785095,5533.770500085331,253.1070747089869,380004.0,0.9620000000000001
39,4,6626.513431897188,107656.86952176633,45619.8347107438,5689.444890708618,249.44203639339366,381279.0,0.961
40,5,53.429965414566794,96564.71553572016,6148.760330578512,4996.8236208822145,248.375471031668,382560.0,0.96
41,6,47803.41923358466,119733.06744602481,17851.239669421488,6783.827653858531,250.51989898742463,383821.0,0.9590000000000001
42,7,32836.98807551291,123388.22830357974,23801.652892561982,5380.174325395991,250.8347819007219,385137.0,0.958
43,8,5306.290477945827,117539.14324294812,6148.760330578512,5006.615207998959,250.33089793616023,386465.0,0.9570000000000001
44,9,24285.592655823795,124501.15403334831,11900.826446280991,5422.755419142599,250.9306576527695,387751.0,0.956
45,10,2129.8299506473027,109658.2708691773,11900.826446280991,5071.8866685373,249.62712853687015,389048.0,0.955
46,11,19521.56041713983,107626.286021147,15867.768595041323,5685.776670128756,249.43920799233769,390309.0,0.9540000000000001
47,12,66919.36605392133,105905.02340667488,61487.603305785095,7153.025362608482,249.28002343537173,391581.0,0.953
48,1,68171.2880583345,109479.69806904347,59504.132231404925,5092.481164561103,249.6106138970724,392900.0,0.9520000000000001
49,2,27383.188352718294,108440.28982271175,23801.652892561993,4620.943706488024,249.51448809976063,394203.0,0.951
50,3,40012.98482947768,109023.92402057344,33719.00826446282,5710.342367153244,249.56846333307809,395527.0,0.95
51,4,22710.536797971177,108498.21288380207,17851.23966942149,5385.008265321018,249.51984489815982,396878.0,0.9490000000000001
52,5,3142.178277227017,100479.27447782164,6148.760330578512,5012.35635262895,248.76320468282702,398169.0,0.948
53,6,3508.092191765971,93065.74635512922,5950.413223140496,4971.207091317893,248.02890118414516,399488.0,0.9470000000000001
54,7,2353.8055469854826,83421.49172523107,6148.760330578512,5849.299846305134,246.99564184493028,400795.0,0.946
55,8,9086.826902612851,78971.30323035861,6148.760330578512,7388.2550669068005,246.47268477006924,402048.0,0.945
56,9,1322.666055188546,69468.85157664439,5950.413223140496,4874.704485762259,245.30913008018481,403303.0,0.9440000000000001
57,10,47.19772199089578,58832.47491860176,3689.256198347107,6994.318181686424,243.83338082246212,404587.0,0.943
58,11,12691.919268110556,61898.72447620008,3570.2479338842977,6055.421776627933,244.27801155290658,405927.0,0.9420000000000001
59,12,6987.480248706027,60119.81623759068,3689.256198347107,5077.132288968297,244.02882984137702,407228.0,0.941
60,1,29591.101385262886,80890.71612661108,3689.256198347107,5130.945297895398,246.6984714888379,408483.0,0.94
61,2,19224.711626530632,90841.82747588391,3332.2314049586776,5941.368872299136,247.79318438046903,409786.0,0.9390000000000001
62,3,85415.22547516292,109068.59079718881,61487.603305785095,5700.858848073078,249.57259417341984,411098.0,0.938
63,4,92856.97175176199,137410.21221312654,59504.132231404925,5011.218104419552,251.9747862207371,412368.0,0.937
64,5,-554.0505286983906,124239.57736426506,5950.413223140496,6666.17109702264,250.90812348072583,413658.0,0.936
65,6,2159.4704305473674,114819.32038601892,5950.413223140496,5629.314185652984,250.096592038768,414911.0,0.935
66,7,15152.153084632595,118174.47852697635,6148.760330578512,5648.234613096628,250.38563047268917,416222.0,0.934
67,8,14451.271465967295,121407.13221546893,5950.413223140496,5268.204554334234,250.66411545619133,417565.0,0.9329999999999999
68,9,-1505.8873835723864,108736.71518977436,5950.413223140496,5214.116418981696,249.5419018949204,418909.0,0.932
69,10,4952.995467506954,104587.86864827976,3689.256198347107,5412.58581065444,249.15821128718025,420187.0,0.9309999999999999
70,11,14864.98378106964,108278.3547624441,5950.413223140496,5224.084443764775,249.49951213931786,421450.0,0.93
71,12,63030.076812988744,107225.49229999595,57520.66115702478,6562.278118412236,249.4021420789786,422785.0,0.929
72,1,14121.24451978772,107232.70699314836,7933.884297520661,6180.145529114642,249.4028093029824,424100.0,0.9279999999999999
73,2,49323.7908299903,107689.46136016928,43636.36363636363,5230.672826605827,249.44505052808373,425404.0,0.927
74,3,173383.36310294652,184554.6946503469,91239.66942148766,5278.460391281371,255.39377590849807,426654.0,0.9259999999999999
75,4,12527.860037126717,131385.4803455578,59504.132231404925,6192.94211051121,251.4892731360753,427946.0,0.925
76,5,20074.3338229584,119995.75401111436,23801.652892561982,7662.407264839859,250.5425287742173,429278.0,0.924
77,6,7944.515055104908,115574.81357932868,5950.413223140496,6415.0422637501115,250.1616758769236,430554.0,0.9229999999999999
78,7,61885.0496758326,124570.10561782953,47603.305785123965,5286.451852207806,250.9365976583244,431791.0,0.922
79,8,1104.4797415426667,113046.95405203276,6148.760330578512,6478.870976760904,249.9405182698634,433047.0,0.9209999999999999
80,9,1818.145907697312,103472.54506682653,5950.413223140496,5442.141669763044,249.05506474307097,434329.0,0.92
81,10,35551.26365122701,107808.92487965383,25785.12396694216,5429.759871457542,249.45609866638802,435640.0,0.919
82,11,11481.83846050664,107212.93439792914,5950.413223140496,6127.415719090831,249.40098070821503,436933.0,0.9179999999999999
83,12,21330.36924315264,108970.38066848544,13884.297520661159,5688.625451935154,249.56351157574082,438209.0,0.917
84,1,132180.0977618667,163738.26146696636,71404.95867768592,6007.25828570006,253.93975976820562,439464.0,0.9159999999999999
85,2,21366.66441445389,124608.49627165384,55537.19008264461,4959.239527122042,250.93990491657945,440778.0,0.915
86,3,52536.74243405666,108732.50032180962,61487.603305785095,6925.135078115924,249.54151209856744,442034.0,0.914
87,4,81553.22720227766,124822.46168403314,59504.132231404925,5959.133608649481,250.9583374986245,443325.0,0.9129999999999999
88,5,-626.156096524159,105215.03573714773,6148.760330578512,12832.509519782734,249.21621249765542,444615.0,0.912
89,6,3281.279018328389,96959.30317253008,5950.413223140496,5586.5983598055545,248.41455459315867,445913.0,0.9109999999999999
