index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.30865,118686.145620358,71.7581013785742,71.7581013785742,NA,2.54290656810769,segment1,58.8178997165697,59681.6437166641,NA,17079.1372567204,segment1,35498.2088959265,61487.6033057851,NA,19905.909160755,segment1,31660.0542110757,4821.9847905208,NA,5444.19164136433,segment1,5813.42426262514,-1.07029069431786,NA,-3.99350126278048,segment1,-1.78881094671093
2,2,0.9995,3.30865,109240.754484516,50.7683432989234,50.7683432989234,NA,7.94909831008509,segment1,58.8178997165692,38426.8285385262,NA,18074.0565110169,segment1,35498.2088959265,43636.3636363636,NA,19524.7833112699,segment1,31660.0542110757,4235.85603800551,NA,5396.57837359825,segment1,5813.42426262515,-1.91148390969059,NA,-3.77102109579671,segment1,-1.78881094671092
3,3,0.999,3.32167,109589.803811163,51.5440084692512,51.5440084692512,NA,13.3552900520625,segment1,58.8178997165692,7564.87779782208,NA,19068.9757653133,segment1,35498.2088959265,1983.47107438016,NA,19143.6574617848,segment1,31660.0542110757,5232.35739679436,NA,5348.96510583218,segment1,5813.42426262515,-1.8792033837822,NA,-3.54854092881294,segment1,-1.78881094671092
4,4,0.9985,3.33439,108523.061785008,49.1734706333519,49.1734706333519,NA,18.7005897554171,segment1,58.8178997165692,51173.2082376077,NA,20141.0960328942,segment1,35498.2088959265,47603.305785124,NA,18905.1971794782,segment1,31660.0542110757,4636.64447863851,NA,5309.88199368087,segment1,5813.42426262515,-1.97785704383537,NA,-3.33463950786182,segment1,-1.78881094671092
5,5,0.998,3.34768,91986.1186661063,12.4247081469029,12.4247081469029,NA,24.0458894587718,segment1,58.8178997165692,-769.068442306863,NA,21213.216300475,segment1,35498.2088959265,6148.76033057851,NA,18666.7368971717,segment1,31660.0542110757,9619.11434601663,NA,5270.79888152956,segment1,5813.42426262515,-3.58382645463178,NA,-3.12073808691071,segment1,-1.78881094671092
6,6,0.9975,3.36034,95709.5050505389,20.6989001123086,20.6989001123086,NA,29.4747761572852,segment1,58.8178997165692,14710.7721804539,NA,22560.2214151705,segment1,35498.2088959265,5950.4132231405,NA,18648.4424649458,segment1,31660.0542110757,5036.9725728809,NA,5246.75986194576,segment1,5813.42426262515,-3.20923682146008,NA,-2.91218704942463,segment1,-1.78881094671092
7,7,0.997,3.37381,87287.7757348017,1.98394607733718,1.98394607733718,27.5800331260022,34.9036628557986,segment1,58.8178997165692,2548.6426322196,17937.0175500986,23907.2265298661,segment1,35498.2088959265,6148.76033057851,14680.9917355372,18630.1480327198,segment1,31660.0542110757,4821.61161737825,5152.27927371535,5222.72084236196,segment1,5813.42426262515,-4.08880742317268,-2.93736858022218,-2.70363601193856,segment1,-1.78881094671092
8,8,0.9965,3.3867,107961.063309066,47.9245851312587,47.9245851312587,34.7450792219979,40.8961286459401,segment1,58.8178997165692,31704.5811789759,23371.7569568772,25686.6875088153,segment1,35498.2088959265,6148.76033057851,14928.9256198347,19035.9845916884,segment1,31660.0542110757,4882.53327413268,5218.5605938444,5201.31938308876,segment1,5813.42426262515,-2.02983137805734,-2.69854216295056,-2.47766933437325,segment1,-1.78881094671092
9,9,0.996,3.39973,97540.0878329441,24.7668618509869,24.7668618509869,47.8361462137775,46.8885944360816,segment1,58.8178997165692,-24.2819022053616,30760.9405191046,27466.1484877646,segment1,35498.2088959265,5950.4132231405,19639.6694214876,19441.8211506569,segment1,31660.0542110757,4446.28035077641,5230.29095131626,5179.91792381556,segment1,5813.42426262515,-3.027919192458,-2.24332804852378,-2.25170265680794,segment1,-1.78881094671092
10,10,0.9955,3.41238,89219.1443034982,6.27587622999595,6.27587622999595,57.0230494969784,54.1653397326951,segment1,58.8178997165692,63.9372268802991,32325.117784509,29402.8850195493,segment1,35498.2088959265,3689.25619834711,22945.4545454546,21123.505666203,segment1,31660.0542110757,4695.62455797914,5245.55676161413,5149.99666475121,segment1,5813.42426262515,-3.88122266729386,-1.91018361001963,-1.97951548321361,segment1,-1.78881094671092
11,11,0.995,3.42534,85314.4306655016,-2.40126518777423,-2.40126518777423,63.9745118914401,61.4420850293085,segment1,58.8178997165692,4185.88253577888,32719.4660481036,31339.621551334,segment1,35498.2088959265,3570.2479338843,24424.7933884298,22805.1901817491,segment1,31660.0542110757,4520.34823989118,5166.51458216614,5120.07540568685,segment1,5813.42426262515,-4.30090384076726,-1.64027308499508,-1.70732830961929,segment1,-1.78881094671092
12,12,0.9945,3.43793,89424.5682535123,6.73237389669391,6.73237389669391,69.5703470850429,67.0337850854689,segment1,58.8178997165692,12304.9324829743,32953.3408821493,32136.0036580344,segment1,35498.2088959265,3689.25619834711,25408.2644628099,24221.9426682669,segment1,31660.0542110757,4505.53869661655,5026.95058221816,5119.35810518373,segment1,5813.42426262515,-3.8591435669054,-1.40796888570237,-1.50600976891359,segment1,-1.78881094671092
13,1,0.994,3.45065,109065.584347152,50.3790763270047,50.3790763270047,74.5660515099986,72.6254851416293,segment1,58.8178997165692,47026.1525522491,32705.2945891742,32932.3857647348,segment1,35498.2088959265,21818.1818181818,25408.2644628099,25638.6951547847,segment1,31660.0542110757,5566.95464042743,5048.96313513423,5118.64080468062,segment1,5813.42426262515,-1.9276838669054,-1.19542308459923,-1.30469122820789,segment1,-1.78881094671092
14,2,0.9935,3.46394,196243.813594476,244.10847465439,244.10847465439,76.6453438396194,75.6544662777457,segment1,58.8178997165692,181516.065465627,31450.4528200205,33093.1667886172,segment1,35498.2088959265,89256.1983471075,25408.2644628099,26284.5584835596,segment1,31660.0542110757,5081.63787119611,5106.50680888126,5153.32755314337,segment1,5813.42426262515,4.67774327741591,-1.10276156003978,-1.19013132737427,segment1,-1.78881094671092
15,3,0.993,3.4772,163970.268212423,172.389484916494,172.389484916494,76.2971730421831,78.6834474138621,segment1,58.8178997165692,41816.0463641809,30402.5212164856,33253.9478124995,segment1,35498.2088959265,69421.4876033058,25408.2644628099,26930.4218123346,segment1,31660.0542110757,4668.10414292834,5150.93361252204,5188.01430160612,segment1,5813.42426262515,2.45670817535407,-1.11792452572847,-1.07557142654065,segment1,-1.78881094671092
16,4,0.9925,3.48989,153361.152842318,148.81367298293,148.81367298293,76.4006844078575,80.4323223922956,segment1,58.8178997165692,54462.294040954,30641.8830889199,33408.0775531766,segment1,35498.2088959265,59504.1322314049,25408.2644628099,27307.1334366434,segment1,31660.0542110757,5567.27717965337,5187.03851155661,5193.12970533282,segment1,5813.42426262515,1.68169792112781,-1.11209741968903,-0.988768388100009,segment1,-1.78881094671092
17,5,0.992,3.50266,122223.821468983,79.6196032644059,79.6196032644059,76.8578832232915,82.181197370729,segment1,58.8178997165692,5406.20408061669,30810.8631479378,33562.2072938536,segment1,35498.2088959265,29752.0661157025,25408.2644628099,27683.8450609523,segment1,31660.0542110756,6791.46933825005,5196.85921818265,5198.24510905952,segment1,5813.42426262515,-0.765528819005596,-1.09002810312456,-0.901965349659371,segment1,-1.78881094671092
18,6,0.9915,3.51561,125906.822338573,87.8040496412732,87.8040496412732,78.8207115288994,83.3126634572551,segment1,58.8178997165692,14148.4956746267,33097.3770292594,33990.2090614944,segment1,35498.2088959265,5950.4132231405,26990.0826446281,28266.9793546451,segment1,31660.0542110756,4515.08158189591,5224.02164710774,5183.68271001112,segment1,5813.42426262515,-0.452233674061318,-1.00269919161411,-0.82865598513737,segment1,-1.78881094671092
19,7,0.991,3.52861,111044.066236289,54.7757027473092,54.7757027473092,86.5024975877514,84.4441295437812,segment1,58.8178997165692,-2842.19189335634,39551.4161578083,34418.2108291352,segment1,35498.2088959265,6148.76033057851,30885.9504132231,28850.1136483379,segment1,31660.0542110756,5871.80387834893,5208.66201810189,5169.12031096272,segment1,5813.42426262515,-1.74471134409612,-0.714563885908896,-0.75534662061537,segment1,-1.78881094671092
20,8,0.9905,3.54134,106661.129967484,45.0358443721869,45.0358443721869,89.6174899754936,83.5823076839717,segment1,58.8178997165692,6979.21324486437,38598.6948910113,34020.7410975973,segment1,35498.2088959265,6148.76033057851,32042.9752066116,29001.0945520367,segment1,31660.0542110756,5213.38918309086,5153.97310991579,5155.23579397726,segment1,5813.42426262515,-2.15005086770702,-0.591959098331344,-0.773509127838686,segment1,-1.78881094671092
21,9,0.99,3.55408,95079.7765622144,19.2995034715876,19.2995034715876,86.4750743994225,82.7204858241622,segment1,58.8178997165692,-449.272452932263,34484.1182164974,33623.2713660595,segment1,35498.2088959265,5950.4132231405,30720.6611570248,29152.0754557354,segment1,31660.0542110756,5181.66772919693,5177.54406870464,5141.3512769918,segment1,5813.42426262515,-3.27161087933689,-0.689811533055186,-0.791671635062002,segment1,-1.78881094671092
22,10,0.9895,3.5667,92797.3783235108,14.2275073855795,14.2275073855795,82.7156139450301,80.5997788217682,segment1,58.8178997165692,6233.61271603166,34058.8705816809,33835.1471915961,segment1,35498.2088959265,3689.25619834711,30555.3719008264,29453.1091459364,segment1,31660.0542110756,4826.75475638821,5195.25588533107,5136.92935863824,segment1,5813.42426262515,-3.4976804354684,-0.82332178150697,-0.879765904341833,segment1,-1.78881094671092
23,11,0.989,3.57938,86673.943852176,0.619875227057718,0.619875227057718,77.9134023799103,78.4790718193742,segment1,58.8178997165692,2071.72846305644,32518.621972202,34047.0230171327,segment1,35498.2088959265,3570.2479338843,29571.9008264463,29754.1428361373,segment1,31660.0542110756,4624.91500050697,5107.71635005975,5132.50744028468,segment1,5813.42426262515,-4.15478247504558,-1.00155439778137,-0.967860173621665,segment1,-1.78881094671092
24,12,0.9885,3.59225,109263.600767404,50.8191128164533,50.8191128164533,76.0509745109687,77.8705217469165,segment1,58.8178997165692,69295.4197074143,33789.3002643143,36180.2529940566,segment1,35498.2088959265,41652.8925619835,29580.1652892562,31477.6849617843,segment1,31660.0542110756,5052.87023020292,5047.22751608191,5148.04192347732,segment1,5813.42426262515,-1.90937105637627,-1.07545519055784,-1.01137928754967,segment1,-1.78881094671092
25,1,0.988,3.60488,172189.841268861,190.655202819692,190.655202819692,76.3463326591435,77.2619716744589,segment1,58.8178997165692,144932.604412984,38303.2267819843,38313.4829709804,segment1,35498.2088959265,77355.3719008264,33042.9752066116,33201.2270874312,segment1,31660.0542110756,4650.9920107007,5127.34040869412,5163.57640666995,segment1,5813.42426262515,3.03779095949071,-1.06316935914157,-1.05489840147768,segment1,-1.78881094671092
26,2,0.9875,3.61782,166761.474460383,178.592165467517,178.592165467517,77.6080836834215,78.7730252369764,segment1,58.8178997165692,60744.3032017625,41314.0120809031,40437.2078347496,segment1,35498.2088959265,61487.6033057851,35514.0495867768,34833.3251528707,segment1,31660.0542110756,4685.06670445637,5232.17453320125,5195.42508061667,segment1,5813.42426262515,2.65478335288105,-1.01199199592236,-1.00117934329578,segment1,-1.78881094671092
