index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.29892,173581.396977663,193.747548839251,193.747548839251,NA,122.103553715652,segment1,58.0997302602477,130030.858981742,NA,54257.1226691559,segment1,32051.662114921,77355.3719008264,NA,47145.2749076237,segment1,26220.0782965867,4408.18010325249,NA,4464.99485626518,segment1,5897.7391765749,3.13597452745805,NA,0.347348771548645,segment1,-1.80102479785202
2,2,0.999333333333333,3.29892,166922.62875148,178.950286114401,178.950286114401,NA,116.584246655258,segment1,58.0997302602477,55023.6675519014,NA,51273.2450688747,segment1,32051.662114921,57520.6611570248,NA,44741.2779742654,segment1,26220.0782965866,4161.77462105932,NA,4531.06942916854,segment1,5897.73917657489,2.66615386661118,NA,0.207627640653107,segment1,-1.80102479785202
3,3,0.998666666666667,3.31166,127984.272489127,92.4206055313936,92.4206055313936,NA,111.064939594864,segment1,58.0997302602477,27526.9814587291,NA,48289.3674685935,segment1,32051.662114921,61487.6033057851,NA,42337.2810409071,segment1,26220.0782965866,4977.73441529754,NA,4597.1440020719,segment1,5897.73917657489,-0.284818882333184,NA,0.0679065097575684,segment1,-1.80102479785202
4,4,0.998,3.32443,157159.213513415,157.253807807589,157.253807807589,NA,105.465135461353,segment1,58.0997302602477,92890.4545834579,NA,45570.9203323069,segment1,32051.662114921,59504.1322314049,NA,40216.8875646168,segment1,26220.0782965866,4211.38132776533,NA,4676.30995833762,segment1,5897.73917657489,1.95915139991345,NA,-0.0858118434621704,segment1,-1.80102479785202
5,5,0.997333333333333,3.33717,122218.12534463,79.6069452102887,79.6069452102887,NA,99.8653313278426,segment1,58.0997302602477,17401.15168121,NA,42852.4731960203,segment1,32051.662114921,47603.305785124,NA,38096.4940883264,segment1,26220.0782965866,4738.93406487111,NA,4755.47591460334,segment1,5897.73917657489,-0.766019525789972,NA,-0.239530196681909,segment1,-1.80102479785202
6,6,0.996666666666667,3.35036,122193.922057587,79.5531601279709,79.5531601279709,NA,94.1056405735284,segment1,58.0997302602477,10611.1553184943,NA,40421.7537417477,segment1,32051.662114921,5950.4132231405,NA,36261.8999900006,segment1,26220.0782965866,4684.94538239686,NA,4835.4109472974,segment1,5897.73917657489,-0.768104578085172,NA,-0.410014871991441,segment1,-1.80102479785202
7,7,0.996,3.36342,121556.490995996,78.1366466577699,78.1366466577699,88.8021229424332,88.3459498192143,segment1,58.0997302602477,22665.9595196824,35984.7947885447,37991.034287475,segment1,32051.662114921,17851.2396694215,32909.0909090909,34427.3058916747,segment1,26220.0782965866,5452.15091185132,4897.93551823021,4915.34597999146,segment1,5897.73917657489,-0.823017660579183,-0.513459748104217,-0.580499547300973,segment1,-1.80102479785202
8,8,0.995333333333333,3.37673,109867.771363583,52.161714141295,52.161714141295,80.8691584468316,82.8038982933494,segment1,58.0997302602477,713.443393860769,33475.391133278,35927.2581902416,segment1,32051.662114921,6148.76033057851,32082.6446280992,32745.5942571986,segment1,26220.0782965866,6253.40269569596,4962.58052819967,4993.727909156,segment1,5897.73917657489,-1.85349659080899,-0.78954003851642,-0.747975715326133,segment1,-1.80102479785202
9,9,0.994666666666667,3.3902,102629.030429055,36.0756231756777,36.0756231756777,76.4624346461273,77.2618467674844,segment1,58.0997302602477,3424.98435737263,34960.5644391182,33863.4820930082,segment1,32051.662114921,5950.4132231405,31917.3553719008,31063.8826227224,segment1,26220.0782965866,4713.31206875991,5026.23477753443,5072.10983832055,segment1,5897.73917657489,-2.52386386400011,-0.946916762828401,-0.915451883351293,segment1,-1.80102479785202
10,10,0.994,3.40291,108281.227931908,48.6360620709077,48.6360620709077,72.9005114775276,72.5649461463643,segment1,58.0997302602477,16375.6978739013,34711.8561756267,32850.9688335514,segment1,32051.662114921,5950.4132231405,31173.5537190083,29938.3487948227,segment1,26220.0782965866,4773.08714790729,5141.16788248834,5199.85982777339,segment1,5897.73917657489,-2.00022214631386,-1.0772995552179,-1.08317471907226,segment1,-1.80102479785202
