index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,57286.36882048372,116517.79030826365,61487.603305785095,4595.065206435156,250.2429109500572,331402.0,1.0,0.0,0.0
1,2,174966.15335609714,197626.84803152207,89256.19834710752,4600.897285731378,256.2674400435516,331402.0,1.0,0.0,0.0
2,3,32123.611480211064,157623.7337324536,65454.54545454543,6672.180324734386,253.4930852313868,332745.0,1.0,0.0,0.0
3,4,77738.54705451516,165008.20355080286,65454.54545454541,4899.531781620688,254.03107835679126,334030.0,1.0,0.0,0.0
4,5,4025.334319675018,115408.48687347039,41652.89256198347,11972.158435024015,250.1473472496098,335327.0,1.0,0.0,0.0
5,6,-320.2958301176679,104231.64927747835,5950.413223140496,4906.128542733893,249.12526766646428,336648.0,1.0,0.0,0.0
6,7,-2891.213070037195,90639.45014642834,6148.760330578512,4552.225730434315,247.77143273284915,337961.0,1.0,0.0,0.0
7,8,28098.64839232608,107740.59647676148,6148.760330578512,4848.741731414423,249.44977956873777,339182.0,1.0,0.0,0.0
8,9,9737.903056022617,106699.70016311102,5950.413223140496,4828.386146532595,249.35351615306683,340507.0,1.0,0.0,0.0
9,10,23280.543677637623,109550.8335118114,15867.768595041323,4561.641733895884,249.6171925933424,341854.0,1.0,0.0,0.0
10,11,256.18880348587743,101850.02440366113,3570.2479338842977,4386.749977751857,248.8989762681915,343135.0,1.0,0.0,0.0
11,12,3186.2573442939647,96248.42037121416,3689.256198347107,5098.605178393817,248.3441422713168,344417.0,1.0,0.0,0.0
12,1,130075.52817086306,157328.78394097555,63471.074380165264,5524.090220936661,253.4715387494321,345723.0,1.0,0.0,0.0
13,2,175586.46414033585,217669.65547096726,111074.3801652892,4171.2124450551755,257.544343970044,347021.0,1.0,0.0,0.0
14,3,106380.94320804847,208463.93244576157,111074.38016528926,4512.286067965179,256.97027968388113,348309.0,1.0,0.0,0.0
15,4,8982.766910570492,153307.89917122494,59504.132231404925,4634.667953702457,253.17780766829026,349613.0,1.0,0.0,0.0
16,5,17967.944668613898,124047.91612103555,41652.89256198347,5575.0351568198375,250.89161234674668,350914.0,1.0,0.0,0.0
17,6,42512.0591231068,126275.04875959732,35702.479338842975,4582.447145702074,251.07744046737025,352208.0,1.0,0.0,0.0
18,7,5701.132236966234,120374.05664671928,5950.413223140496,5651.71112670377,250.5751185946519,353493.0,1.0,0.0,0.0
19,8,-3443.0366369280364,105484.65276718832,6148.760330578512,5297.606912024416,249.24114702369263,354760.0,1.0,0.0,0.0
20,9,-102.93481654882544,94300.3798203768,5950.413223140496,5130.924907122207,248.15119055273144,356059.0,1.0,0.0,0.0
21,10,40666.53533608319,106663.24842296804,21818.181818181823,6485.484915310074,249.350145049752,357354.0,1.0,0.0,0.0
22,11,70449.21611861429,112407.94274232457,59504.132231404925,5200.389567852997,249.88142169077264,358618.0,1.0,0.0,0.0
23,12,9833.675123069072,108514.05739742641,7933.884297520661,5793.676170446581,249.5213102189426,359861.0,1.0,0.0,0.0
24,1,32153.951736136485,107598.07692358507,27768.595041322318,5301.337168655495,249.43659917909787,361151.0,1.0,0.0,0.0
25,2,25827.75726236587,108734.81211581724,19834.710743801654,4856.311326332022,249.5417258962191,362449.0,1.0,0.0,0.0
26,3,8922.16558463098,108194.09856049961,3966.9421487603295,5495.93699118827,249.49172001854248,363719.0,1.0,0.0,0.0
27,4,8063.58166954822,108843.80431431596,1983.4710743801647,5430.404841351685,249.55180563343345,365015.0,1.0,0.0,0.0
28,5,101316.79300569734,119247.51271829836,83305.78512396694,7607.299477748055,250.47806966904702,366318.0,1.0,0.0,0.0
29,6,11424.767889708031,117203.60107640375,5950.413223140496,7518.266308462139,250.30199182257095,367641.0,1.0,0.0,0.0
30,7,-1766.9614602810955,104343.02836629117,6148.760330578512,4944.850919252994,249.13556814633233,368893.0,1.0,0.0,0.0
31,8,300668.16976774053,138604.8257893037,259834.7107438016,6571.66160092632,252.066558516464,370132.0,1.0,0.0,0.0
32,9,2222.987028917593,123578.76395232508,11900.826446280991,5348.2224196152065,250.85119606756763,371393.0,1.0,0.0,0.0
33,10,62.141839063907355,108703.8236010694,9917.355371900827,5019.726818418733,249.53886003894104,372673.0,1.0,0.0,0.0
34,11,10157.238289485771,108021.19069767762,5950.413223140496,4889.457969737047,249.47572927935607,373929.0,1.0,0.0,0.0
35,12,17242.07871564907,107659.81493691343,11900.826446280991,5702.628030132237,249.44230878913467,375230.0,1.0,0.0,0.0
36,1,34311.20962227312,109393.09250938274,27768.595041322318,4809.337008481504,249.6026045047057,376521.0,1.0,0.0,0.0
37,2,31230.287944427542,110036.07816940807,25785.12396694216,4802.1783174600505,249.66206863677132,377842.0,1.0,0.0,0.0
38,3,62683.90107673624,108005.5514555318,59504.132231404925,5210.295559207711,249.4742829423409,379131.0,1.0,0.0,0.0
39,4,6874.920315280157,108206.85928936936,1983.4710743801647,4690.141407062414,249.49290014698693,380475.0,1.0,0.0,0.0
40,5,65149.63772378775,120590.63574953162,47603.305785123965,5162.555478501543,250.59377633955305,381738.0,1.0,0.0,0.0
41,6,3265.960127892998,112227.32967859082,5950.413223140496,5678.852975693293,249.8647183648008,383007.0,1.0,0.0,0.0
42,7,1625.9091052717083,102048.66416137671,6148.760330578512,5655.814291907303,248.91865136305242,384292.0,1.0,0.0,0.0
43,8,1442.5218708570362,92015.29546403183,6148.760330578512,5327.130237623389,247.9193094866758,385611.0,1.0,0.0,0.0
