index,dates,shiftFactor,population,storage,storage_perc,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31417,143390.987838583,126.657750752406,126.657750752406,NA,64.658668422878,segment1,62.8606227584114,83976.0560701287,NA,46993.4968577007,segment1,36620.2168406375,61487.6033057851,NA,39011.6183820007,segment1,29645.5310731763,4411.55492576121,NA,5320.5805874672,segment1,6025.19056068334,0.930857652502851,NA,-1.70512545908837,segment1,-1.61516429751756
2,2,0.9995,3.31417,135601.890879063,109.348646397918,109.348646397918,NA,69.6348065153283,segment1,62.8606227584117,52403.9319028042,NA,50087.0711058009,segment1,36620.2168406372,55537.1900826446,NA,42258.8784083277,segment1,29645.5310731763,4655.83877967927,NA,5359.68297456719,segment1,6025.19056068332,0.329059624390652,NA,-1.4661270301523,segment1,-1.61516429751756
3,3,0.999,3.32747,129988.993007944,96.8755400176536,96.8755400176536,NA,74.6109446077787,segment1,62.8606227584117,60914.4609846086,NA,53180.6453539011,segment1,36620.2168406372,61487.6033057851,NA,45506.1384346547,segment1,29645.5310731763,5039.75554994287,NA,5398.78536166718,segment1,6025.19056068332,-0.123265129507246,NA,-1.22712860121624,segment1,-1.61516429751756
4,4,0.9985,3.3405,109855.743540754,52.1349856461194,52.1349856461194,NA,78.4495891895727,segment1,62.8606227584117,2590.32721135623,NA,55209.4753895131,segment1,36620.2168406372,17851.2396694215,NA,47966.7350961026,segment1,29645.5310731763,4872.3370091251,NA,5442.77645674821,segment1,6025.19056068332,-1.85460893917011,NA,-1.04050237445752,segment1,-1.61516429751756
5,5,0.998,3.35356,110300.489639719,53.1233103104868,53.1233103104868,NA,82.2882337713667,segment1,62.8606227584117,15835.5217755877,NA,57238.3054251251,segment1,36620.2168406372,6148.76033057851,NA,50427.3317575505,segment1,29645.5310731763,9242.01534604381,NA,5486.76755182924,segment1,6025.19056068332,-1.81347825397958,NA,-0.853876147698811,segment1,-1.61516429751756
6,6,0.9975,3.36669,122631.369001512,80.5252644478047,80.5252644478047,NA,84.6474610365415,segment1,62.8606227584117,29220.2224944526,NA,58087.4746306954,segment1,36620.2168406372,11900.826446281,NA,51862.7357512756,segment1,29645.5310731763,4988.51668637853,NA,5536.96817005487,segment1,6025.19056068332,-0.730419624266688,NA,-0.734063780345485,segment1,-1.61516429751756
7,7,0.997,3.3799,107442.088642014,46.7713080933646,46.7713080933646,95.068385114613,87.0066883017163,segment1,62.8606227584117,-1867.01866573214,62632.732772586,58936.6438362656,segment1,36620.2168406372,6148.76033057851,57553.7190082645,53298.1397450007,segment1,29645.5310731763,7173.5013631874,5609.40851727982,5587.16878828049,segment1,6025.19056068332,-2.07782681568352,-0.259784764989323,-0.614251412992159,segment1,-1.61516429751756
8,8,0.9965,3.39314,143354.103268597,126.575785041326,126.575785041326,92.8528516208415,88.6329657989028,segment1,62.8606227584117,310491.436732526,61420.8702659894,59608.1211533027,segment1,36620.2168406372,269752.066115702,56727.2727272727,54412.9833173124,segment1,29645.5310731763,4827.35599024143,5690.58761091397,5633.52554493529,segment1,6025.19056068332,0.928050180285993,-0.346557770046666,-0.527431665840967,segment1,-1.61516429751756
9,9,0.996,3.40664,125522.723004202,86.9504955648943,86.9504955648943,88.1746702727041,90.2592432960894,segment1,62.8606227584117,4636.56135065396,58130.6064320221,60279.5984703398,segment1,36620.2168406372,17851.2396694215,54495.867768595,55527.826889624,segment1,29645.5310731763,4616.70194562684,5739.92027008898,5679.8823015901,segment1,6025.19056068332,-0.483186960737982,-0.527582117845804,-0.440611918689774,segment1,-1.61516429751756
10,10,0.9955,3.4194,178356.151066435,204.358113480966,204.358113480966,85.8731139424717,89.3310360219599,segment1,62.8606227584117,140805.84558202,57177.8308825236,59519.6176845796,segment1,36620.2168406372,83305.785123967,52429.7520661157,55300.1134354314,segment1,29645.5310731763,4666.63239582118,5783.77916501258,5691.55852962356,segment1,6025.19056068332,3.47286538251845,-0.617923140662488,-0.473302881490084,segment1,-1.61516429751756
11,11,0.995,3.43232,133128.559839,103.852355197779,103.852355197779,84.4056994949765,88.4028287478304,segment1,62.8606227584117,21026.2044132298,56775.3134108631,58759.6368988194,segment1,36620.2168406372,59504.1322314049,51768.5950413223,55072.3999812387,segment1,29645.5310731763,6749.66340925942,5667.05487091374,5703.23475765703,segment1,6025.19056068332,0.129742109678489,-0.680622782075458,-0.505993844290394,segment1,-1.61516429751756
12,12,0.9945,3.44561,108487.743853171,49.0949863403791,49.0949863403791,79.9058055596679,81.9647181404855,segment1,62.8606227584117,20454.7579772422,55097.2006393766,53344.9650931463,segment1,36620.2168406372,39669.4214876033,51520.6611570248,50213.833608038,segment1,29645.5310731763,5426.15247546874,5601.49175324074,5688.75159632794,segment1,6025.19056068332,-1.98112329111527,-0.873116805366555,-0.785785888046105,segment1,-1.61516429751756
13,1,0.994,3.45852,147487.859914415,135.761910920923,135.761910920923,76.3514012344423,75.5266075331405,segment1,62.8606227584117,106185.026954435,55265.7717392351,47930.2932874733,segment1,36620.2168406372,61487.6033057851,51272.7272727273,45355.2672348372,segment1,29645.5310731763,5697.30758740523,5592.52641285945,5674.26843499885,segment1,6025.19056068332,1.24269142292701,-1.02463191015557,-1.06557793180182,segment1,-1.61516429751756
14,2,0.9935,3.47156,107577.257070498,47.071682378885,47.071682378885,74.0508679032522,68.7882415977258,segment1,62.8606227584117,1110.26086018068,45812.4402921549,40917.0516692472,segment1,36620.2168406372,35702.479338843,41272.7272727273,38271.160556571,segment1,29645.5310731763,5318.38436525491,5574.95301846334,5668.7747167922,segment1,6025.19056068332,-2.06532626740974,-1.10939987065279,-1.33898681519472,segment1,-1.61516429751756
15,3,0.993,3.48442,107489.268256626,46.8761516813901,46.8761516813901,70.8549681231142,62.049875662311,segment1,62.8606227584117,33241.8000120171,34977.7639405907,33903.8100510211,segment1,36620.2168406372,27768.5950413223,30776.8595041322,31187.0538783049,segment1,29645.5310731763,5561.19378456749,5639.0593375206,5663.28099858555,segment1,6025.19056068332,-2.07346358488616,-1.22820157154727,-1.61239569858762,segment1,-1.61516429751756
