index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,58406.24049896423,117206.625554735,61487.603305785095,5026.101638444355,250.30225237377118,331297.0,1.0
1,2,22931.328505229034,110265.99864915806,25785.12396694216,4086.8314438638263,249.68333197532206,331297.0,0.9990000000000001
2,3,18332.638528985983,110249.98529943074,13884.297520661159,4464.354358052115,249.68185104036166,332570.0,0.998
3,4,20503.963920242713,107787.6250722508,17851.23966942149,5115.084478001134,249.45412883309447,333842.0,0.997
4,5,7308.718458657611,104268.01662141373,6148.760330578512,4679.566578916159,249.1286309647104,335120.0,0.996
5,6,1655.5229581855685,95281.88774240704,5950.413223140496,4691.2386140517465,248.2484080568945,336470.0,0.995
6,7,-165.33238391148763,80876.66206127618,6148.760330578512,8091.132966640877,246.69681826388376,337729.0,0.9940000000000001
7,8,-1280.5325786511282,68797.39966356175,6148.760330578512,4649.96948848479,245.22321172918254,338960.0,0.993
8,9,48009.03794782014,106555.25050742806,5950.413223140496,4300.773880813318,249.3401572650909,340292.0,0.992
9,10,16962.431344233977,106960.0597740394,9917.355371900827,6640.266705721835,249.37759454120402,341564.0,0.991
10,11,7047.694940230918,106096.62126645072,3570.2479338842977,4340.885513935275,249.2977426492602,342844.0,0.99
11,12,41622.225897285134,109063.83095438023,33719.00826446282,4936.007944892855,249.57215397709984,344161.0,0.9890000000000001
12,1,120897.72827319686,159091.25060128426,65454.54545454543,5415.763171747627,253.6002893272908,345450.0,0.988
13,2,209765.0704959716,217229.59468005976,146776.85950413218,4849.866913064132,257.5169395117736,346751.0,0.987
14,3,113974.78704756546,210984.6635865134,115041.32231404955,5178.395827062584,257.12804107525926,348095.0,0.986
15,4,20151.037850818397,161112.81671036436,63471.074380165264,6551.8103468024,253.7479674709887,349404.0,0.985
16,5,13890.730508174658,121657.69646448824,47603.305785123965,5742.5449689268335,250.68570093594838,350724.0,0.9840000000000001
17,6,3415.1784961043913,114348.42011593806,5950.413223140496,4774.041621514054,250.05602516505328,352044.0,0.983
18,7,390.17630896561417,103708.989028351,6148.760330578512,4880.847065974175,249.07693138151768,353323.0,0.982
19,8,1101.036854348634,93209.7304716723,6148.760330578512,5451.53508044883,248.0431626853875,354631.0,0.981
20,9,2187.4120990438673,84408.42949447718,5950.413223140496,5038.2998530985105,247.10171856131527,355934.0,0.98
21,10,56.67465908546921,76196.81519998929,3689.256198347107,4579.032755226247,246.14631281025638,357199.0,0.9790000000000001
22,11,38504.64777693685,106532.1517590258,3570.2479338842977,4599.063284016045,249.33802106344456,358469.0,0.978
