index,dates,shiftFactor,population,storage_asis,inflow_ts,inflow_trend,inflow_stl,inflow_fac,inflow_segment,storage_ts,storage_trend,storage_stl,storage_fac,storage_segment,outflow_ts,outflow_trend,outflow_stl,outflow_fac,outflow_segment,supply_ts,supply_trend,supply_stl,supply_fac,supply_segment,elevation_ts,elevation_trend,elevation_stl,elevation_fac,elevation_segment
1,1,1,3.31038,66.4617416961439,57220.8799667129,NA,20737.1057774499,segment1,35208.1891336876,66.4617416961439,NA,25.5393038513349,segment1,59.7415498342558,61487.6033057851,NA,21308.09662782,segment1,28624.3058782656,4744.58289766323,NA,4650.50785357649,segment1,6036.01776491901,-1.27561132294412,NA,-3.07256822606724,segment1,-1.74203679915638
2,2,0.999333333333333,3.31038,92.3045222827026,71561.5384782958,NA,23180.7620350958,segment1,35208.1891336878,92.3045222827026,NA,33.4584602901458,segment1,59.7415498342559,55537.1900826446,NA,22703.6620177673,segment1,28624.3058782658,4395.09713170012,NA,4670.02781697159,segment1,6036.01776491896,-0.289028525488277,NA,-2.73839423289725,segment1,-1.74203679915638
3,3,0.998666666666667,3.32294,50.7269302531507,8023.34229372287,NA,25624.4182927417,segment1,35208.1891336878,50.7269302531507,NA,41.3776167289567,segment1,59.7415498342559,21818.1818181818,NA,24099.2274077145,segment1,28624.3058782658,4915.07688883936,NA,4689.54778036669,segment1,6036.01776491896,-1.91320737871843,NA,-2.40422023972725,segment1,-1.74203679915638
4,4,0.998,3.33619,52.7845485346829,23474.8815412639,NA,27764.8318687476,segment1,35208.1891336878,52.7845485346829,NA,48.5333333886395,segment1,59.7415498342559,17851.2396694215,NA,25325.8386087099,segment1,28624.3058782658,4697.71364515283,NA,4719.51097513677,segment1,6036.01776491896,-1.82757635803139,NA,-2.10641666715642,segment1,-1.74203679915638
5,5,0.997333333333333,3.34913,75.5316071037775,20818.4595264835,NA,29905.2454447535,segment1,35208.1891336878,75.5316071037775,NA,55.6890500483222,segment1,59.7415498342559,6148.76033057851,NA,26552.4498097052,segment1,28624.3058782658,4433.52283981239,NA,4749.47416990684,segment1,6036.01776491896,-0.924005582641286,NA,-1.80861309458559,segment1,-1.74203679915638
6,6,0.996666666666667,3.36222,90.2679464730127,17009.3546143951,NA,31906.6826390698,segment1,35208.1891336878,90.2679464730127,NA,62.3557436475262,segment1,59.7415498342559,5950.4132231405,NA,27597.4243459113,segment1,28624.3058782658,4427.58867509879,NA,4779.8734575819,segment1,6036.01776491896,-0.362882914589761,NA,-1.53963654950952,segment1,-1.74203679915638
7,7,0.996,3.3753,76.1271336272648,70222.3300181585,30835.1323280314,33908.1198333861,segment1,35208.1891336878,76.1271336272648,66.8290001246543,69.0224372467301,segment1,59.7415498342559,71404.958677686,27041.3223140496,28642.3988821174,segment1,28624.3058782658,5180.7371210591,4801.1663337904,4810.27274525696,segment1,6036.01776491896,-0.900919182264914,-1.27517683437061,-1.27066000443344,segment1,-1.74203679915638
8,8,0.995333333333333,3.38842,81.8294887638628,32371.9545705003,33890.339057079,36194.7902201779,segment1,35208.1891336878,81.8294887638628,72.595625045462,75.9598784113833,segment1,59.7415498342559,23801.652892562,26462.8099173554,30008.0236830295,segment1,28624.3058782658,6004.24186646929,4832.54792536021,4838.6976955556,segment1,6036.01776491896,-0.679859584447087,-1.09338158853267,-0.997615992198243,segment1,-1.74203679915638
9,9,0.994666666666667,3.40109,69.5721896568508,5193.72298365602,40879.1509611131,38481.4606069697,segment1,35208.1891336878,69.5721896568508,85.2294504548865,82.8973195760364,segment1,59.7415498342559,5950.4132231405,30347.1074380165,31373.6484839415,segment1,28624.3058782658,4759.09435867092,4846.82208885557,4867.12264585423,segment1,6036.01776491896,-1.15503055258591,-0.665496582670116,-0.724571979963044,segment1,-1.74203679915638
10,10,0.994,3.41436,51.7033075957181,22242.6390192169,42775.9717139238,39997.9524348537,segment1,35208.1891336878,51.7033075957181,92.8324239481168,87.9359736366619,segment1,59.7415498342559,25785.1239669422,34479.3388429752,33286.7425008597,segment1,28624.3058782658,4498.51197978445,4875.294798995,4932.90708367756,segment1,6036.01776491896,-1.87257390011348,-0.391735972692103,-0.53716717657714,segment1,-1.74203679915638
11,11,0.993333333333333,3.42774,52.6390558993627,42539.6791133886,42476.7304610057,41514.4442627378,segment1,35208.1891336878,52.6390558993627,94.6235528497059,92.9746276972873,segment1,59.7415498342559,37685.9504132231,36702.479338843,35199.8365177779,segment1,28624.3058782658,4432.64196352543,4968.24311644772,4998.6915215009,segment1,6036.01776491896,-1.83363126285832,-0.321676582098805,-0.349762373191236,segment1,-1.74203679915638
12,12,0.992666666666667,3.4412,51.2378629417668,20254.0896011771,42129.8009701021,40284.7494216722,segment1,35208.1891336878,51.2378629417668,94.4335557686818,92.8726644395338,segment1,59.7415498342559,15867.7685950413,37190.0826446281,34757.7304623697,segment1,28624.3058782658,5016.85783705384,5025.21701193492,5036.00905079207,segment1,6036.01776491896,-1.89194411136643,-0.328619091896816,-0.380115198839798,segment1,-1.74203679915638
