index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,53350.84669880651,112420.86439212484,61487.603305785095,4756.469000896729,249.8826167013895,330186.0,1.0
1,2,61193.105594514935,113882.75751611426,55537.19008264461,4194.022387881082,250.01590950345573,330186.0,0.9993333333333332
2,3,51542.60550066722,109093.16911799164,51570.247933884275,4761.945964905656,249.57486720780463,331473.0,0.9986666666666668
3,4,8120.9963169263965,108014.70620843166,3966.9421487603295,5232.517077726042,249.47512958553884,332801.0,0.998
4,5,61545.70419700742,119993.96696344606,41652.89256198347,7913.550880009566,250.54237482455602,334083.0,0.9973333333333332
5,6,10664.872160392437,119674.31479241877,5950.413223140496,5034.11110827922,250.51483759410917,335371.0,0.9966666666666668
6,7,1605.9184582237044,110711.55221382051,6148.760330578512,4419.920706243477,249.72453733596782,336659.0,0.996
7,8,932.001970662908,100091.0396458911,6148.760330578512,5403.7542080138,248.72475036112232,337951.0,0.9953333333333332
8,9,1314.6479230309994,90104.90744069716,5950.413223140496,5350.366905084437,247.7139797335229,339199.0,0.9946666666666668
9,10,144570.82972769561,162354.24754363176,67438.01652892558,4883.473095835641,253.83865567562506,340482.0,0.9940000000000001
10,11,16653.831559512608,114917.03807516606,59504.132231404925,4586.908796573584,250.10501017187855,341772.0,0.9933333333333332
11,12,52169.358378036835,108742.5149079026,53553.719008264445,4790.16253703599,249.5424382602333,343083.0,0.9926666666666668
12,1,22732.881148077788,109132.451398725,17851.23966942149,4491.704987833861,249.57850008311524,344409.0,0.992
13,2,51796.100135855566,109224.829163029,47603.305785123965,4100.416586427701,249.5870432963127,345726.0,0.9913333333333332
14,3,31568.29404936186,108064.27411986231,27768.595041322318,4960.25405120625,249.47971368906516,346960.0,0.9906666666666668
15,4,11406.102229250513,108705.57229948584,5950.413223140496,4814.390826486448,249.53902176079586,348253.0,0.99
16,5,7889.045093499359,104660.91294198109,6148.760330578512,5784.94412042559,249.1649665164137,349564.0,0.9893333333333332
17,6,1181.2564659971995,95319.65062908144,5950.413223140496,4572.105555756383,248.25214843790425,350882.0,0.9886666666666668
18,7,51075.98694300715,123961.19851619813,17851.239669421488,4583.199386468954,250.8841418432286,352202.0,0.988
19,8,-562.7183179187261,112235.14137104401,6148.760330578512,5014.578496656895,249.8654408000596,353515.0,0.9873333333333332
20,9,10596.564728199686,112033.1723776835,5950.413223140496,4848.120498419699,249.8467624505395,354799.0,0.9866666666666668
21,10,138512.92547167256,170008.4514547358,75371.90082644626,5165.7455681741585,254.38387930958407,356072.0,0.986
22,11,16117.703276021572,121931.52521838856,59504.132231404925,4690.49728096411,250.70929059427883,357384.0,0.9853333333333334
23,12,37047.44440950272,108234.41882490485,45619.8347107438,5124.71609224275,249.4954488879039,358657.0,0.9846666666666668
