index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor
0,1,127462.91635051928,170987.0025238125,77355.37190082643,4434.631925880493,254.452922636267,330190.0,1.0
1,2,21594.923687958817,132219.1060511799,55537.19008264461,4825.630077947041,251.55645225652188,330190.0,0.9991666666666666
2,3,35759.698190947885,110027.75300902463,53553.719008264445,4397.332224838865,249.6612987153449,331458.0,0.9983333333333332
3,4,8038.338211922057,109790.49687887584,3966.9421487603295,4308.652193310516,249.63935696651032,332774.0,0.9975
4,5,-600.1781258266492,98575.05689376024,6148.760330578512,4466.5015287104525,248.57459359090336,334019.0,0.9966666666666668
5,6,1930.5519268647101,88849.92257949783,5950.413223140496,5705.273017986593,247.57909314053074,335333.0,0.9958333333333332
6,7,61640.267683684004,119152.93349860256,23801.652892561982,7535.603872017302,250.4699219071849,336615.0,0.995
7,8,26370.56446012455,123041.88177743925,17851.239669421488,4630.376511866405,250.80494501873184,337865.0,0.9941666666666666
8,9,614.5329323257669,113146.45687624464,5950.413223140496,4559.544610379864,249.94972041766803,339144.0,0.9933333333333332
9,10,4665.823271940012,108293.35536895363,3966.9421487603295,5551.982630470667,249.5008994144968,340430.0,0.9925
10,11,5272.219801959753,105100.95902778773,3570.2479338842977,4894.368209241362,249.20566253840636,341722.0,0.9916666666666668
11,12,51436.063941064385,108095.01213594248,43636.36363636363,4805.647196546107,249.48255637990772,343026.0,0.9908333333333332
12,1,85336.94290761849,127200.37547663429,61487.603305785095,4743.976261141826,251.15200946705085,344353.0,0.99
13,2,11765.739442385944,109140.26380578094,25785.12396694216,4040.727146297135,249.5792225844614,345710.0,0.9891666666666666
14,3,33020.47042115935,108848.0660757868,27768.595041322318,5544.073109831192,249.55219976655758,347008.0,0.9883333333333332
15,4,17410.792266563505,109447.87522966844,11900.826446280991,4910.156666400825,249.60767088039105,348287.0,0.9875
16,5,22680.781959465952,121051.31806017953,5950.413223140496,5126.9259058143825,250.633462961766,349610.0,0.9866666666666668
17,6,70718.15815306455,121092.06419182615,65454.54545454545,5222.866566872469,250.63697313851017,350921.0,0.9858333333333332
18,7,16449.1138888865,120110.85389459164,11900.826446280991,5529.497739840041,250.55244433964438,352235.0,0.985
19,8,-3225.5222565097197,105443.11227564016,6148.760330578512,5293.459031863274,249.23730530617226,353510.0,0.9841666666666666
20,9,47776.964593898505,123964.81062548488,23801.652892561982,5453.613351491772,250.8844530173574,354843.0,0.9833333333333332
21,10,16783.428493357824,107989.77487303864,27768.595041322318,4989.869204481754,249.47282390391555,356155.0,0.9825
22,11,14364.217535463702,109712.64311945144,7933.884297520661,4707.4649915301925,249.63215695176646,357459.0,0.9816666666666668
23,12,48986.22704291024,108144.960387825,45619.8347107438,4934.075063792981,249.48717565780308,358786.0,0.9808333333333332
24,1,30330.435551553965,109607.92085041133,23801.652892561993,5065.822196405634,249.62247210306217,360137.0,0.98
25,2,182614.09416320603,197949.19577411603,89256.19834710752,5016.620892394019,256.2883459221814,361475.0,0.9791666666666666
26,3,59777.64755595147,172438.30748490454,79338.8429752066,5949.6928699564405,254.5553219138436,362790.0,0.9783333333333332
27,4,19850.9126898075,126991.66429440693,59504.132231404925,5793.423648900495,251.13519012768208,364053.0,0.9775
28,5,14898.282726377927,125158.6511707674,11900.826446280991,4830.469403736433,250.9872993772198,365306.0,0.9766666666666668
29,6,12277.689371957234,124496.63001950676,5950.413223140496,6989.297300077403,250.93026792035724,366627.0,0.9758333333333332
30,7,1265.9465799743525,114808.2822372232,6148.760330578512,4805.534031679394,250.09564113001582,367941.0,0.975
31,8,4975.231374713795,108278.82406534793,6148.760330578512,5355.92921601053,249.49955554104758,369210.0,0.9741666666666666
32,9,2456.0652628199005,99767.84556085529,5950.413223140496,5016.630544172041,248.69273826870597,370497.0,0.9733333333333334
33,10,20992.723514123478,109800.689488859,5950.413223140496,5009.466362979267,249.6402995920521,371792.0,0.9725
34,11,129263.31556700724,166281.66882774394,67438.01652892558,5344.319699196914,254.12092985449402,373073.0,0.9716666666666668
35,12,69439.82293316572,162892.49350662887,67438.01652892558,5390.981725355466,253.8779752726005,374370.0,0.9708333333333332
