,Time_Step,FI,Smooth_FI
0,36,3.437611665363057,4.435212698379075
1,42,5.187827989299465,4.435212698379075
2,48,4.438153341788037,4.435212698379075
3,54,4.8037508095051376,4.435212698379075
4,60,4.465955142197752,4.435212698379075
5,66,4.277977242121002,4.435212698379075
6,72,4.21309377320004,3.979437171050931
7,78,4.2963723006441,3.979437171050931
8,84,4.415845307054126,3.979437171050931
9,90,4.445850206017101,3.979437171050931
10,96,2.813246545526955,3.979437171050931
11,102,3.6922148938632664,3.979437171050931
12,108,4.058879476501938,5.018076137184028
13,114,4.879791695278047,5.018076137184028
14,120,4.698872972633264,5.018076137184028
15,126,5.652765333475266,5.018076137184028
16,132,5.963504175851787,5.018076137184028
17,138,4.85464316936387,5.018076137184028
18,144,5.378881183134824,4.907489421241988
19,150,5.232254576444018,4.907489421241988
20,156,5.73358139260064,4.907489421241988
21,162,5.509567019084434,4.907489421241988
22,168,3.108552322502521,4.907489421241988
23,174,4.482100033685486,4.907489421241988
24,180,4.93210985917464,4.689787716624491
25,186,4.4384866865378605,4.689787716624491
26,192,4.49036480587131,4.689787716624491
27,198,5.359596662433359,4.689787716624491
28,204,4.610666243554108,4.689787716624491
29,210,4.307502042175676,4.689787716624491
30,216,2.657325114388007,4.103772355252078
31,222,4.706587885297373,4.103772355252078
32,228,4.807348185041683,4.103772355252078
33,234,4.853249120081085,4.103772355252078
34,240,3.3515703890050865,4.103772355252078
35,246,4.246553437699233,4.103772355252078
36,252,4.26627823303399,3.9871918900779604
37,258,4.552075031709215,3.9871918900779604
38,264,3.622277964399815,3.9871918900779604
39,270,3.651368770374903,3.9871918900779604
40,276,4.0403987862031014,3.9871918900779604
41,282,3.7907525547467342,3.9871918900779604
42,288,4.418698161232807,4.466472487541183
43,294,3.719890138001834,4.466472487541183
44,300,4.95365963633567,4.466472487541183
45,306,4.220377559568365,4.466472487541183
46,312,4.851339547620578,4.466472487541183
47,318,4.634869882487847,4.466472487541183
48,324,4.3757555417068055,3.9605720993007627
49,330,5.034218495362555,3.9605720993007627
50,336,2.6692247046554125,3.9605720993007627
51,342,3.3349092365382886,3.9605720993007627
52,348,4.716251448407673,3.9605720993007627
53,354,3.633073169133841,3.9605720993007627
54,360,3.065831506564331,4.1469803279886355
55,366,4.56631691419873,4.1469803279886355
56,372,2.349919932825898,4.1469803279886355
57,378,4.493625002272746,4.1469803279886355
58,384,4.989524012620594,4.1469803279886355
59,390,5.416664599449516,4.1469803279886355
60,396,5.00513587699973,4.1559845721354
61,402,4.644868720938339,4.1559845721354
62,408,2.7027168350332653,4.1559845721354
63,414,4.181448689018098,4.1559845721354
64,420,4.056191798361945,4.1559845721354
65,426,4.345545512461026,4.1559845721354
66,432,4.592345117382352,4.175110449370462
67,438,3.338900521107667,4.175110449370462
68,444,4.969154396948488,4.175110449370462
69,450,5.519387155221824,4.175110449370462
70,456,2.984842678772931,4.175110449370462
71,462,3.6460328267895097,4.175110449370462
72,468,4.321733245614554,4.61361941448918
73,474,4.168228146943984,4.61361941448918
74,480,5.1472782976639175,4.61361941448918
75,486,4.3018816335330605,4.61361941448918
76,492,5.475133732481261,4.61361941448918
77,498,4.267461430698305,4.61361941448918
78,504,3.5831854218149215,3.972530868067173
79,510,3.8604622595722144,3.972530868067173
80,516,4.404015608029629,3.972530868067173
81,522,4.093078736818101,3.972530868067173
82,528,3.940582412972594,3.972530868067173
83,534,3.9538607691955803,3.972530868067173
84,540,3.1220352632785047,3.927184884410637
85,546,3.66040762794518,3.927184884410637
86,552,3.9031710697505035,3.927184884410637
87,558,4.323341862690171,3.927184884410637
88,564,4.655601731231826,3.927184884410637
89,570,3.8985517515676364,3.927184884410637
90,576,2.563765874193411,3.5027494097295566
91,582,3.9386690154799915,3.5027494097295566
92,588,4.030392820397978,3.5027494097295566
93,594,4.267999187585495,3.5027494097295566
94,600,2.712920150990908,3.5027494097295566
