index,dates,observedInflow,storage,outflow,totalWaterSupply,elevation,population,shiftFactor,inflow,deficit
0,1,58616.075678100045,117824.4803733031,61487.603305785095,4618.081999012059,250.35547901217288,331103.0,1.0,0.0,0.0
1,2,184114.4055829236,202404.3373383329,95206.61157024797,4327.9370476460745,256.57728434647726,331103.0,0.9988333333333334,0.0,0.0
2,3,1240.105337493001,137652.7802578137,61487.603305785095,4504.059112227368,251.99409348894918,332429.0,0.9976666666666668,0.0,0.0
3,4,91304.36614301744,162527.1734432838,61487.603305785095,4942.369651762488,253.851288146927,333747.0,0.9965,0.0,0.0
4,5,7437.0114809154165,123689.82559934523,41652.89256198347,4621.466762870531,250.8607637490821,335024.0,0.9953333333333332,0.0,0.0
5,6,6055.809215394685,118634.67726087318,5950.413223140496,5160.544330726216,250.4252754359815,336318.0,0.9941666666666666,0.0,0.0
6,7,1863.6403160275186,108749.60385935305,6148.760330578512,5599.9533869691295,249.5430938554844,337608.0,0.993,0.0,0.0
7,8,10987.398728137692,108337.2856495588,6148.760330578512,5250.956607353432,249.50496214275032,338917.0,0.9918333333333332,0.0,0.0
8,9,8969.686184454784,106790.75289676336,5950.413223140496,4565.8057141097215,249.3619368257434,340203.0,0.9906666666666668,0.0,0.0
9,10,61784.80448647334,107657.50530559217,55537.19008264461,5380.861995000058,249.442095191491,341490.0,0.9895,0.0,0.0
10,11,33824.15740281793,108891.84773829977,27768.595041322318,4821.219928788022,249.5562487504208,342813.0,0.9883333333333332,0.0,0.0
11,12,9583.88013416253,109614.06227187363,3966.9421487603295,4894.723451828331,249.62304006953426,344094.0,0.9871666666666666,0.0,0.0
12,1,54609.78925092871,109776.46042276561,49586.77685950412,4860.614240532743,249.6380588571872,345357.0,0.986,0.0,0.0
13,2,26254.782211400077,108580.57557887166,21818.181818181823,5632.485237112188,249.52746190500983,346638.0,0.9848333333333332,0.0,0.0
14,3,37258.52798019158,109335.63899538091,31735.53719008265,4767.927373599723,249.59729113061883,347953.0,0.9836666666666668,0.0,0.0
15,4,47860.02226539334,108949.59589685117,43636.36363636363,4609.701727559516,249.56158937361062,349269.0,0.9825,0.0,0.0
16,5,20936.11368733648,118746.12013349457,6148.760330578512,4990.829120114563,250.4348759591226,350545.0,0.9813333333333334,0.0,0.0
17,6,22798.892015751142,122712.17491721832,11900.826446280991,6932.0107857464,250.77654160210358,351880.0,0.9801666666666666,0.0,0.0
18,7,-2434.406183022079,106205.54188186856,6148.760330578512,7923.466521749163,249.30781576638012,353166.0,0.9790000000000001,0.0,0.0
19,8,1202.73909705158,96173.1547731342,6148.760330578512,5086.365875207449,248.33668727943092,354458.0,0.9778333333333332,0.0,0.0
20,9,9141.278356358149,94319.43853584072,5950.413223140496,5044.581370511103,248.15307830188598,355753.0,0.9766666666666668,0.0,0.0
21,10,26334.903299602254,110118.5176448448,5950.413223140496,4585.410967457682,249.6696927443674,357037.0,0.9755,0.0,0.0
22,11,152692.6065357209,178977.79949448546,79338.84297520661,4494.481710873786,255.01568132166005,358333.0,0.9743333333333334,0.0,0.0
23,12,68582.07243067201,168837.90404518964,73388.42975206609,5333.538127901877,254.3012893561836,359606.0,0.9731666666666666,0.0,0.0
24,1,21755.950463075267,124400.33340689086,61487.603305785095,4705.917795589246,250.92197220941512,360914.0,0.972,0.0,0.0
25,2,51408.518675502106,115057.23507984805,55537.19008264461,5214.426919900468,250.1170877911654,362122.0,0.9708333333333332,0.0,0.0
26,3,134022.1950399691,167679.87432063927,75371.90082644626,6027.654972731823,254.2195826092316,363359.0,0.9696666666666668,0.0,0.0
27,4,8938.466046173342,111364.52859121453,59504.132231404925,5749.679544193273,249.78492542228926,364684.0,0.9685,0.0,0.0
28,5,7218.1978999448465,103321.8902661792,6148.760330578512,9112.075894401643,249.0411319953925,365963.0,0.9673333333333334,0.0,0.0
29,6,48055.51775125331,122694.12018371267,23801.652892561982,4881.634941157857,250.77498623222888,367265.0,0.9661666666666666,0.0,0.0
30,7,9514.476230796132,119311.54113298711,5950.413223140496,6946.642058381226,250.48358555590858,368546.0,0.965,0.0,0.0
31,8,5882.748851606216,112446.70106128427,6148.760330578512,6598.82859273053,249.8850061094316,369835.0,0.9638333333333332,0.0,0.0
32,9,3053.2744681102145,104876.38720542412,5950.413223140496,4673.175100829889,249.18489385049702,371081.0,0.9626666666666668,0.0,0.0
33,10,148583.028045701,169758.6678172535,77355.37190082643,6345.375533045297,254.36625540233211,372377.0,0.9615,0.0,0.0
34,11,14792.627047528764,120286.4828386694,59504.132231404925,4760.679794708184,250.56757433138088,373695.0,0.9603333333333334,0.0,0.0
35,12,8918.13806831669,107709.82080804642,15867.768595041323,5627.031503898322,249.4469333957317,374989.0,0.9591666666666668,0.0,0.0
36,1,67281.32734489834,108538.36633834397,61487.603305785095,4965.178508815848,249.5235583407328,376296.0,0.958,0.0,0.0
37,2,12697.842915370604,108732.22654730387,7933.884297520661,4570.0984088900295,249.54148677955277,377582.0,0.9568333333333332,0.0,0.0
38,3,18385.12201424493,105938.85280147118,13884.297520661159,7294.19823941643,249.28315202085187,378888.0,0.9556666666666668,0.0,0.0
39,4,7886.934745010065,104189.3864618602,3570.2479338842977,6066.1531507367245,249.1213591474947,380282.0,0.9545,0.0,0.0
40,5,262.468897111454,86339.88612880475,6148.760330578512,11963.208899588397,247.30931278254562,381570.0,0.9533333333333334,0.0,0.0
41,6,22881.283365154835,98571.75903357199,5950.413223140496,4698.997237247078,248.57426694072623,382811.0,0.9521666666666668,0.0,0.0
42,7,3106.8451455607815,90370.24211253076,6148.760330578512,5159.601736023508,247.74249807744312,384090.0,0.951,0.0,0.0
43,8,24721.21998035839,102979.43163116057,6148.760330578512,5963.270131150073,249.00946098503292,385411.0,0.9498333333333332,0.0,0.0
44,9,3881.041127540757,95616.46715758355,5950.413223140496,5293.592377977264,248.2815478563375,386702.0,0.9486666666666668,0.0,0.0
45,10,48801.41858776375,108235.69711146744,29752.06611570249,6430.122518177397,249.49556710547188,387988.0,0.9475,0.0,0.0
46,11,73209.95910316777,116225.71287102773,59504.132231404925,5715.811112202793,250.217749213562,389247.0,0.9463333333333334,0.0,0.0
47,12,26051.442920567933,109580.29687014967,27768.595041322318,4928.2638801236735,249.6199174022149,390532.0,0.9451666666666668,0.0,0.0
48,1,14207.57744059106,107484.35632663188,9917.355371900827,6386.162612208031,249.4260821535773,391833.0,0.944,0.0,0.0
49,2,70484.18582721977,117461.91437931391,55537.19008264461,4969.437691893339,250.32424486382786,393164.0,0.9428333333333332,0.0,0.0
50,3,92133.99505378435,142077.1207053001,61487.603305785095,6031.185422013335,252.33085254264734,394411.0,0.9416666666666668,0.0,0.0
51,4,18917.387718560094,107464.08063897197,47603.305785123965,5927.12199976435,249.42420703218087,395710.0,0.9405,0.0,0.0
52,5,47075.79317981703,125041.0692013206,23801.652892561982,5697.151724906446,250.9771699863301,396977.0,0.9393333333333334,0.0,0.0
53,6,48177.661490510596,120655.60922615544,47603.305785123965,4959.81568055182,250.5993736411229,398258.0,0.9381666666666668,0.0,0.0
54,7,33727.58612666109,124520.87471005243,23801.652892561982,6060.66775020211,250.9323565394601,399528.0,0.937,0.0,0.0
55,8,6411.891925374835,118949.48070768848,6148.760330578512,5834.525597160275,250.45239496103446,400843.0,0.9358333333333332,0.0,0.0
56,9,26441.09673729564,122268.8379662384,17851.239669421488,5270.499809324229,250.7383492389937,402158.0,0.9346666666666666,0.0,0.0
57,10,8947.16245027898,107784.38068858699,17851.23966942149,5580.380058508841,249.45382878836463,403443.0,0.9335,0.0,0.0
58,11,149250.70701391087,173191.83014666982,77355.37190082643,6487.885655001698,254.6084879804325,404821.0,0.9323333333333332,0.0,0.0
59,12,179799.6223037329,209044.84835863512,138842.97520661145,5103.628885156306,257.0072405255097,406079.0,0.9311666666666668,0.0,0.0
60,1,12243.598892782593,154279.53884644233,61487.603305785095,5521.305099190542,253.24878726323638,407340.0,0.93,0.0,0.0
61,2,22818.251394030278,116704.8629097413,55537.19008264461,4855.737248086928,250.2590267840921,408638.0,0.9288333333333334,0.0,0.0
62,3,95075.49735318973,143802.293359339,61487.603305785095,6490.463597807222,252.4621642075917,409896.0,0.9276666666666666,0.0,0.0
63,4,17426.740168757795,108073.2242371629,47603.305785123965,5552.503505810044,249.48054140730255,411218.0,0.9265,0.0,0.0
64,5,18215.0389463709,111545.52325477943,6148.760330578512,8593.979598175847,249.8016640390992,412534.0,0.9253333333333332,0.0,0.0
65,6,1750.3375124239758,102079.58212733784,5950.413223140496,5265.865416725079,248.9217137606317,413861.0,0.9241666666666668,0.0,0.0
66,7,7956.005182694124,94490.43959595296,6148.760330578512,9396.387383500476,248.17001580784003,415137.0,0.9229999999999999,0.0,0.0
67,8,5181.8386368925485,87005.5582608296,6148.760330578512,6517.959641437393,247.3808596583007,416454.0,0.9218333333333332,0.0,0.0
68,9,7647.122889414158,82810.486077941,5950.413223140496,5891.7818491622575,246.92430020914486,417773.0,0.9206666666666666,0.0,0.0
69,10,12644.14169970485,85646.87265949843,3689.256198347107,6118.498919800307,247.23482724199246,419069.0,0.9195,0.0,0.0
