observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52293.74703471131 3689.2561983471073  2370.853886941576  2370.853886941576 242.80778672931257  4.802644082699336E8  3.108970584518122E7  63826.0  170340.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127516.9629619092 55537.19008264461  2195.555030157759  2195.555030157759 251.17752219855825  4.337872074696143E8  3.975783198695969E7  63826.0  170340.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207375.63966797836 111074.38016528926  2383.863208641819  2383.863208641819 256.899698402489  4.8130239436492634E8  3.2857616060805466E7  64026.0  170847.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216977.21459989308 128925.61983471068  2259.5058333748343  2259.5058333748343 257.50122273009674  4.667684334201921E8  2.056974044488E7  64227.0  171349.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123452.37022319368 182479.3388429752  3215.3729637241795  3215.3729637241795 250.84030756574722  4.8336114837564087E8  2.1014181377337036E8  64427.0  171852.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123712.0944428584 17851.239669421488  3131.999810913793  3131.999810913793 250.86268215393338  4.6888652953374326E8  2.0663421745934546E8  64627.0  172416.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119549.88692137854 6148.760330578512  2379.0646609013497  2379.0646609013497 250.50411844601814  4.8562524124871975E8  2.7499801504212763E7  64828.0  172954.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113604.90154892515 6148.760330578512  3423.991671874869  3423.991671874869 249.99197291083092  4.8671277872538495E8  2.5178580094368356E8  65028.0  173482.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98222.51906042658 5950.413223140496  7349.325765358061  7349.325765358061 248.53967502579502  4.7202378248907566E8  1.1131046755681002E9  65228.0  173991.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98138.07835721594 3689.2561983471073  2420.9663648635283  2420.9663648635283 248.53131124774325  4.887995963655368E8  3.336295343398486E7  65429.0  174499.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111283.8704560785 3966.9421487603304  2583.122852377093  2583.122852377093 249.77746605531107  4.740561704259873E8  8.308086155351761E7  65629.0  175015.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155515.12165703604 61487.603305785095  2314.8059832576487  2314.8059832576487 253.33904826189175  4.90889338334624E8  8376166.569406738  65829.0  175521.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183361.51597347262 85289.25619834714  2706.9313652164383  2706.9313652164383 255.3128824388795  4.919710925210908E8  9.186939543779497E7  66030.0  176048.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216173.93930511246 107107.4380165289  2144.1939318314207  2144.1939318314207 257.4511993588935  4.453054145808675E8  1.7161882346030913E7  66230.0  176560.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226599.91901005726 182479.33884297524  2440.6913420803485  2440.6913420803485 258.09632456305786  4.9407291754549015E8  3.2343984792210158E7  66430.0  177075.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215097.9678545375 126942.14876033053  2437.424495189445  2437.424495189445 257.38419403752255  4.791571404324941E8  4.655515686465757E7  66631.0  177588.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125115.26208287071 152727.27272727274  3600.521074394126  3600.521074394126 250.98356151644302  4.9619090074394745E8  2.803821620203836E8  66831.0  178105.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122418.03552313814 11900.826446280991  3946.806213451596  3946.806213451596 250.75120223321315  4.811920786253065E8  3.700689822016048E8  67031.0  178612.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126289.15373144213 53553.71900826446  4431.6582034315625  4431.6582034315625 251.07857714009526  4.9826874380306226E8  4.575669013870128E8  67232.0  179115.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126030.59655846043 23801.652892561982  2527.633960419733  2527.633960419733 251.05774087827064  4.99261466595773E8  4.590752579062705E7  67432.0  179598.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118706.79649469262 5950.413223140496  2860.9893406272977  2860.9893406272977 250.43148832655865  4.84126422267556E8  1.329418322657791E8  67632.0  180087.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110801.34326916645 9917.355371900827  2661.1531736253273  2661.1531736253273 249.73284132702918  5.0134590186163765E8  7.262098455024096E7  67833.0  180614.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
