observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52287.335699321644 3689.2561983471073  2377.265222331245  2377.265222331245 242.8066954381824  4.8163709509616554E8  3.1099838410105415E7  63826.0  170898.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127504.7832354239 55537.19008264461  2201.323421253396  2201.323421253396 251.17654067494752  4.3502705363524705E8  3.976213272334776E7  63826.0  170898.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207356.93498602117 111074.38016528926  2390.388164113745  2390.388164113745 256.8984853094248  4.82684358445753E8  3.2882977350530405E7  64026.0  171408.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216952.45252142532 128925.61983471068  2265.563229885323  2265.563229885323 257.49968069008753  4.680863716390262E8  2.0558282833524343E7  64227.0  171899.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123421.47004370112 182479.3388429752  3221.511064748978  3221.511064748978 250.83764559301355  4.8468112380474526E8  2.1014572558554888E8  64427.0  172384.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123673.72295159783 17851.239669421488  3139.471122681797  3139.471122681797 250.859376546485  4.700697625895959E8  2.0706242323212332E8  64627.0  172899.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119506.31598549282 6148.760330578512  2384.264105526487  2384.264105526487 250.50036491949456  4.867546880915757E8  2.749178918535858E7  64828.0  173394.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113553.75685780708 6148.760330578512  3431.565427107227  3431.565427107227 249.98738803826942  4.87818427341987E8  2.5231368652280784E8  65028.0  173912.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98154.95330563966 5950.413223140496  7365.746829026917  7365.746829026917 248.53298269667587  4.730967272753783E8  1.1155734836124616E9  65228.0  174420.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98065.43142572646 3689.2561983471073  2426.0475415660912  2426.0475415660912 248.52411563250064  4.8990434841100156E8  3.3354127470557295E7  65429.0  174925.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111206.21526590038 3966.9421487603304  2588.1311110657616  2588.1311110657616 249.77028440450388  4.751194219069457E8  8.309780894062917E7  65629.0  175438.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155432.21962270848 61487.603305785095  2320.0528274071  2320.0528274071 253.33299215594334  4.9201734506312174E8  8379817.661206821  65829.0  175953.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183272.3498478421 85289.25619834714  2713.1954565194023  2713.1954565194023 255.3068372778198  4.930926267845776E8  9.209892244240965E7  66030.0  176477.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216080.13576121538 107107.4380165289  2148.831350098017  2148.831350098017 257.4453578130038  4.463019553401918E8  1.7165556286810935E7  66230.0  176978.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226500.84673441714 182479.33884297524  2445.9600738234226  2445.9600738234226 258.0903864022067  4.951875287485719E8  3.2365752202679753E7  66430.0  177498.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
