observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111767.3619463268 27768.59504132232  2448.184189430649  2448.184189430649 249.8221799635926  4.679022444306138E8  6.013074160532137E7  71038.0  188624.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116150.78858591092 61487.603305785095  2995.0484546309567  2995.0484546309567 250.21129467487174  5.190986262461576E8  1.2688397001795048E8  71239.0  189142.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111667.83836074542 9917.355371900827  2539.144253264664  2539.144253264664 249.81297589575007  5.0331656074095726E8  4.433501213313866E7  71439.0  189627.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 109958.65022585777 6148.760330578512  4722.075734309146  4722.075734309146 249.65490800202144  5.211649031705425E8  4.9730901763999915E8  71639.0  190146.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97283.12690475975 5950.413223140496  3630.896897957524  3630.896897957524 248.4466290515808  5.053856839519365E8  2.777389433922933E8  71840.0  190667.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 89818.16810368042 6148.760330578512  2791.9001505008023  2791.9001505008023 247.68316080220126  5.232824686945941E8  7.888438604931818E7  72040.0  191179.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120697.1698770068 5950.413223140496  6765.272133533128  6765.272133533128 250.60295398664772  5.242619290667972E8  9.348957852265284E8  72240.0  191657.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111085.65736639532 5950.413223140496  2411.513187470988  2411.513187470988 249.75913505654262  5.0842799830231047E8  1.169565691224979E7  72441.0  192198.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102433.8166393012 3689.2561983471073  2626.0568687470063  2626.0568687470063 248.95680038027945  5.26495461823991E8  3.990172997719122E7  72641.0  192746.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 100113.49246137858 3570.2479338842977  2498.8345440383277  2498.8345440383277 248.72697429292577  5.105266869584026E8  2.8430745899373446E7  72842.0  193257.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 111146.1418944082 23801.65289256199  2673.115374408395  2673.115374408395 249.76472874266236  5.286119918161174E8  4.7934944179453306E7  73042.0  193776.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 158383.40418119717 65454.54545454542  5302.839088665835  5302.839088665835 253.54858018709893  5.2963635094663644E8  6.140986550002617E8  73242.0  194275.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 186355.63557130436 75371.90082644628  2620.7690634466153  2620.7690634466153 255.51587359805453  4.793692696291413E8  8.588742970629689E7  73443.0  194810.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 210547.19344678125 113057.85123966941  2573.325064853999  2573.325064853999 257.1007979478629  5.317448284358031E8  2.3278982233039077E7  73643.0  195304.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 207284.41504583796 105123.96694214878  3818.0930587947664  3818.0930587947664 256.89378202515326  5.1559143645534855E8  3.07908317975945E8  73843.0  195805.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 126008.76770580077 97190.08264462808  2839.273545409111  2839.273545409111 251.05598176370384  5.338411501714151E8  7.854336518816721E7  74044.0  196325.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
112431.18319999994 8449.5822 3272.7255 250.47 6128.9223 123580.27193819148 5950.413223140496  2607.004844468799  2607.004844468799 250.85132597675667  5.175990906874125E8  4.468889343472499E7  74244.0  196820.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100195.15676999993 9960.98634 4181.154759999999 249.37 1906.1146700000002 113806.15709286799 6148.760330578512  5531.469184744973  5531.469184744973 250.00931056968193  5.3581972739621896E8  6.572270226799333E8  74444.0  197290.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82794.17445999992 11436.688020000001 3812.2293400000003 247.56 -2152.0649500000004 101756.8312960695 6148.760330578512  3748.5005162199705  3748.5005162199705 248.88974557211463  5.3682318742351276E8  2.7166660239038295E8  74645.0  197779.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82318.14165999992 8925.615000000002 3094.2132 247.51 11543.7954 104408.80218648627 5950.413223140496  2941.4112864427493  2941.4112864427493 249.1416509929239  5.205355473965522E8  1.1387839557588941E8  74845.0  198300.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
70143.60279999992 8731.23494 3074.3785000000003 246.04 -368.92542 97774.70455973057 3689.2561983471073  2575.916008408582  2575.916008408582 248.49531938983068  5.388791407851714E8  1.6703493711933484E7  75045.0  198783.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
67941.95109999992 4224.7911 2677.6845000000003 245.74 4700.8239 95525.20531871331 3570.2479338842977  3380.075207132969  3380.075207132969 248.2725084507442  5.2255967178267056E8  2.0646685014095718E8  75246.0  199318.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76673.18603999991 3566.2790600000003 2520.99037 246.85 14818.50437 104081.47457464742 3689.2561983471073  2572.978915718779  2572.978915718779 249.11137931884284  5.410338126137533E8  1.3915339390369395E7  75446.0  199833.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109569.0359899999 12604.951850000001 2705.45308 250.22 48206.25488 111878.82797881971 37685.950413223145  2722.9510626046394  2722.9510626046394 249.8324884841228  5.420544568235339E8  4.524121587305128E7  75646.0  200330.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109291.35018999991 31378.4954 2610.24652 250.2 33711.05612 111437.929899967 31735.537190082654  2416.417008770112  2416.417008770112 249.79171366872902  4.905041077533575E8  3.067722090547785E7  75847.0  200819.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109844.7383199999 12481.976709999999 2889.91579 250.25 15925.280630000001 110665.9768813739 13884.297520661159  2812.936127931917  2812.936127931917 249.72032247122667  5.440325970993128E8  6.267137132496363E7  76047.0  201294.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119246.38611999991 11424.787199999999 2975.205 251.06 23801.64 111840.4270536262 19834.710743801657  2792.4790839460293  2792.4790839460293 249.8289371176941  5.274584404368568E8  7.4833280710779E7  76247.0  201786.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117463.24658999991 12481.976709999999 3381.81635 250.91 14080.65353 116451.41924927328 6148.760330578512  3320.901003774407  3320.901003774407 250.237193250282  5.460344662034836E8  1.7022915518717965E8  76448.0  202271.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108954.16028999991 7616.5248 3748.7583000000004 250.18 2856.1967999999997 105835.16952132042 5950.413223140496  7522.033304812366  7522.033304812366 249.27356325916216  5.2939539101544476E8  1.092983237256318E9  76648.0  202761.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95795.82030999992 10083.96148 3750.74177 248.97 676.36327 97642.32161114652 6148.760330578512  2720.4508495953964  2720.4508495953964 248.4822069741627  5.481557900364261E8  3.860062791557266E7  76848.0  203304.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82944.91817999992 8915.69765 3750.74177 247.59 -184.46271 88258.4931783478 6148.760330578512  3050.605392220201  3050.605392220201 247.51552592200642  5.492368433966742E8  1.0872846878374377E8  77049.0  203830.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76935.00407999991 7795.0371 3272.7255 246.9 5057.8485 84332.11418603921 5950.413223140496  3033.8142691680864  3033.8142691680864 247.09351614209365  5.324975953795985E8  1.2184614825853333E8  77249.0  204320.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76443.1035199999 7747.43382 3320.3287800000003 246.83 10575.86204 88265.34374400279 3689.2561983471073  2953.376283689304  2953.376283689304 247.51626222527975  5.512809273487017E8  8.571366835976784E7  77450.0  204823.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100839.7845199999 5652.8895 3153.7173000000003 249.43 33203.287800000006 110854.34957674742 7933.884297520661  2680.397669734692  2680.397669734692 249.73774341780702  5.3450574340059185E8  4.3611863691305175E7  77650.0  205331.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101147.2223699999 5841.31915 2951.40336 249.46 9100.16036 111202.76552111261 5950.413223140496  2801.3311924942936  2801.3311924942936 249.76996536771597  5.533233731106275E8  5.0877601977801085E7  77850.0  205819.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106619.61609999991 12543.46428 2889.91579 249.97 20905.773800000003 111518.01324806118 17851.23966942149  2739.286403629917  2739.286403629917 249.79911987867024  5.544341154370279E8  3.638482112928022E7  78051.0  206358.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
193313.12285999992 33822.13044 2665.78368 256.43 123181.42088000002 170002.10816778036 61487.60330578509  3209.722654495947  3209.722654495947 254.38343174823822  5.017036649306406E8  1.9058061862875473E8  78251.0  206857.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
155682.73001999993 233960.20385000002 2828.4282200000002 253.85 199158.23923 213708.000961791 152727.27272727265  2725.0737087169687  2725.0737087169687 257.2976348836587  5.56490635841602E8  3.1262856642777663E7  78451.0  207359.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 206583.71200290573 107107.43801652893  3732.4972423565673  3732.4972423565673 256.84833789499356  5.395107162510506E8  2.6552743110811844E8  78652.0  207848.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 126222.9693105484 166611.57024793388  3336.561934423475  3336.561934423475 251.07324355794572  5.585763963579444E8  1.610650296975164E8  78852.0  208374.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 123726.73471110797 41652.89256198347  3864.8063374569747  3864.8063374569747 250.8639433762154  5.415286182139299E8  2.92046420636408E8  79052.0  208863.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 126192.20094681783 53553.71900826446  4300.120926025685  4300.120926025685 251.07076403794164  5.606025316516726E8  3.6686269040521777E8  79253.0  209365.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 127620.34218844103 65454.54545454545  3889.506373831349  3889.506373831349 251.18585318627134  5.617421531216067E8  2.771602765428901E8  79453.0  209919.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 126644.909180398 11900.826446280991  3296.086461762037  3296.086461762037 251.10724628740414  5.446658272328628E8  1.6624570636436626E8  79653.0  210444.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 117237.45455498004 61487.603305785095  3504.6145996330656  3504.6145996330656 250.30490821459168  5.639338723407093E8  1.919537442608653E8  79854.0  210988.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 111498.39895326756 39669.42148760331  3081.184314109246  3081.184314109246 249.7973059237277  5.467405267344742E8  1.1782015498654796E8  80054.0  211492.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 123540.36282296224 61487.603305785095  3145.432614520487  3145.432614520487 250.8478879068713  5.660080239898071E8  1.1240995738201526E8  80254.0  211998.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 139309.35158108288 61487.603305785095  3292.1246360945656  3292.1246360945656 252.12018355770155  5.670745937468143E8  1.4298243934123564E8  80455.0  212517.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 179471.71432942033 69421.48760330575  3101.0472883569278  3101.0472883569278 255.04916707318105  5.1314682221270925E8  1.5569797573180938E8  80655.0  213029.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 168860.42434466872 73388.42975206609  3567.9482626857193  3567.9482626857193 254.30287831402447  5.691545592215338E8  2.003930848253983E8  80855.0  213530.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 175917.64035480237 73388.42975206609  3395.6311378004007  3395.6311378004007 254.8008121325621  5.517851672073015E8  1.805965126150895E8  81056.0  214030.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 125953.60040064831 142809.9173553719  3382.1696487821973  3382.1696487821973 251.05153601423552  5.712933311143731E8  1.5818492735925835E8  81256.0  214573.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 122829.28167206634 11900.826446280991  2826.791782300976  2826.791782300976 250.7866300544509  5.539553633519294E8  5.5737041391998544E7  81457.0  215121.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 112216.53830301578 6148.760330578512  7968.77452847205  7968.77452847205 249.86372036465514  5.734096495793434E8  1.1453236987869253E9  81657.0  215603.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 111894.2539533142 6148.760330578512  4195.997929123074  4195.997929123074 249.83391509787424  5.744322833230336E8  3.305753241444338E8  81857.0  216102.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 100135.68008439623 5950.413223140496  2654.4433457774735  2654.4433457774735 248.7291719576462  5.56958773827044E8  1.5560913288567321E7  82058.0  216633.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 109306.38852945031 17851.23966942149  3783.3244555243837  3783.3244555243837 249.59458601030707  5.765633140832392E8  2.394374255745346E8  82258.0  217139.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 110965.35994922335 3966.9421487603304  2704.660431466612  2704.660431466612 249.748009798319  5.590086040659654E8  2.4342080905426294E7  82458.0  217666.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 109697.53939604135 35702.47933884298  3257.2216243390753  3257.2216243390753 249.63076014020544  5.78636791391343E8  1.2389223722740847E8  82659.0  218150.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 164833.8916847018 69421.48760330575  3582.255988033977  3582.255988033977 254.01877948809016  5.79741354800174E8  1.9289222982715285E8  82859.0  218688.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 125905.0128119799 55537.19008264461  2663.0833100775394  2663.0833100775394 251.04762050221453  5.2462988915100086E8  4.9753295886295386E7  83059.0  219224.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 162640.70217347745 65454.54545454542  4060.286143957278  4060.286143957278 253.85958157451074  5.818856601465402E8  2.938511516551674E8  83260.0  219730.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 131487.5183815403 59504.13223140493  3126.7204605324523  3126.7204605324523 251.49749604170685  5.640768152784367E8  1.1030526283576837E8  83460.0  220215.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 124222.27516160414 17851.239669421488  2879.7813805146952  2879.7813805146952 250.90663293949035  5.839340128767273E8  3.71873749869718E7  83660.0  220729.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 118569.82487184822 5950.413223140496  3391.2912666154184  3391.2912666154184 250.4196885658036  5.661042858692628E8  1.6534135525491124E8  83861.0  221234.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 112257.83988586979 6148.760330578512  3790.991285399909  3790.991285399909 249.86753998759548  5.859769309784067E8  2.3167741754183102E8  84061.0  221723.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
