observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52296.15510326955 3689.2561983471073  2368.445818383343  2368.445818383343 242.80819661332248  4.796992433029245E8  3.113549010673734E7  63826.0  170063.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127521.44128415246 55537.19008264461  2193.4847764727647  2193.4847764727647 251.17788309163933  4.3327673588651586E8  3.982178396592114E7  63826.0  170063.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207382.4178370702 111074.38016528926  2381.5633617932285  2381.5633617932285 256.90013800097734  4.8076092601617306E8  3.2903045343484964E7  64026.0  170580.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216986.14954064204 128925.61983471068  2257.349061717656  2257.349061717656 257.50177914688265  4.662614023161774E8  2.0611591443876397E7  64227.0  171090.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123462.10122389639 182479.3388429752  3214.5769037704285  3214.5769037704285 250.84114586697936  4.8283625554596543E8  2.1049500958930075E8  64427.0  171592.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123725.56140400923 17851.239669421488  3128.263850465685  3128.263850465685 250.8638422987603  4.683667443317758E8  2.0634821755755228E8  64627.0  172147.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119566.03651376761 6148.760330578512  2376.3820296631025  2376.3820296631025 250.50550969277805  4.849974620070152E8  2.7548981394906152E7  64828.0  172644.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113625.37945036578 6148.760330578512  3419.6633628233035  3419.6633628233035 249.99373703052774  4.861366904106386E8  2.5142834432218832E8  65028.0  173199.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98253.3057928787 5950.413223140496  7339.016934346587  7339.016934346587 248.5427244248097  4.7145899420924085E8  1.11144601887801E9  65228.0  173706.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98171.10416993387 3689.2561983471073  2418.727284597729  2418.727284597729 248.5345824257066  4.8825335181704456E8  3.342626526694416E7  65429.0  174233.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111318.90424087267 3966.9421487603304  2581.1148803008737  2581.1148803008737 249.7807060243108  4.734876989753602E8  8.321624651668283E7  65629.0  174726.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155552.96839254128 61487.603305785095  2311.9930325466044  2311.9930325466044 253.34181301720662  4.902706365729916E8  8388161.217276971  65829.0  175214.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183403.2036968774 85289.25619834714  2703.090377316941  2703.090377316941 255.31570872521203  4.913050660142104E8  9.170698415038672E7  66030.0  175717.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216218.15304344433 107107.4380165289  2141.66791690442  2141.66791690442 257.45395273654526  4.447311082824132E8  1.7191368850931317E7  66230.0  176243.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226646.98656486836 182479.33884297524  2437.837525601191  2437.837525601191 258.09914568238247  4.9341273942584383E8  3.238864172534875E7  66430.0  176746.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215147.40039020765 126942.14876033053  2435.0595143303813  2435.0595143303813 257.38727241189486  4.7854676011609954E8  4.665544978226432E7  66631.0  177274.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125169.62474824628 152727.27272727274  3595.590944688683  3595.590944688683 250.9882447233155  4.9554506411402225E8  2.7996465091644317E8  66831.0  177784.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122477.66925642842 11900.826446280991  3941.5351455368695  3941.5351455368695 250.75633952932705  4.805466606149612E8  3.69577517724658E8  67031.0  178282.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126354.43736670197 53553.71900826446  4426.008301462003  4426.008301462003 251.08383813092934  4.9761982974298483E8  4.5699722469699836E8  67232.0  178794.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126098.27591697342 23801.652892561982  2525.238237166568  2525.238237166568 251.06319493246622  4.986571261434196E8  4.5995148216388635E7  67432.0  179299.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118777.67447880266 5950.413223140496  2857.7907150302685  2857.7907150302685 250.43759428659567  4.835807269558453E8  1.3279763674635585E8  67632.0  179807.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
