observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52289.08685349049 3689.2561983471073  2375.5140681624007  2375.5140681624007 242.8069935069771  4.813018748320169E8  3.105736357729861E7  63826.0  170525.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127508.17644670184 55537.19008264461  2199.681364144336  2199.681364144336 251.1768141225483  4.347242740418231E8  3.971074765780411E7  63826.0  170525.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207361.98586049944 111074.38016528926  2388.7305009133647  2388.7305009133647 256.8988128841364  4.823762810008326E8  3.28335241597598E7  64026.0  171046.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216958.7210686234 128925.61983471068  2264.3455571655663  2264.3455571655663 257.50007105919934  4.678456779655739E8  2.0536344567354754E7  64227.0  171565.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123429.58384261196 182479.3388429752  3219.6658130362352  3219.6658130362352 250.8383445763794  4.845333777535693E8  2.0989548125019062E8  64427.0  172098.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123686.7289836434 17851.239669421488  3134.578889547068  3134.578889547068 250.860496983429  4.6986105664075613E8  2.062159551128969E8  64627.0  172579.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119520.66332799141 6148.760330578512  2382.922795073472  2382.922795073472 250.50160090695996  4.8649259684840655E8  2.7464581867267624E7  64828.0  173052.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113574.03184610943 6148.760330578512  3425.6377813034683  3425.6377813034683 249.9892630949884  4.8759927501225734E8  2.5125434333432052E8  65028.0  173591.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98197.47736354645 5950.413223140496  7343.49775942247  7343.49775942247 248.5371946675462  4.729506876505959E8  1.1109207655659778E9  65228.0  174133.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98108.46740274392 3689.2561983471073  2425.535622455428  2425.535622455428 248.52837830851269  4.898320191074968E8  3.331604425780016E7  65429.0  174677.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111250.18991538174 3966.9421487603304  2587.1924386018563  2587.1924386018563 249.77435123604752  4.7502370390155345E8  8.299107076395448E7  65629.0  175178.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155476.67311547825 61487.603305785095  2319.57398411869  2319.57398411869 253.33623954382924  4.9192523922054124E8  8368644.8973317435  65829.0  175696.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183319.06823823004 85289.25619834714  2710.930558901246  2710.930558901246 255.31000462632068  4.929872099167523E8  9.171583821724829E7  66030.0  176213.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216127.08770649746 107107.4380165289  2148.5977952038916  2148.5977952038916 257.44828171045566  4.4627340214597887E8  1.714373553910939E7  66230.0  176750.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226548.1150136925 182479.33884297524  2445.6437398301664  2445.6437398301664 258.09321955248697  4.951643993139252E8  3.232065360785438E7  66430.0  177274.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215041.56938672948 126942.14876033053  2442.0189666327233  2442.0189666327233 257.3806818649103  4.802161790540109E8  4.648707002115813E7  66631.0  177792.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125055.44406953358 152727.27272727274  3603.94061992323  3603.94061992323 250.97840834506664  4.9733123574229866E8  2.7997936664197195E8  66831.0  178332.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
