observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52295.64756740786 3689.2561983471073  2368.9533542450285  2368.9533542450285 242.80811022423964  4.7982025580997616E8  3.1123944721370336E7  63826.0  170087.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127520.5362633947 55537.19008264461  2193.882261368839  2193.882261368839 251.17781015902932  4.333860375057823E8  3.97982132885724E7  63826.0  170087.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207381.13176234203 111074.38016528926  2381.9444157636613  2381.9444157636613 256.9000545925379  4.8084528107277703E8  3.2900877348924562E7  64026.0  170586.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216984.4658664267 128925.61983471068  2257.7466612048647  2257.7466612048647 257.50167429732386  4.6637406354263955E8  2.0584685874764804E7  64227.0  171110.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123460.6318220897 182479.3388429752  3214.36263136178  3214.36263136178 250.84101928171  4.8293266081842685E8  2.1035238928926793E8  64427.0  171605.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123723.47783916518 17851.239669421488  3128.87801350302  3128.87801350302 250.8636628048902  4.6835987966083735E8  2.0648754707485327E8  64627.0  172113.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119564.10065737092 6148.760330578512  2376.2343212157457  2376.2343212157457 250.50534292361914  4.849924804614897E8  2.7522104662432153E7  64828.0  172611.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113623.25888784019 6148.760330578512  3419.8480689522135  3419.8480689522135 249.99355434940043  4.860527714584825E8  2.5155210134259456E8  65028.0  173128.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98248.22354869092 5950.413223140496  7341.978616008773  7341.978616008773 248.54222103295274  4.714116042773498E8  1.1121321947388537E9  65228.0  173650.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98166.37526578359 3689.2561983471073  2418.373944560227  2418.373944560227 248.53411403187238  4.8821774054797435E8  3.3385666912615497E7  65429.0  174184.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
