observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52295.233941550796 3689.2561983471073  2369.3669801020956  2369.3669801020956 242.80803981983843  4.7992444481586725E8  3.1108967996709518E7  63826.0  170035.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127519.76120864713 55537.19008264461  2194.2436902593336  2194.2436902593336 251.1777476999474  4.3348014370464945E8  3.978206134540122E7  63826.0  170035.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207380.16923137 111074.38016528926  2382.131891988109  2382.131891988109 256.89999216754455  4.8090572531902874E8  3.2880868634854317E7  64026.0  170512.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216983.28862627593 128925.61983471068  2257.9613703835776  2257.9613703835776 257.50160098556955  4.664218263204685E8  2.0583232328589708E7  64227.0  171028.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123459.24935535673 182479.3388429752  3214.5678579440037  3214.5678579440037 250.84090018567855  4.830412856708366E8  2.1028802842872515E8  64427.0  171551.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123723.76734476483 17851.239669421488  3127.2060411704106  3127.2060411704106 250.86368774506934  4.6840402376330346E8  2.060827860926736E8  64627.0  172028.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119563.87409037664 6148.760330578512  2376.7503938096665  2376.7503938096665 250.5053234054425  4.851037738301414E8  2.75221196479172E7  64828.0  172555.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113624.71280403294 6148.760330578512  3418.1675857651894  3418.1675857651894 249.9936796006231  4.8614342047796535E8  2.510989997923476E8  65028.0  173060.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98259.95650608407 5950.413223140496  7331.699574808367  7331.699574808367 248.5433831721557  4.7142793183692634E8  1.10989884738069E9  65228.0  173547.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98178.04237825441 3689.2561983471073  2418.4397894825597  2418.4397894825597 248.5352696491932  4.882240027110071E8  3.339360641426768E7  65429.0  174074.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111326.0698960405 3966.9421487603304  2580.887433453562  2580.887433453562 249.7813687132193  4.7350018367864686E8  8.315470527652146E7  65629.0  174591.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155560.0915029081 61487.603305785095  2312.0355773476285  2312.0355773476285 253.34233337007146  4.902842686002483E8  8383705.4025060935  65829.0  175079.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183410.7531200407 85289.25619834714  2702.664064520441  2702.664064520441 255.31622055051122  4.913051166157769E8  9.161498490382986E7  66030.0  175577.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216226.14985612154 107107.4380165289  2141.220527390485  2141.220527390485 257.4544507321037  4.4464548501857823E8  1.7180497569141682E7  66230.0  176055.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226655.20692415745 182479.33884297524  2437.6139789892873  2437.6139789892873 258.09963839152226  4.933766752361439E8  3.237649059467233E7  66430.0  176587.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215156.0352791765 126942.14876033053  2434.6449846506384  2434.6449846506384 257.3878101431795  4.785020807878149E8  4.661072188966284E7  66631.0  177110.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125179.48960752439 152727.27272727274  3594.360974379414  3594.360974379414 250.98909455612718  4.955693026913009E8  2.7967512801214015E8  66831.0  177652.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122489.32051570652 11900.826446280991  3939.7487455368614  3939.7487455368614 250.75734325600504  4.805994012866772E8  3.6913948001103127E8  67031.0  178165.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126368.78644244591 53553.71900826446  4423.310484996179  4423.310484996179 251.08499447517497  4.9765604396890324E8  4.563791359167088E8  67232.0  178670.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126112.46521740331 23801.652892561982  2525.3980124806426  2525.3980124806426 251.0643384009512  4.987337764620874E8  4.595295880003719E7  67432.0  179195.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118792.25312236907 5950.413223140496  2857.401371893729  2857.401371893729 250.43885020006624  4.8365647565645874E8  1.326379131471802E8  67632.0  179704.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110888.53745386665 9917.355371900827  2659.4156166015723  2659.4156166015723 249.74090515618855  5.009110954836022E8  7.268102851145722E7  67833.0  180254.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107185.73377697657 3570.2479338842977  3286.2730430057804  3286.2730430057804 249.3984651601754  4.857810508545889E8  2.2301389003255394E8  68033.0  180771.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111699.44040833092 13884.297520661159  2446.282077984456  2446.282077984456 249.8158984933257  5.0303838269878495E8  2.45843492430995E7  68234.0  181291.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111649.1969685586 61487.603305785095  2448.2253639873975  2448.2253639873975 249.81125191607867  5.0400107399160016E8  2.404079271828062E7  68434.0  181762.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178490.93805774272 69421.48760330575  2413.059827510224  2413.059827510224 254.98237550679056  4.5616775116649365E8  6.428948881792305E7  68634.0  182270.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138373.9234238748 61487.603305785095  2363.613348083097  2363.613348083097 252.04898336305945  5.060790154189818E8  3713433.7814326202  68835.0  182777.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111466.82126949208 29752.066115702488  2331.892738680265  2331.892738680265 249.7943855793482  4.908072537239552E8  1.2143582751659248E7  69035.0  183307.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117750.94684504696 6148.760330578512  2816.0314538666066  2816.0314538666066 250.3491442836877  5.081739835652002E8  9.919759565581289E7  69235.0  183798.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109248.42033658063 5950.413223140496  2314.096885325836  2314.096885325836 249.58922503806352  4.928125331554202E8  6300031.009614525  69436.0  184316.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106790.86399911682 6148.760330578512  2642.015716885302  2642.015716885302 249.36194710063043  5.102686517721528E8  5.9570600586599916E7  69636.0  184817.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127156.74930050522 11900.826446280991  2535.252872330586  2535.252872330586 251.14849377874972  5.1134717120288193E8  3.546509493024003E7  69836.0  185341.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124915.36957254853 5950.413223140496  2300.8806048162123  2300.8806048162123 250.9663412795097  4.958904291647421E8  371601.0855017037  70037.0  185864.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
