observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52296.39287833617 3689.2561983471073  2368.208043316718  2368.208043316718 242.80823708567425  4.7969899540423375E8  3.1084453841854803E7  63826.0  170107.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127521.96270497561 55537.19008264461  2193.201130716216  2193.201130716216 251.17792511120766  4.3327651197801816E8  3.976083015892821E7  63826.0  170107.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207383.20013618987 111074.38016528926  2381.302483496745  2381.302483496745 256.9001887370251  4.807674031507975E8  3.2840301059314843E7  64026.0  170627.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216987.17575967545 128925.61983471068  2257.105141803928  2257.105141803928 257.5018430539093  4.662327647053684E8  2.0587619548848562E7  64227.0  171119.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123464.6604592512 182479.3388429752  3213.0438874490146  3213.0438874490146 250.8413663386674  4.828159286723892E8  2.1018469010490566E8  64427.0  171627.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123730.79133295825 17851.239669421488  3125.5931568714545  3125.5931568714545 250.86429284398332  4.681883376275536E8  2.0595059966385725E8  64627.0  172104.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119572.17848041165 6148.760330578512  2375.4699919680816  2375.4699919680816 250.50603880775427  4.8483320000289935E8  2.7516531897664383E7  64828.0  172610.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113634.99838080071 6148.760330578512  3416.1863990324237  3416.1863990324237 249.9945656771882  4.8591350203060526E8  2.509016089094226E8  65028.0  173135.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98276.13073332323 5950.413223140496  7325.810924336985  7325.810924336985 248.54498521526577  4.711850707970257E8  1.108871623552944E9  65228.0  173611.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98195.39913085595 3689.2561983471073  2417.257264120165  2417.257264120165 248.53698882040965  4.879710496417459E8  3.3391508249690298E7  65429.0  174138.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111344.75772423574 3966.9421487603304  2579.556357859868  2579.556357859868 249.78309698735185  4.7326867715005976E8  8.30991207343418E7  65629.0  174659.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155579.72656299715 61487.603305785095  2311.0883454537693  2311.0883454537693 253.34376773781847  4.900882371023153E8  8375434.590364465  65829.0  175168.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183431.6590359187 85289.25619834714  2701.393208731493  2701.393208731493 255.31763790074024  4.9112990559751934E8  9.151609327083647E7  66030.0  175673.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216247.37930974443 107107.4380165289  2140.896989645623  2140.896989645623 257.45577278052957  4.445905285706678E8  1.7165672257055238E7  66230.0  176206.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226677.10722544856 182479.33884297524  2436.9431313210493  2436.9431313210493 258.1009510444407  4.932793814988836E8  3.2329093544795074E7  66430.0  176723.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215178.379842356 126942.14876033053  2434.200722762272  2434.200722762272 257.3892016342232  4.784188576083432E8  4.659812510080191E7  66631.0  177253.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125203.46736839342 152727.27272727274  3592.7277766899083  3592.7277766899083 250.99108529038548  4.954312738610015E8  2.794609030142728E8  66831.0  177774.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122514.70882597195 11900.826446280991  3938.338196140492  3938.338196140492 250.75953039506993  4.804907593601014E8  3.6894388967725164E8  67031.0  178297.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126394.62883748104 53553.71900826446  4422.856400226464  4422.856400226464 251.08707702776059  4.9763122810633737E8  4.5630601317730063E8  67232.0  178846.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126138.6555590852 23801.652892561982  2525.050065833877  2525.050065833877 251.06644899339875  4.9869024010943127E8  4.5921448794792384E7  67432.0  179363.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118818.80492557595 5950.413223140496  2857.0399103687328  2857.0399103687328 250.4411375711213  4.8362878200074005E8  1.3258764550847532E8  67632.0  179875.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110915.66869237897 9917.355371900827  2658.836181296137  2658.836181296137 249.7434142876518  5.007855620222091E8  7.268158732597762E7  67833.0  180380.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107214.19249541663 3570.2479338842977  3284.9455630780444  3284.9455630780444 249.40109705867167  4.85600961261136E8  2.22907664081129E8  68033.0  180867.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111728.80976328687 13884.297520661159  2445.3714414685614  2445.3714414685614 249.8186146086458  5.0285729732777053E8  2.456902532401447E7  68234.0  181390.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111679.29706272784 61487.603305785095  2447.494624774087  2447.494624774087 249.81403561109107  5.038605841621805E8  2.402367414124022E7  68434.0  181880.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178521.58852399728 69421.48760330575  2412.509455424944  2412.509455424944 254.984538102307  4.5608330841522604E8  6.4255225379973985E7  68634.0  182408.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138405.1366553991 61487.603305785095  2363.0505828133464  2363.0505828133464 252.05135916086155  5.0596193394646776E8  3709136.059074622  68835.0  182899.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111498.61676153901 29752.066115702488  2331.310478157642  2331.310478157642 249.79732606691383  4.9067902663988835E8  1.2146225836068464E7  69035.0  183421.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117783.50878503293 6148.760330578512  2815.265005927578  2815.265005927578 250.35194941290771  5.080496473182222E8  9.915662171263812E7  69235.0  183916.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109281.74297844537 5950.413223140496  2313.336183447069  2313.336183447069 249.59230675838762  4.9264910521161604E8  6299388.09376293  69436.0  184413.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106824.98840453623 6148.760330578512  2641.213953330632  2641.213953330632 249.36510296906837  5.10095128291241E8  5.9571196881034404E7  69636.0  184912.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127192.1955594923 11900.826446280991  2533.9310187629276  2533.9310187629276 251.15135027475964  5.1107473123195237E8  3.545243286945511E7  69836.0  185389.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124951.99365484508 5950.413223140496  2299.7027815067313  2299.7027815067313 250.96949635207142  4.9563658002114886E8  371413.15058674174  70037.0  185918.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 110463.32852836091 13884.297520661159  2510.4822758229707  2510.4822758229707 249.7015812936614  5.1320377155590683E8  2.826588510535328E7  70237.0  186428.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180450.55629381252 79338.84297520661  3301.9457593418697  3301.9457593418697 255.1155292402585  4.977130480328732E8  2.1446223949668425E8  70437.0  186963.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 160111.71236714174 63471.07438016526  2491.5464865058093  2491.5464865058093 253.67483544211714  5.1538797952934575E8  2.199753941881644E7  70638.0  187492.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 117019.01708157126 61487.603305785095  2510.865779785575  2510.865779785575 250.28609037573838  5.1643777031268513E8  2.5114601833475124E7  70838.0  188006.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111962.86279982491 27768.59504132232  2445.8927204240313  2445.8927204240313 249.84026013130722  4.674384400435471E8  6.01003138887821E7  71038.0  188533.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116349.49893858538 61487.603305785095  2991.838955454628  2991.838955454628 250.22841307189742  5.185603991844654E8  1.26729960996644E8  71239.0  189039.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111868.8374667535 9917.355371900827  2536.8554999310404  2536.8554999310404 249.83156454885358  5.02810370275855E8  4.434755622053598E7  71439.0  189532.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 110170.34329052301 6148.760330578512  4711.381775651965  4711.381775651965 249.67448564603006  5.2060674557252556E8  4.9556066458140093E8  71639.0  190038.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97501.49295128102 5950.413223140496  3624.2239161014963  3624.2239161014963 248.46825801815382  5.0487678750485224E8  2.768085876170681E8  71840.0  190574.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 90039.05624481852 6148.760330578512  2789.3780558839835  2789.3780558839835 247.70690200395728  5.227391301970575E8  7.888375029959758E7  72040.0  191079.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120935.72448333683 5950.413223140496  6747.605668341198  6747.605668341198 250.6235048658974  5.2371249599467605E8  9.316348528823823E8  72240.0  191554.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111326.91899480087 5950.413223140496  2408.80616539546  2408.80616539546 249.7814472389532  5.078850798180934E8  1.1654715343783554E7  72441.0  192090.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102678.85386542838 3689.2561983471073  2622.281271025376  2622.281271025376 248.98107110394497  5.258227068988489E8  3.9760150691859245E7  72641.0  192582.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
