observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52294.23302791947 3689.2561983471073  2370.367893733422  2370.367893733422 242.80786945156078  4.801329369564305E8  3.11163564323639E7  63826.0  170322.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127517.81674375822 55537.19008264461  2195.187241516929  2195.187241516929 251.17759100199518  4.3366845918645364E8  3.97972543210851E7  63826.0  170322.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207376.7457561504 111074.38016528926  2383.610902318823  2383.610902318823 256.89977013789155  4.812237578231577E8  3.288183428645282E7  64026.0  170856.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216978.4268744472 128925.61983471068  2259.3996469926974  2259.3996469926974 257.5012982235924  4.6671808675038165E8  2.0597184461905275E7  64227.0  171368.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123452.62518574162 182479.3388429752  3216.3302757304214  3216.3302757304214 250.84032953012937  4.8335934290789044E8  2.1035009566531208E8  64427.0  171899.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123713.12986192416 17851.239669421488  3131.219354395988  3131.219354395988 250.86277135268128  4.687681801521936E8  2.065842352311591E8  64627.0  172402.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119551.89956856657 6148.760330578512  2378.087432779067  2378.087432779067 250.50429183051057  4.853814850617302E8  2.7532785688973915E7  64828.0  172885.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113608.63603181037 6148.760330578512  3422.2698361776825  3422.2698361776825 249.99229462713737  4.864767022482759E8  2.5165050583502975E8  65028.0  173418.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98229.82074997028 5950.413223140496  7345.7585586995865  7345.7585586995865 248.54039825177995  4.718260187358176E8  1.1125330516290967E9  65228.0  173942.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98145.89258085276 3689.2561983471073  2420.4538307704147  2420.4538307704147 248.53208523978336  4.886498084760903E8  3.3402196165593468E7  65429.0  174479.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
