observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126311.492830834 53553.71900826446  4430.926377156777  4430.926377156777 251.0803773737476  4.97936115326881E8  4.577416869955064E8  67232.0  179000.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126053.23569075279 23801.652892561982  2527.333927519229  2527.333927519229 251.05956529057562  4.990786040510454E8  4.602567618295874E7  67432.0  179556.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118729.67405013896 5950.413223140496  2860.7509174733245  2860.7509174733245 250.4334591704117  4.839838098997171E8  1.3303302068827766E8  67632.0  180064.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 110823.95877701859 9917.355371900827  2661.4152212195177  2661.4152212195177 249.73493283797453  5.01209672000149E8  7.281373375951844E7  67833.0  180597.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107116.49606565812 3570.2479338842977  3290.9320774761773  3290.9320774761773 249.39206196852473  4.860577799241631E8  2.2374203792201045E8  68033.0  181107.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111628.49199452536 13884.297520661159  2447.992780471564  2447.992780471564 249.80933709373213  5.0333274788906777E8  2.4658954388623584E7  68234.0  181628.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111576.07221763852 61487.603305785095  2450.401701101904  2450.401701101904 249.80448924605923  5.044316774722308E8  2.407958928939336E7  68434.0  182162.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178415.31345453797 69421.48760330575  2415.5596797949197  2415.5596797949197 254.97703968493175  4.5660352563390326E8  6.439289129325694E7  68634.0  182695.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138295.6854529549 61487.603305785095  2366.226715798252  2366.226715798252 252.0430282731736  5.066370700273572E8  3719039.5235475735  68835.0  183237.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111385.9558956948 29752.066115702488  2334.520141557641  2334.520141557641 249.7869070466748  4.9135349550884515E8  1.216402847045142E7  69035.0  183770.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117666.21798993275 6148.760330578512  2819.8949351835436  2819.8949351835436 250.34184510595563  5.0885628191385084E8  9.934858656092812E7  69235.0  184317.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109160.60841673426 5950.413223140496  2317.179950057992  2317.179950057992 249.58110407997174  4.934673899753771E8  6310140.446553804  69436.0  184832.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106699.42602723894 6148.760330578512  2645.641768916816  2645.641768916816 249.35349080063247  5.109528655502203E8  5.96684664780248E7  69636.0  185338.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127062.13882862353 11900.826446280991  2538.425372334409  2538.425372334409 251.14086943578238  5.119746557085635E8  3.552186639576269E7  69836.0  185836.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 124818.15099214233 5950.413223140496  2303.4887133407187  2303.4887133407187 250.9579661433617  4.964523784598828E8  372177.8200711152  70037.0  186334.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 112308.91333956922 11900.826446280993  2514.525876292089  2514.525876292089 249.87226332558672  5.1402777542872244E8  2.831401921925057E7  70237.0  186834.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180306.9600557301 81322.31404958678  3307.6557342524106  3307.6557342524106 255.1057939020834  4.984678855823039E8  2.149389494408021E8  70437.0  187348.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 159964.56951752355 63471.07438016526  2495.0930980415833  2495.0930980415833 253.66408645755888  5.1609918178733116E8  2.205128282448977E7  70638.0  187842.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 116867.97165003842 61487.603305785095  2514.768361700214  2514.768361700214 250.2730781917676  5.172193697470009E8  2.517472500750342E7  70838.0  188387.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 111808.37172902399 27768.59504132232  2449.3383596921185  2449.3383596921185 249.8259726004831  4.680470143945395E8  6.0234907147230424E7  71038.0  188862.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116190.25613436478 61487.603305785095  2996.590688874308  2996.590688874308 250.21469470489015  5.192302412453076E8  1.2708498953060913E8  71239.0  189370.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 111706.0561779879 9917.355371900827  2540.3939844760275  2540.3939844760275 249.81651032812243  5.034985158104915E8  4.4422603491578996E7  71439.0  189882.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 109994.50486377662 6148.760330578512  4724.438913632779  4724.438913632779 249.65822388456272  5.2132683098898906E8  4.9765678865884334E8  71639.0  190390.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97317.3871477933 5950.413223140496  3632.491292842821  3632.491292842821 248.45002249879093  5.055099916723077E8  2.77958520374655E8  71840.0  190894.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 89851.36259354786 6148.760330578512  2792.9659036669186  2792.9659036669186 247.6867285676642  5.2335659937238866E8  7.904012076690513E7  72040.0  191381.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 120726.37989484295 5950.413223140496  6769.256605564437  6769.256605564437 250.60547035620633  5.244130936850275E8  9.35604005565345E8  72240.0  191898.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111114.3764712257 5950.413223140496  2412.004100476757  2412.004100476757 249.7617910359036  5.085267291657559E8  1.1702807894386528E7  72441.0  192416.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102462.48105223467 3689.2561983471073  2626.111560643926  2626.111560643926 248.95963956539566  5.2649106387171054E8  3.991792407037627E7  72641.0  192908.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 100142.19187135661 3570.2479338842977  2498.7995469937555  2498.7995469937555 248.72981694446875  5.104677844983419E8  2.8482100073634878E7  72842.0  193392.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 111175.25725268769 23801.65289256199  2672.699426106929  2672.699426106929 249.7674213680466  5.28528254313133E8  4.792896848821921E7  73042.0  193901.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 158413.48221100486 65454.54545454542  5301.876417137657  5301.876417137657 253.5507774279352  5.295149596449035E8  6.140124139172401E8  73242.0  194381.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 186386.64519312125 75371.90082644628  2619.8374714373836  2619.8374714373836 255.51797594529637  4.7918656443266004E8  8.586920585809475E7  73443.0  194875.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 210578.78574859977 113057.85123966941  2572.7423848523413  2572.7423848523413 257.10276533494834  5.31586659381304E8  2.3311476813173585E7  73643.0  195392.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 205332.43940761773 107107.43801652893  3818.1899244533624  3818.1899244533624 256.76718654955687  5.1549713530744934E8  3.080235114501354E8  73843.0  195926.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 126040.1309965642 95206.61157024793  2839.405690805608  2839.405690805608 251.05850922689694  5.3372369315422845E8  7.868932378975242E7  74044.0  196435.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
112431.18319999994 8449.5822 3272.7255 250.47 6128.9223 123611.75878366455 5950.413223140496  2606.881289759151  2606.881289759151 250.85403848928883  5.1747929837586606E8  4.478203703144597E7  74244.0  196923.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100195.15676999993 9960.98634 4181.154759999999 249.37 1906.1146700000002 113836.85222812598 6148.760330578512  5532.260894960055  5532.260894960055 250.0119548783706  5.357611321828308E8  6.574563767401423E8  74444.0  197428.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82794.17445999992 11436.688020000001 3812.2293400000003 247.56 -2152.0649500000004 101787.00724705143 6148.760330578512  3749.0197004960296  3749.0197004960296 248.89273447375706  5.368037478113509E8  2.7179802149526155E8  74645.0  197937.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82318.14165999992 8925.615000000002 3094.2132 247.51 11543.7954 104438.98788628793 5950.413223140496  2941.401537623007  2941.401537623007 249.14444260485413  5.2049767606842375E8  1.1391416424426146E8  74845.0  198444.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
70143.60279999992 8731.23494 3074.3785000000003 246.04 -368.92542 97804.85191757532 3689.2561983471073  2575.9543503655027  2575.9543503655027 248.4983054593478  5.388516909060479E8  1.6739213319333578E7  75045.0  198932.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
67941.95109999992 4224.7911 2677.6845000000003 245.74 4700.8239 95555.63843441248 3570.2479338842977  3379.7894492785376  3379.7894492785376 248.2755228243277  5.2249127857429874E8  2.0647361008913958E8  75246.0  199445.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76673.18603999991 3566.2790600000003 2520.99037 246.85 14818.50437 104112.00331903345 3689.2561983471073  2572.8832870319193  2572.8832870319193 249.11420265597278  5.409898838452842E8  1.3938642626953753E7  75446.0  199973.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109569.0359899999 12604.951850000001 2705.45308 250.22 48206.25488 111909.02715358735 37685.950413223145  2723.280632223011  2723.280632223011 249.83528134223502  5.420481597388119E8  4.531859569348299E7  75646.0  200490.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109291.35018999991 31378.4954 2610.24652 250.2 33711.05612 111468.01912402366 31735.537190082654  2416.526959481074  2416.526959481074 249.7944963584596  4.9052121720394397E8  3.06838260113814E7  75847.0  200991.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109844.7383199999 12481.976709999999 2889.91579 250.25 15925.280630000001 110695.62288900597 13884.297520661159  2813.379344356509  2813.379344356509 249.72306417173826  5.441181595489881E8  6.268140335429514E7  76047.0  201499.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119246.38611999991 11424.787199999999 2975.205 251.06 23801.64 111868.94703837234 19834.710743801657  2793.60510683195  2793.60510683195 249.83157468217632  5.2754179979195446E8  7.499278593644509E7  76247.0  201990.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117463.24658999991 12481.976709999999 3381.81635 250.91 14080.65353 116477.77038002893 6148.760330578512  3323.0698577648823  3323.0698577648823 250.23946333391015  5.461936747284349E8  1.7053773272743404E8  76448.0  202508.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108954.16028999991 7616.5248 3748.7583000000004 250.18 2856.1967999999997 105855.63536879123 5950.413223140496  7527.918588097204  7527.918588097204 249.27545596677993  5.2962717321003634E8  1.0940208136826665E9  76648.0  203040.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95795.82030999992 10083.96148 3750.74177 248.97 676.36327 97662.02249307203 6148.760330578512  2721.215815140695  2721.215815140695 248.4841583293455  5.482886289747528E8  3.863277943950038E7  76848.0  203529.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82944.91817999992 8915.69765 3750.74177 247.59 -184.46271 88276.92721279692 6148.760330578512  3051.87223969659  3051.87223969659 247.51750722407533  5.493079930238187E8  1.0893055728088407E8  77049.0  204027.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76935.00407999991 7795.0371 3272.7255 246.9 5057.8485 84349.12278229797 5950.413223140496  3035.239707358459  3035.239707358459 247.09534423713436  5.325956742011419E8  1.2205551296486521E8  77249.0  204534.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76443.1035199999 7747.43382 3320.3287800000003 246.83 10575.86204 88281.00471845313 3689.2561983471073  2954.723905497724  2954.723905497724 247.51794547704785  5.513989917220569E8  8.58862638030205E7  77450.0  205046.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100839.7845199999 5652.8895 3153.7173000000003 249.43 33203.287800000006 110868.92300129058 7933.884297520661  2681.4852196418824  2681.4852196418824 249.7390911866541  5.346664725493696E8  4.368570113577201E7  77650.0  205580.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101147.2223699999 5841.31915 2951.40336 249.46 9100.16036 111215.91362884642 5950.413223140496  2802.756509303643  2802.756509303643 249.7711813214507  5.535907573505768E8  5.091763508583652E7  77850.0  206116.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106619.61609999991 12543.46428 2889.91579 249.97 20905.773800000003 111530.08849888659 17851.23966942149  2740.359260538322  2740.359260538322 249.80023661323284  5.546099639558494E8  3.644037016601245E7  78051.0  206611.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
193313.12285999992 33822.13044 2665.78368 256.43 123181.42088000002 170011.8806906018 61487.60330578509  3212.02538249991  3212.02538249991 254.38412126512395  5.0188259798825246E8  1.9089834605493945E8  78251.0  207119.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
155682.73001999993 233960.20385000002 2828.4282200000002 253.85 199158.23923 213716.80050138434 152727.27272727265  2726.046691945053  2726.046691945053 257.29818286843846  5.56658643212805E8  3.1304705720095634E7  78451.0  207609.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 206590.65512392612 107107.43801652893  3734.353660929499  3734.353660929499 256.84878819144734  5.396693587594641E8  2.65769187493968E8  78652.0  208093.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 126228.0159564445 166611.57024793388  3338.4584095477035  3338.4584095477035 251.07365025033803  5.587008030407947E8  1.613496614469626E8  78852.0  208602.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 123728.61567612123 41652.89256198347  3867.9720183398194  3867.9720183398194 250.86410541661968  5.416520854203528E8  2.92605738629155E8  79052.0  209094.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 126190.01519437536 53553.71900826446  4304.187643481425  4304.187643481425 251.07058789542876  5.607317213847231E8  3.676106246119673E8  79253.0  209594.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 127615.48229679897 65454.54545454545  3892.180513030928  3892.180513030928 251.18546154378265  5.617532027690809E8  2.77725994653632E8  79453.0  210091.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 126638.61357281238 11900.826446280991  3297.5221777056036  3297.5221777056036 251.10673894534713  5.44641582704525E8  1.6657961116257337E8  79653.0  210600.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 117229.48137466065 61487.603305785095  3506.2921723668155  3506.2921723668155 250.30422134516374  5.638331785768023E8  1.9241626281872168E8  79854.0  211104.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 111489.5315510832 39669.42148760331  3082.0785359742094  3082.0785359742094 249.79648585508954  5.46691990190579E8  1.180615604508372E8  80054.0  211630.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 123530.7634876851 61487.603305785095  3146.1645476132594  3146.1645476132594 250.84706094828437  5.659560671024412E8  1.1261978017597423E8  80254.0  212137.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 139298.99413310707 61487.603305785095  3292.882748793239  3292.882748793239 252.11939519965802  5.66960947820797E8  1.4325959768343693E8  80455.0  212627.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 179460.4386172655 69421.48760330575  3101.9655525359294  3101.9655525359294 255.0484026181197  5.130222278668062E8  1.5602062452905568E8  80655.0  213128.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 168847.93448584454 73388.42975206609  3569.162409355024  3569.162409355024 254.30199707089852  5.691046867671076E8  2.0070482870847744E8  80855.0  213671.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 175902.72740955936 73388.42975206609  3398.0542242192173  3398.0542242192173 254.79975992447325  5.518536119991609E8  1.8105068763372338E8  81056.0  214227.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 125937.16018910175 142809.9173553719  3383.696915085764  3383.696915085764 251.05021115231702  5.713015825715748E8  1.585060820759135E8  81256.0  214745.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 122812.57251960099 11900.826446280991  2827.060723219783  2827.060723219783 250.785190602998  5.538900584869261E8  5.586035238130429E7  81457.0  215260.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 112195.30080186835 6148.760330578512  7973.302877154129  7973.302877154129 249.8617562935234  5.734147005253075E8  1.1462953380290537E9  81657.0  215779.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 111871.69170973089 6148.760330578512  4197.322671558944  4197.322671558944 249.83182851287626  5.744619535997003E8  3.3083137898077494E8  81857.0  216290.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 100112.8474805463 5950.413223140496  2654.7137060440914  2654.7137060440914 248.72691040813652  5.569872117142979E8  1.5590787655547027E7  82058.0  216822.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 109280.89038562751 17851.23966942149  3785.9899954972693  3785.9899954972693 249.59222790951887  5.765921550731827E8  2.3998349763130054E8  82258.0  217328.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 110939.69228882437 3966.9421487603304  2704.829948042796  2704.829948042796 249.74563602042213  5.589985922304922E8  2.4388654672918692E7  82458.0  217835.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 109670.43040487479 35702.47933884298  3258.6629551066444  3258.6629551066444 249.62825306620502  5.787377993616068E8  1.2410210055203602E8  82659.0  218373.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 164805.02267953055 69421.48760330575  3584.016002038686  3584.016002038686 254.01674258657522  5.797939898577389E8  1.9321920078714743E8  82859.0  218890.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 125876.09101765661 55537.19008264461  2663.1360992295663  2663.1360992295663 251.04528979109168  5.245468961414593E8  4.9847674646018304E7  83059.0  219356.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 162610.1317719788 65454.54545454542  4061.934751132611  4061.934751132611 253.85734836525523  5.81823217956397E8  2.942691712456328E8  83260.0  219879.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 131455.88591808916 59504.13223140493  3127.7825224849857  3127.7825224849857 251.4949468867829  5.640485169314698E8  1.1056263044418913E8  83460.0  220381.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 124190.37742729393 17851.239669421488  2880.0466513737497  2880.0466513737497 250.9038850299185  5.839223943148155E8  3.725620810178281E7  83660.0  220904.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 118537.8589076367 5950.413223140496  3391.359496516734  3391.359496516734 250.41693477839738  5.660748129842488E8  1.6538554420527074E8  83861.0  221401.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 112223.36606808341 6148.760330578512  3793.4991389747674  3793.4991389747674 249.8643518050572  5.860454466153449E8  2.3214980459408307E8  84061.0  221939.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
