observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
142655.29906 30743.785 2459.5028 252.87 66345.08803 125274.04114825999 152727.27272727274  3587.8748925645273  3587.8748925645273 250.99677259636232  4.9439954109997404E8  2.794459486401221E8  66831.0  177520.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108916.47435999998 44390.058600000004 2499.1722 250.15 13150.4061 122590.43573607969 11900.826446280991  3933.185065899324  3933.185065899324 250.7660540778842  4.7943365723496234E8  3.6888954652779305E8  67031.0  178013.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
133450.01479 34801.96462 2520.99037 252.17 61856.49542000001 126476.15574878377 53553.71900826446  4417.056399031473  4417.056399031473 251.0936470101365  4.9648952295587724E8  4.561967536482147E8  67232.0  178536.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101845.40380999997 55031.37515 2643.96551 249.5 26070.729680000004 126225.78283182155 23801.652892561982  2519.4497044002455  2519.4497044002455 251.0734702902588  4.974285194148647E8  4.597526381646816E7  67432.0  178993.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85124.75170999997 15590.0742 2618.1804 247.8 1487.6025 118911.5838163924 5950.413223140496  2851.3882922886373  2851.3882922886373 250.4491302391792  4.824385227754632E8  1.3255894384688015E8  67632.0  179522.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76455.00433999997 10514.37447 2828.4282200000002 246.8 4673.0553199999995 111013.72447811108 9917.355371900827  2653.5592863804754  2653.5592863804754 249.75248261149645  4.995716906942845E8  7.275731937852955E7  67833.0  180034.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68600.46313999998 8509.0863 2499.1722 245.81 3153.7173000000003 107317.16281878208 3570.2479338842977  3280.0310254447036  3280.0310254447036 249.4106198852106  4.845040651580458E8  2.2294457540336308E8  68033.0  180562.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83541.94264999998 3566.2790600000003 2336.5276599999997 247.63 20844.28623 111837.06752552443 13884.297520661159  2440.084002596456  2440.084002596456 249.8286264242601  5.0171181165826845E8  2.4574097560504995E7  68234.0  181077.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109981.59774999997 34924.93976 2520.99037 250.25 63885.585230000004 111792.51250090175 61487.603305785095  2442.5369488377532  2442.5369488377532 249.82450591888485  5.027634942604044E8  2.405147504107784E7  68434.0  181592.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105483.08778999998 140842.23776 2332.56072 249.85 138676.28852 178639.18107841842 69421.48760330575  2408.1323391777173  2408.1323391777173 254.99272414090973  4.55072774086336E8  6.432168786482431E7  68634.0  182112.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106774.32675999998 19860.485109999998 2582.47794 249.97 23734.20202 138528.07155579975 61487.603305785095  2357.7082368338697  2357.7082368338697 252.06071636137918  5.048053748433454E8  3713439.170940967  68835.0  182589.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102133.00695999998 7021.4838 2796.6927 249.54 5176.8567 111626.73996309476 29752.066115702488  2326.12217700253  2326.12217700253 249.80917506363588  4.895481709291858E8  1.2158050485621499E7  69035.0  183108.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
105699.28602 9100.16036 2582.47794 249.87 15248.917360000001 117916.22921849096 6148.760330578512  2810.667774025291  2810.667774025291 250.36338294439102  5.0695722101836115E8  9.925750084895532E7  69235.0  183641.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82730.70342 19695.8571 3034.7091 247.55 -238.0164 109419.20864580481 5950.413223140496  2308.590949545661  2308.590949545661 249.6050197582359  4.916190483513313E8  6305976.198219804  69436.0  184152.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74245.41876 12051.56372 2766.94065 246.55 6333.21971 106966.96598018079 6148.760330578512  2636.702045045522  2636.702045045522 249.37823323593645  5.090622118288119E8  5.9630969078095295E7  69636.0  184668.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95520.11798 10760.32475 2766.94065 248.93 34801.96462 127338.60986604934 11900.826446280991  2529.494287850446  2529.494287850446 251.16314931630666  5.1007804198288375E8  3.5492192373586096E7  69836.0  185164.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
94925.07697999998 3570.246 3034.7091 248.87 6009.914100000001 125103.01020382185 5950.413223140496  2295.100539086992  2295.100539086992 250.98250604788265  4.946435299807749E8  371835.3413613484  70037.0  185678.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82750.53811999998 11928.58858 2152.0649500000004 247.56 1906.1146700000002 110618.78795905106 13884.297520661159  2506.0393941096036  2506.0393941096036 249.71595837964034  5.122159045891432E8  2.829549570077976E7  70237.0  186205.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
167841.40111999997 65097.485400000005 2439.6681 254.71 152628.0165 180609.5718547442 79338.84297520661  3298.3896291003757  3298.3896291003757 255.12630995625383  4.966896133410906E8  2.1471867549685338E8  70437.0  186707.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107399.11980999997 103545.06788 2520.99037 250.04 45623.77694 160275.9764872366 63471.07438016526  2486.297927342604  2486.297927342604 253.68683515868483  5.142292146097498E8  2.2024276617902733E7  70638.0  187187.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113301.92652999997 12297.514000000001 2705.45308 250.55 20905.773800000003 117188.33926537333 61487.603305785095  2505.807716078362  2505.807716078362 250.3006770559419  5.153149816496684E8  2.5146449506668713E7  70838.0  187716.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108081.43348999997 27990.72864 2388.09788 250.1 25158.33348 112136.88146868342 27768.59504132232  2441.196235367606  2441.196235367606 249.8563535992494  4.6634892599285E8  6.017687350617359E7  71038.0  188201.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110848.37413999997 63209.22196 2889.91579 250.34 68866.07840000001 116528.27570149842 61487.603305785095  2987.080861400102  2987.080861400102 250.24381424030827  5.173538686154834E8  1.269102490866914E8  71239.0  188707.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
107397.13633999997 8271.0699 3153.7173000000003 250.04 7973.549400000001 112052.844406387 9917.355371900827  2531.625323210588  2531.625323210588 249.84858174478748  5.016227904809055E8  4.440707308496701E7  71439.0  189190.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102047.71774999998 10944.78746 3566.2790600000003 249.55 9161.647930000001 110358.45776087795 6148.760330578512  4707.2742449305315  4707.2742449305315 249.6918827116321  5.194286706862991E8  4.958528127790057E8  71639.0  189719.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
83839.46314999998 11722.307700000001 3391.7336999999998 247.69 -3094.2132 97694.3856569975 5950.413223140496  3619.445680739956  3619.445680739956 248.48736387252353  5.037100891072703E8  2.769446993877224E8  71840.0  190242.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
68897.98363999999 12666.43942 3750.74177 245.88 1475.70168 90237.0421027696 6148.760330578512  2784.2849036493835  2784.2849036493835 247.7281816533501  5.2152628696617854E8  7.899808452352719E7  72040.0  190744.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100810.03247 8362.309519999999 3320.3287800000003 249.43 43594.687130000006 121135.40325518753 5950.413223140496  6745.912754441582  6745.912754441582 250.64070668979906  5.2256235524095404E8  9.324198600054892E8  72240.0  191251.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
89087.72477 7616.5248 2856.1967999999997 248.26 -1249.5861 111532.24681954709 5950.413223140496  2403.1571124999477  2403.1571124999477 249.80043621747407  5.066592294681668E8  1.1662158074895404E7  72441.0  191730.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
73223.93171 10637.34961 2889.91579 246.43 -2336.5276599999997 102890.07615971372 3689.2561983471073  2616.386801486271  2616.386801486271 249.00119727732485  5.2453360280312085E8  3.9777914842959754E7  72641.0  192211.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
69415.66931 5057.8485 2499.1722 245.95 3748.7583000000004 100578.2266195796 3570.2479338842977  2490.359906249827  2490.359906249827 248.77300580621826  5.086620343121938E8  2.846755882813917E7  72842.0  192735.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100712.84244 3566.2790600000003 2643.96551 249.42 37507.4177 111620.58634595262 23801.65289256199  2663.4050810649815  2663.4050810649815 249.80860596929185  5.266784180121949E8  4.777416772509869E7  73042.0  193251.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
137851.33471999998 78150.70147 2705.45308 252.52 117994.64683 158874.62902708646 65454.54545454542  5286.0586943209855  5286.0586943209855 253.58446482775122  5.2782161296768445E8  6.12294138443142E8  73242.0  193809.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
149625.21263999998 91580.77683999999 2610.24652 253.4 105964.90127999999 184872.73801040623 77355.37190082645  2611.4203958538005  2611.4203958538005 255.41533817019703  4.776287584929855E8  8.561158729935949E7  73443.0  194286.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117159.77567999996 169398.25535 2889.91579 250.88 139822.73418 209073.00277277644 113057.85123966941  2564.6181779606404  2564.6181779606404 257.0089938206985  5.298570995666286E8  2.3288779080103666E7  73643.0  194801.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120730.02167999995 99371.84700000001 2737.1886 251.17 105679.2816 205822.7726713422 105123.96694214878  3805.5447592857563  3805.5447592857563 256.7989871373852  5.1377046362364835E8  3.0702282938698214E8  73843.0  195310.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118024.56859999994 18261.80829 3197.35364 250.95 18753.70885 126539.17255019289 95206.61157024793  2830.697400901381  2830.697400901381 251.0987253243769  5.318954878330796E8  7.863929448246194E7  74044.0  195796.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
112431.18319999994 8449.5822 3272.7255 250.47 6128.9223 124119.06042987955 5950.413223140496  2598.621197172847  2598.621197172847 250.89774124998962  5.157233838872288E8  4.475638566728635E7  74244.0  196293.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100195.15676999993 9960.98634 4181.154759999999 249.37 1906.1146700000002 114362.65794525096 6148.760330578512  5513.756824050063  5513.756824050063 250.0572517182332  5.339481019346503E8  6.552783838215951E8  74444.0  196797.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82794.17445999992 11436.688020000001 3812.2293400000003 247.56 -2152.0649500000004 102324.9572352923 6148.760330578512  3736.8754293801435  3736.8754293801435 248.94601795119772  5.350542930447038E8  2.7092815710763633E8  74645.0  197336.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82318.14165999992 8925.615000000002 3094.2132 247.51 11543.7954 104986.58264020931 5950.413223140496  2931.7567719425015  2931.7567719425015 249.1950848645343  5.187898738000362E8  1.1354174949143566E8  74845.0  197836.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
70143.60279999992 8731.23494 3074.3785000000003 246.04 -368.92542 98360.57655750916 3689.2561983471073  2567.8244643530334  2567.8244643530334 248.5533495005457  5.371086460097753E8  1.672877577509627E7  75045.0  198338.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
67941.95109999992 4224.7911 2677.6845000000003 245.74 4700.8239 96121.79946946587 3570.2479338842977  3369.3530541589994  3369.3530541589994 248.33160058136548  5.208563387537187E8  2.05857591463771E8  75246.0  198877.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76673.18603999991 3566.2790600000003 2520.99037 246.85 14818.50437 104686.69560294828 3689.2561983471073  2564.3520381704657  2564.3520381704657 249.16735092970944  5.391632779196342E8  1.392519875962446E7  75446.0  199338.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109569.0359899999 12604.951850000001 2705.45308 250.22 48206.25488 110508.89480921607 39669.42148760331  2714.6341861289675  2714.6341861289675 249.70579532129992  5.402237502883589E8  4.527810920622442E7  75646.0  199855.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109291.35018999991 31378.4954 2610.24652 250.2 33711.05612 112059.60503747436 29752.066115702488  2408.2797760392577  2408.2797760392577 249.84920697655363  4.888418911255435E8  3.058437052669609E7  75847.0  200341.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109844.7383199999 12481.976709999999 2889.91579 250.25 15925.280630000001 111296.35795268674 13884.297520661159  2804.2301941264273  2804.2301941264273 249.77862091488825  5.423361824823992E8  6.249005948510246E7  76047.0  200889.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119246.38611999991 11424.787199999999 2975.205 251.06 23801.64 110494.1622584506 21818.181818181823  2785.653876054305  2785.653876054305 249.70443283625733  5.258701136030162E8  7.494952267496258E7  76247.0  201410.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117463.24658999991 12481.976709999999 3381.81635 250.91 14080.65353 115111.95524808984 6148.760330578512  3314.1002097822306  3314.1002097822306 250.1218017960105  5.443892917718381E8  1.7040751042499927E8  76448.0  201892.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108954.16028999991 7616.5248 3748.7583000000004 250.18 2856.1967999999997 104515.6093917656 5950.413223140496  7502.129433183762  7502.129433183762 249.15152865918483  5.278053631538181E8  1.0902803280035386E9  76648.0  202384.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95795.82030999992 10083.96148 3750.74177 248.97 676.36327 96331.35407065508 6148.760330578512  2711.858260531993  2711.858260531993 248.3523567819587  5.463984909912738E8  3.8504647097012565E7  76848.0  202872.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82944.91817999992 8915.69765 3750.74177 247.59 -184.46271 86955.30613882773 6148.760330578512  3042.8248912488393  3042.8248912488393 247.37545852738904  5.474295568617394E8  1.0885762947401857E8  77049.0  203375.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76935.00407999991 7795.0371 3272.7255 246.9 5057.8485 83036.19503395142 5950.413223140496  3026.546381735813  3026.546381735813 246.95085108033777  5.307964916123511E8  1.2197968847415134E8  77249.0  203891.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76443.1035199999 7747.43382 3320.3287800000003 246.83 10575.86204 86976.85084150125 3689.2561983471073  2945.950034103049  2945.950034103049 247.3777741661115  5.495593093915807E8  8.583356665827923E7  77450.0  204413.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100839.7845199999 5652.8895 3153.7173000000003 249.43 33203.287800000006 111557.0024520894 5950.413223140496  2672.7229662713494  2672.7229662713494 249.8027256498742  5.3280768974224216E8  4.365461028403387E7  77650.0  204904.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101147.2223699999 5841.31915 2951.40336 249.46 9100.16036 111914.18775355691 5950.413223140496  2792.5618353919754  2792.5618353919754 249.8357586010873  5.515788449151293E8  5.073072435655265E7  77850.0  205396.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106619.61609999991 12543.46428 2889.91579 249.97 20905.773800000003 110254.07352575008 19834.710743801657  2731.17728400512  2731.17728400512 249.68222912473414  5.526592697674147E8  3.641066332601111E7  78051.0  205921.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
193313.12285999992 33822.13044 2665.78368 256.43 123181.42088000002 168744.457656704 61487.60330578509  3203.4334432611845  3203.4334432611845 254.29469608810442  5.001574737252891E8  1.9077033061065802E8  78251.0  206451.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
155682.73001999993 233960.20385000002 2828.4282200000002 253.85 199158.23923 212457.9820407395 152727.27272727265  2717.4421186920586  2717.4421186920586 257.219790885586  5.548323525291119E8  3.127513174786904E7  78451.0  206979.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 207327.61684784287 105123.96694214878  3722.0445507481445  3722.0445507481445 256.89658388013765  5.37904404012823E8  2.6487927001628834E8  78652.0  207467.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 124990.67522022579 168595.04132231406  3329.289795303077  3329.289795303077 250.97282867162525  5.568630475976968E8  1.612098978870725E8  78852.0  207969.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 122500.51557801198 41652.89256198347  3858.7313802303424  3858.7313802303424 250.7583076824614  5.398981298423251E8  2.9236664084346163E8  79052.0  208472.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 124971.72437729235 53553.71900826446  4294.378362455175  4294.378362455175 250.9711961041775  5.589355623259598E8  3.6729108340050334E8  79253.0  208980.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 126406.4388174757 65454.54545454545  3882.933175271219  3882.933175271219 251.0880287547325  5.600363746320119E8  2.774483244227973E8  79453.0  209516.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 125437.78145117164 11900.826446280991  3289.310820023066  3289.310820023066 251.0099678822767  5.430328079318298E8  1.6641733139810094E8  79653.0  210050.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 116037.07877981155 61487.603305785095  3497.8626455751833  3497.8626455751833 250.201498861114  5.621976101787469E8  1.922337211979819E8  79854.0  210571.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 110305.06010074832 39669.42148760331  3074.1473914600006  3074.1473914600006 249.68694442807254  5.451008787556446E8  1.1794205471138227E8  80054.0  211095.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 122354.42415041881 61487.603305785095  3138.032434544655  3138.032434544655 250.7457222734682  5.643211709006149E8  1.1250071359798077E8  80254.0  211607.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 138130.56455546737 61487.603305785095  3284.972989166644  3284.972989166644 252.0304600818593  5.654221742969899E8  1.4309236640070266E8  80455.0  212145.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 178299.21170351928 69421.48760330575  3094.7628886424604  3094.7628886424604 254.96884792940938  5.1165888398361325E8  1.558304725031092E8  80655.0  212659.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 169678.73481000352 71404.95867768592  3560.606245830015  3560.606245830015 254.36061559373482  5.6749066803174E8  2.0047342396849677E8  80855.0  213152.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 174758.66985507318 75371.90082644626  3389.441028484193  3389.441028484193 254.7190390076253  5.5021343948847E8  1.8083313576121905E8  81056.0  213670.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 124801.76403044593 142809.9173553719  3375.0355192554316  3375.0355192554316 250.95655444783304  5.696129846846563E8  1.5832655961335135E8  81256.0  214185.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 127635.51515808402 5950.413223140496  2819.13514922143  2819.13514922143 251.1870759253835  5.522413726519649E8  5.57996225103429E7  81457.0  214692.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 117044.59084792287 6148.760330578512  7946.955469582637  7946.955469582637 250.2882934913786  5.71702825583717E8  1.1423245113363676E9  81657.0  215206.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 116733.7622594641 6148.760330578512  4184.542167880245  4184.542167880245 250.26151639037423  5.727781668304418E8  3.297586217164321E8  81857.0  215730.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 104982.76710209576 5950.413223140496  2646.864634227832  2646.864634227832 249.1947319987141  5.553098971113024E8  1.557518681262186E7  82058.0  216238.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 110193.00589497272 21818.181818181823  3776.8519589412003  3776.8519589412003 249.67658151252868  5.748649267548931E8  2.3973980205014774E8  82258.0  216747.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 111859.89073066523 3966.9421487603304  2696.7470155471738  2696.7470155471738 249.83073714331502  5.572797043803067E8  2.436418718244446E7  82458.0  217229.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 110599.51727365275 35702.47933884298  3249.7745281695466  3249.7745281695466 249.71417620213194  5.7695171042045E8  1.2397110227523921E8  82659.0  217759.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 165743.46119604344 69421.48760330575  3574.6643543037612  3574.6643543037612 254.08295570422942  5.779821592765073E8  1.930140350577662E8  82859.0  218261.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 126821.99662785113 55537.19008264461  2655.669005547956  2655.669005547956 251.12151717526402  5.2298994150847095E8  4.979410022209902E7  83059.0  218769.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 161582.43674184932 67438.01652892558  4052.0643170764715  4052.0643170764715 253.78227385067203  5.800176745769526E8  2.9394582465405387E8  83260.0  219253.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 130436.89901419054 59504.13223140493  3119.0743962541474  3119.0743962541474 251.41283012444117  5.622789749534165E8  1.1045397309544362E8  83460.0  219740.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 123180.26382545306 17851.239669421488  2871.1733493159945  2871.1733493159945 250.8168662840673  5.820478547489525E8  3.721692263689508E7  83660.0  220240.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 117538.15088290634 5950.413223140496  3380.9539194062254  3380.9539194062254 250.33081244683893  5.643548770920237E8  1.6486116858825868E8  83861.0  220784.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 111233.19565720673 6148.760330578512  3783.9615251210894  3783.9615251210894 249.77277958542558  5.842247557503085E8  2.3191338932120717E8  84061.0  221298.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
