observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
100195.15676999993 9960.98634 4181.154759999999 249.37 1906.1146700000002 114295.51150480018 6148.760330578512  5515.780682561608  5515.780682561608 250.0514672212957  5.339069293056153E8  6.557560693803993E8  74444.0  197008.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82794.17445999992 11436.688020000001 3812.2293400000003 247.56 -2152.0649500000004 102257.70195711049 6148.760330578512  3736.9842671111724  3736.9842671111724 248.9393563745157  5.349315508038695E8  2.7107437385351646E8  74645.0  197507.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82318.14165999992 8925.615000000002 3094.2132 247.51 11543.7954 104919.23479373606 5950.413223140496  2931.8493402339427  2931.8493402339427 249.18885644998946  5.1873471480440193E8  1.1361687394209825E8  74845.0  198041.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
70143.60279999992 8731.23494 3074.3785000000003 246.04 -368.92542 98293.50434995424 3689.2561983471073  2567.54882543472  2567.54882543472 248.54670605684967  5.370411405388279E8  1.6736830473615713E7  75045.0  198535.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
67941.95109999992 4224.7911 2677.6845000000003 245.74 4700.8239 96054.61781114823 3570.2479338842977  3369.4625049217157  3369.4625049217157 248.32494629666684  5.2075013970780146E8  2.059873972355776E8  75246.0  199055.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76673.18603999991 3566.2790600000003 2520.99037 246.85 14818.50437 104619.43038485899 3689.2561983471073  2564.435597942122  2564.435597942122 249.1611301567427  5.391766600378436E8  1.3929839107174415E7  75446.0  199577.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109569.0359899999 12604.951850000001 2705.45308 250.22 48206.25488 110441.60538129731 39669.42148760331  2714.658395958438  2714.658395958438 249.69957230937734  5.402134143583585E8  4.5293666797486365E7  75646.0  200082.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109291.35018999991 31378.4954 2610.24652 250.2 33711.05612 111992.11981772311 29752.066115702488  2408.475567871746  2408.475567871746 249.84296585755322  4.88854920021531E8  3.0613570702529512E7  75847.0  200579.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109844.7383199999 12481.976709999999 2889.91579 250.25 15925.280630000001 111229.38544977496 13884.297520661159  2803.7174772869685  2803.7174772869685 249.77242721259364  5.42191699938104E8  6.252395745618675E7  76047.0  201047.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119246.38611999991 11424.787199999999 2975.205 251.06 23801.64 110427.7063265365 21818.181818181823  2785.1373050565967  2785.1373050565967 249.69828690710594  5.257101201587863E8  7.499810026756169E7  76247.0  201554.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117463.24658999991 12481.976709999999 3381.81635 250.91 14080.65353 115045.72156923517 6148.760330578512  3313.8779567227984  3313.8779567227984 250.11609593118843  5.442835426317548E8  1.7046532324267358E8  76448.0  202068.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108954.16028999991 7616.5248 3748.7583000000004 250.18 2856.1967999999997 104446.9493401291 5950.413223140496  7504.555805965594  7504.555805965594 249.14517889023668  5.2772673307918316E8  1.0908822867030015E9  76648.0  202574.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
95795.82030999992 10083.96148 3750.74177 248.97 676.36327 96262.79873003066 6148.760330578512  2711.75354951993  2711.75354951993 248.3455664352249  5.463572218066734E8  3.85233318418465E7  76848.0  203081.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
82944.91817999992 8915.69765 3750.74177 247.59 -184.46271 86886.82999630821 6148.760330578512  3042.745693143923  3042.745693143923 247.3680986668431  5.473704735262784E8  1.0889963108334973E8  77049.0  203575.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76935.00407999991 7795.0371 3272.7255 246.9 5057.8485 82967.9159884737 5950.413223140496  3026.3492846940217  3026.3492846940217 246.94281919638556  5.307150656248923E8  1.2201860387765461E8  77249.0  204079.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
76443.1035199999 7747.43382 3320.3287800000003 246.83 10575.86204 86908.86654705412 3689.2561983471073  2945.6552830724627  2945.6552830724627 247.37046716971778  5.494466760522943E8  8.58826270574645E7  77450.0  204588.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
100839.7845199999 5652.8895 3153.7173000000003 249.43 33203.287800000006 111489.12298492521 5950.413223140496  2672.6181389884055  2672.6181389884055 249.79644807037133  5.3276876907792306E8  4.367092143088065E7  77650.0  205116.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
101147.2223699999 5841.31915 2951.40336 249.46 9100.16036 111846.07368092363 5950.413223140496  2792.796440861066  2792.796440861066 249.82945932497213  5.51590568395071E8  5.0769601410228364E7  77850.0  205635.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106619.61609999991 12543.46428 2889.91579 249.97 20905.773800000003 110185.91366366799 19834.710743801657  2731.22307345395  2731.22307345395 249.67592561395247  5.526592045410231E8  3.642060458192653E7  78051.0  206153.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
193313.12285999992 33822.13044 2665.78368 256.43 123181.42088000002 168676.15867190834 61487.60330578509  3203.5725659747945  3203.5725659747945 254.28987713764963  5.001391132313382E8  1.9081869758133146E8  78251.0  206671.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
155682.73001999993 233960.20385000002 2828.4282200000002 253.85 199158.23923 212390.15157580594 152727.27272727265  2716.9735988299813  2716.9735988299813 257.21556679386015  5.547263952843834E8  3.1280036979083337E7  78451.0  207160.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 207259.48442766484 105123.96694214878  3722.346505992594  3722.346505992594 256.8921651486909  5.378494499012722E8  2.649993508981608E8  78652.0  207672.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 124922.37193703074 168595.04132231406  3329.460658320098  3329.460658320098 250.96694451559534  5.568488598631493E8  1.6126093795873153E8  78852.0  208195.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 122431.75793080353 41652.89256198347  3859.18574424375  3859.18574424375 250.75238438411472  5.398719524697937E8  2.924908170461956E8  79052.0  208691.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 124902.14994554424 53553.71900826446  4295.195146994856  4295.195146994856 250.96520244189733  5.589667383076135E8  3.6743607438425165E8  79253.0  209226.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 126336.49274388692 65454.54545454545  3883.304817111875  3883.304817111875 251.08239203351496  5.600371299995319E8  2.775277260760243E8  79453.0  209749.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 125368.156340232 11900.826446280991  3288.989857373937  3288.989857373937 251.00435702637054  5.429079055999619E8  1.664730073756822E8  79653.0  210223.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 115967.46937433291 61487.603305785095  3497.8469401142092  3497.8469401142092 250.19550218593494  5.620762771203903E8  1.923516668472127E8  79854.0  210746.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 110235.79282503176 39669.42148760331  3073.805261697926  3073.805261697926 249.68053850226875  5.449852943676791E8  1.1798384734761767E8  80054.0  211267.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 122285.55996206899 61487.603305785095  3137.629347177925  3137.629347177925 250.73978979687018  5.642125810280491E8  1.125223641680111E8  80254.0  211783.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 138062.52676293152 61487.603305785095  3284.1465933526747  3284.1465933526747 252.0252813794285  5.652076749094791E8  1.431286258292922E8  80455.0  212266.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 178231.67298718658 69421.48760330575  3094.2638124393097  3094.2638124393097 254.96408262098262  5.1147941112112284E8  1.5590230285284758E8  80655.0  212788.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 169611.93606249976 71404.95867768592  3559.8662770010565  3559.8662770010565 254.35590249506103  5.673092181499239E8  2.004952747678641E8  80855.0  213290.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 174691.9272613535 75371.90082644626  3389.384874700125  3389.384874700125 254.71432987097677  5.50069386919307E8  1.80965076884513E8  81056.0  213824.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 124735.28312107203 142809.9173553719  3374.773834909653  3374.773834909653 250.95082728472363  5.694919640930449E8  1.5839113920386997E8  81256.0  214355.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 127569.19796890531 5950.413223140496  2818.9714290262395  2818.9714290262395 251.18173164387989  5.521762668401519E8  5.582941657400702E7  81457.0  214887.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 116976.98968379687 6148.760330578512  7948.239444529918  7948.239444529918 250.28246982114032  5.716226075518651E8  1.14268166160572E9  81657.0  215393.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 116666.68031703754 6148.760330578512  4184.022946180812  4184.022946180812 250.25573744977925  5.726425784782145E8  3.297822225043458E8  81857.0  215890.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 104915.95507035918 5950.413223140496  2646.5947235378535  2646.5947235378535 249.18855313699797  5.552449344431685E8  1.5581934192782331E7  82058.0  216432.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 110125.72331514508 21818.181818181823  3777.322507032281  3777.322507032281 249.6703591339263  5.74815316327615E8  2.3989090194651708E8  82258.0  216950.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 111792.44990167728 3966.9421487603304  2696.9052647074764  2696.9052647074764 249.8245001296289  5.573059637691131E8  2.4372059529717583E7  82458.0  217470.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 110531.80503983582 35702.47933884298  3250.045932998535  3250.045932998535 249.70791408858187  5.769789370023936E8  1.240024132424195E8  82659.0  218004.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 165675.1425508252 69421.48760330575  3575.2707657050805  3575.2707657050805 254.07813536660024  5.780646550070269E8  1.9306233227342814E8  82859.0  218533.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 126753.48290778851 55537.19008264461  2655.8640803923367  2655.8640803923367 251.11599588264878  5.2301668309796077E8  4.980943306191479E7  83059.0  219015.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 161513.78608277693 67438.01652892558  4052.201256086223  4052.201256086223 253.7772588269981  5.800080390274256E8  2.939849956913558E8  83260.0  219483.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 130367.7434162589 59504.13223140493  3119.5793351133866  3119.5793351133866 251.4072571050253  5.623244467776048E8  1.1051740826230168E8  83460.0  219999.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 123110.81419617658 17851.239669421488  2871.467380660834  2871.467380660834 250.8108833732061  5.820984348257613E8  3.722976027583853E7  83660.0  220499.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 117468.64568340548 5950.413223140496  3381.0094896305964  3381.0094896305964 250.3248247487427  5.643267233453937E8  1.6490130791654047E8  83861.0  221005.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 111163.38374274061 6148.760330578512  3784.2682400863555  3784.2682400863555 249.76632329073715  5.841849728392615E8  2.3201932559590608E8  84061.0  221516.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
