observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52294.69172183018 3689.2561983471073  2369.909199822712  2369.909199822712 242.80794752712004  4.8003300054662466E8  3.111736012444615E7  63826.0  170323.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127518.71417457213 55537.19008264461  2194.748504613695  2194.748504613695 251.1776633229569  4.335781940421175E8  3.979289114533895E7  63826.0  170323.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207378.4220793632 111074.38016528926  2382.8320099199505  2382.8320099199505 256.89987885591563  4.810491303894169E8  3.2888467465132028E7  64026.0  170819.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216980.90647687242 128925.61983471068  2258.59636778028  2258.59636778028 257.5014526389882  4.665558981863325E8  2.058611893707095E7  64227.0  171335.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123456.17015483539 182479.3388429752  3215.2649090618424  3215.2649090618424 250.8406349202994  4.8316240010209924E8  2.1031725643688804E8  64427.0  171849.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123717.98499608753 17851.239669421488  3129.909189326371  3129.909189326371 250.86318961027632  4.685461540544943E8  2.0652368031354544E8  64627.0  172338.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119557.60260164141 6148.760330578512  2377.239533867593  2377.239533867593 250.50478313246393  4.852084987184235E8  2.7522894209582143E7  64828.0  172846.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113615.79300335707 6148.760330578512  3420.815897705813  3420.815897705813 249.9929111822327  4.862388687854136E8  2.515747487289655E8  65028.0  173349.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98238.63234331721 5950.413223140496  7344.10393689936  7344.10393689936 248.54127103242047  4.71633634454409E8  1.1123685612547297E9  65228.0  173893.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98155.87601261368 3689.2561983471073  2419.2819923564266  2419.2819923564266 248.5330740899974  4.8840717989660555E8  3.339207850990006E7  65429.0  174407.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
