observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
138069.51641999994 118353.6549 2975.205 252.57 103715.64630000001 206317.0209106929 107107.43801652893  3740.2123299693935  3740.2123299693935 256.8310416311494  5.404012460190169E8  2.66300918601321E8  78652.0  208391.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
117409.69289999994 107111.34694 3135.86607 250.93 89587.38949 125951.99076962312 166611.57024793388  3340.8493831358874  3340.8493831358874 251.05140629942971  5.594087452277313E8  1.6115741286214072E8  78852.0  208877.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118837.79129999992 38320.640400000004 3272.7255 251.05 43021.4643 123450.99654311055 41652.89256198347  3869.5659645291234  3869.5659645291234 250.84018922666357  5.423945082049063E8  2.9220710377100545E8  79052.0  209394.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121543.24437999992 54232.03674 3381.81635 251.27 60319.30617 125910.95055453182 53553.71900826446  4305.633150314265  4305.633150314265 251.04809900511984  5.616053604974117E8  3.670487575026121E8  79253.0  209946.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
119883.07998999991 69112.02868 3320.3287800000003 251.13 70772.19307 127334.24858232663 65454.54545454545  3894.3495876597317  3894.3495876597317 251.1627978549703  5.626217836852748E8  2.773252473906831E8  79453.0  210444.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110540.93628999991 20112.3858 3451.2378000000003 250.33 14221.4799 126354.0864218503 11900.826446280991  3300.815614195347  3300.815614195347 251.08380984945205  5.455969505185392E8  1.6633458332686818E8  79653.0  211008.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108450.35890999991 54293.52431 3381.81635 250.15 55584.76328 116941.86184947868 61487.603305785095  3509.384546586717  3509.384546586717 250.2794436465781  5.648190247405982E8  1.9209739081491268E8  79854.0  211511.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108212.34250999993 34333.8657 2915.7009000000003 250.13 37011.550200000005 111198.43790183662 39669.42148760331  3085.5526600388243  3085.5526600388243 249.76956514397824  5.476061529444766E8  1.1789670900759004E8  80054.0  212018.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109872.50689999993 71878.96932999999 3135.86607 250.27 76674.99979 123235.92361413877 61487.603305785095  3149.9107719129906  3149.9107719129906 250.82166123484998  5.669085072899781E8  1.1247533883586209E8  80254.0  212531.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
111040.77072999995 76367.56194 3012.89093 250.37 80548.7167 139000.47152620682 61487.603305785095  3296.5654821471626  3296.5654821471626 252.09667312575786  5.679433275486796E8  1.4307152285222703E8  80455.0  213034.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
114039.77736999994 106964.57016 2721.3208400000003 250.63 112684.89764 179158.70577552303 69421.48760330575  3105.175787378135  3105.175787378135 255.02794615427274  5.139363476017097E8  1.5579889954815203E8  80655.0  213551.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
141278.77087999997 36154.69116 2951.40336 252.8 66345.08803 168543.0116409002 73388.42975206609  3572.3524125569097  3572.3524125569097 254.28048272355184  5.700083264801556E8  2.0048922011800867E8  80855.0  214041.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
120928.36867999996 101216.4741 2975.205 251.2 83841.2769 175595.57831832857 73388.42975206609  3400.280470505687  3400.280470505687 254.77808850055237  5.526293787722216E8  1.807550854983343E8  81056.0  214550.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
131012.33015999994 83069.70707 3074.3785000000003 252.01 96228.04705000001 125627.5029059774 142809.9173553719  3386.2051069793583  3386.2051069793583 251.02525690273006  5.72047443124722E8  1.5830119718172294E8  81256.0  215037.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
115005.72725999996 24099.160499999998 3510.7419 250.7 11603.299500000001 128450.0611738175 5950.413223140496  2830.3280090193944  2830.3280090193944 251.25271747713896  5.546702131908542E8  5.578489738275119E7  81457.0  215581.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
104983.25334999996 9284.623070000001 4242.64233 249.83 3504.79149 118017.7977764316 5950.413223140496  7986.641664245404  7986.641664245404 250.37213282016123  5.742278714272673E8  1.1483591236928415E9  81657.0  216104.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102031.84998999996 9223.1355 3750.74177 249.56 10022.47391 117687.77740616034 6148.760330578512  4203.733949692738  4203.733949692738 250.34370239543077  5.752441828746336E8  3.314319567478371E8  81857.0  216599.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
85846.73478999996 8985.119100000002 4046.2787999999996 247.94 -3153.7173000000003 105925.58589646463 5950.413223140496  2658.0609865552087  2658.0609865552087 249.28192508059416  5.577261884754009E8  1.5573764140850294E7  82058.0  217121.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102509.86625999995 10268.42419 3873.71691 249.61 30805.27257 109140.94537755306 23801.65289256199  3788.260196349559  3788.260196349559 249.5792856170862  5.774169194425324E8  2.396483781751596E8  82258.0  217657.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
98642.09975999994 8866.1109 3332.2296 249.25 8330.574 110795.95552235804 3966.9421487603304  2708.621706434675  2708.621706434675 249.7323430613482  5.598443166506057E8  2.436075005355401E7  82458.0  218184.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
110693.66347999993 22565.93819 3074.3785000000003 250.34 37691.880410000005 111506.91459131069 33719.00826446282  3261.913076584595  3261.913076584595 249.79809346077045  5.795669445616407E8  1.239739529960549E8  82659.0  218704.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108111.18553999993 127832.65803 2889.91579 250.12 128140.09588000001 166638.69047283448 69421.48760330575  3586.8323951706775  3586.8323951706775 254.14612012085195  5.80609069528655E8  1.9301157070346165E8  82859.0  219211.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
108055.64837999994 16883.29664 2443.63504 250.12 19271.39452 127706.42711750895 55537.19008264461  2666.467792681169  2666.467792681169 251.19279048412514  5.2532175938238215E8  4.9791402779637985E7  83059.0  219700.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
139352.82150999998 72001.94447 2951.40336 252.66 106250.52096000001 162454.16839592461 67438.01652892558  4064.7631526589607  4064.7631526589607 253.8459550292881  5.826867671671398E8  2.940156616348979E8  83260.0  220225.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
118645.39470999996 48912.370200000005 3272.7255 251.03 31477.668900000004 131296.51900684764 59504.13223140493  3131.186057672303  3131.186057672303 251.48210403794403  5.649465527258538E8  1.1039868110284239E8  83460.0  220757.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
116616.30489999997 11559.66316 3935.2044800000003 250.86 13465.77783 124027.03311339552 17851.239669421488  2884.024054030643  2884.024054030643 250.88981332816982  5.848243063544298E8  3.721215627163993E7  83660.0  221268.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
106798.12839999997 9461.1519 4046.2787999999996 250.01 3689.2542000000003 118368.20947607854 5950.413223140496  3397.664614176473  3397.664614176473 250.4023199066229  5.670138640436718E8  1.6580640312303123E8  83861.0  221800.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
97144.57990999997 9161.647930000001 4119.66719 249.12 3627.76663 112050.88114319117 6148.760330578512  3796.334632308846  3796.334632308846 249.8484001797088  5.869748375014163E8  2.31831982894075E8  84061.0  222317.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
