Flow 	 Preci 	 Evatr
293.9563810444932	4.117577750864623	2.460551187053224
1024.5440580752745	3.502141395222354	4.0077180547100255
512.5585909673217	1.5759808848266124	2.85499084301696
266.8342809915643	3.102381748125913	1.8773796340254927
101.04154507729332	5.958445657580834	2.2495064505669387
171.03823669082004	3.5356205080586167	3.3107537247971757
0.9585422322853139	4.075487561540097	2.11053599666663
405.81775206368576	2.8550928723916655	0.27495737892384
88.4757054574454	3.650803556678711	1.3092941319106743
128.07845235100217	4.514835617116718	3.303276043743653
251.77760220836453	3.8379459023385643	0.2492731553005755
929.9665390191838	4.234553828962483	2.318983644150339
564.0484611607711	2.851151535766062	2.4443976194143167
3335.213618890839	7.317145523621713	1.6758623621869244
116.82081445397213	1.5012695060484345	3.921313260180152
1531.1861909660413	2.347752134665732	1.5967769976733015
149.41231576146274	3.412594668340558	2.4592399799053575
29.59842416934772	5.563143319872349	7.143950447491012
356.9904156839238	4.127616325275117	3.748895960497982
507.1665928433805	0.5585541160871911	2.1758698640390643
33.060398244571886	3.412261882218738	1.3146477738261149
423.62617881184127	2.3559833464814695	3.339183554327004
558.9041479046158	1.844503425841169	1.2934142459417115
1773.5459975324222	4.182816992366179	2.2631396903589147
517.5693148242756	2.271930205207822	1.4370676675615346
1320.8468798750641	4.746463475565808	3.5922998427462876
512.1192084411864	1.9735793963904698	3.1007711136439635
220.55219257657353	4.275950244785573	3.3234977867997935
631.0823039756594	2.030744538849426	2.1644474658695505
-17.52456918606426	5.160957113077824	3.458767188094973
30.0118269145644	3.159204299111559	6.202445407383795
-4.687156346472234	3.829547669404215	4.16027674106288
15.711200329847193	2.917120992403056	2.1651942736563585
2331.6479684534347	2.162989089247621	3.186340842520191
692.1564931955897	4.204143866958173	2.974584322570253
418.8189243691779	3.958878383085648	3.0746254355548666
331.4921257431245	3.889358922145732	1.6397777326065661
1040.6998504776425	7.067349277617461	4.244877935814591
88.02746165704204	1.694429797382807	3.4197903940421663
329.00201281324246	3.7987445402317377	2.717210434287287
119.38530784510972	1.6493685745173865	3.7614515991200204
466.6635760428023	5.035289919195312	3.3113505180224143
403.6817597094416	2.941608611562754	1.8840888812952221
