observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52290.25805183243 3689.2561983471073  2374.3428698204616  2374.3428698204616 242.80719285988638  4.810180172942866E8  3.1088612932853166E7  63826.0  170407.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127510.35483374576 55537.19008264461  2198.674175442345  2198.674175442345 251.17698967150824  4.3446788658839107E8  3.9749901105674684E7  63826.0  170407.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207365.4981317738 111074.38016528926  2387.396616682931  2387.396616682931 256.8990406726619  4.820537794883327E8  3.2868328824835148E7  64026.0  170913.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216963.51381604862 128925.61983471068  2263.0650810146626  2263.0650810146626 257.50036952397863  4.675484697111794E8  2.055737521696586E7  64227.0  171439.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123434.94742305453 182479.3388429752  3219.0949800188664  3219.0949800188664 250.8388066353424  4.8419675224124676E8  2.10108987487421E8  64427.0  171957.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123689.8297049582 17851.239669421488  3136.8417486748476  3136.8417486748476 250.86076410277036  4.696078507941857E8  2.0695722238368842E8  64627.0  172475.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119524.69417956047 6148.760330578512  2381.992664819215  2381.992664819215 250.50194815468302  4.862682370419395E8  2.74883279055055E7  64828.0  172967.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113576.0867466145 6148.760330578512  3427.613732367446  3427.613732367446 249.98945313480206  4.872299032472008E8  2.5204989518218526E8  65028.0  173437.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98186.3585963576 5950.413223140496  7356.671427116391  7356.671427116391 248.53609336334762  4.7249561209417945E8  1.1142171841551247E9  65228.0  173932.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98099.55220681985 3689.2561983471073  2423.3320511906477  2423.3320511906477 248.52749526612718  4.893262716174399E8  3.3346517738696303E7  65429.0  174459.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111243.2897653933 3966.9421487603304  2585.177392666195  2585.177392666195 249.77371310139586  4.7450640168656045E8  8.307376077656086E7  65629.0  174946.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155472.12929505328 61487.603305785095  2317.217654555209  2317.217654555209 253.33590761158985  4.914092907746657E8  8376371.8863217505  65829.0  175476.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
113341.59593 121130.5129 2398.0152300000004 250.3 115842.58188 183315.75321036513 85289.25619834714  2709.7017663411543  2709.7017663411543 255.30977987866882  4.9246302869031113E8  9.197498913774362E7  66030.0  175987.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
154661.24297 98522.92184 2221.4864000000002 253.75 142064.05528 216126.44806030806 107107.4380165289  2145.9224135283935  2145.9224135283935 257.44824187696526  4.456784790800226E8  1.7161622865269404E7  66230.0  176458.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142240.75383 205368.48380000002 2398.0152300000004 252.84 195346.00989000002 226550.81659158968 182479.33884297524  2442.3025157435873  2442.3025157435873 258.09338147875746  4.9441000420681036E8  3.2354401739513226E7  66430.0  176937.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
109513.49882999997 148284.2172 2320.6599 250.2 117877.6221 215047.20878647518 126942.14876033053  2439.081144784194  2439.081144784194 257.38103305433276  4.7952809360878044E8  4.654151570603752E7  66631.0  177473.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
142655.29906 30743.785 2459.5028 252.87 66345.08803 125061.09633833871 152727.27272727274  3603.9277508637765  3603.9277508637765 250.97889527380588  4.966119270257581E8  2.806958997144536E8  66831.0  178010.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
