observedStorage observedOutflow observedWaterSupply elevationEnd observedInflow storage outflow  totalWaterSupply  waterSupply elevation  totalIndoor  totalOutdoor  numOfHouseholds  population inflow deficit
18079.498770000002 38614.19396 1660.1643900000001 233.6 50173.85712 52299.14627679454 3689.2561983471073  2365.4546448583515  2365.4546448583515 242.80870574924162  4.790590225647503E8  3.113056400712637E7  63826.0  169922.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
65841.45637000001 83472.35148000001 1721.6519600000001 245.3 132955.96104000002 127527.14060223251 55537.19008264461  2190.776631917709  2190.776631917709 251.17834238071018  4.326984719939628E8  3.981594570544655E7  63826.0  169922.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
102733.99837000004 154395.28827 2029.08981 249.5 193316.92008 207391.0671243131 111074.38016528926  2378.613392630389  2378.613392630389 256.900698950925  4.801337364094179E8  3.2893975214353263E7  64026.0  170446.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
88750.53487 152866.03290000002 1904.1312 248.1 140786.70059999998 216997.67700528025 128925.61983471068  2254.470884322365  2254.470884322365 257.50249701116456  4.656442367068398E8  2.0607981618528843E7  64227.0  170952.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
90656.64954000001 88234.66295 2029.08981 248.3 92169.86743000001 123476.56692872391 182479.3388429752  3211.6386635811336  3211.6386635811336 250.84239205106167  4.822736910337736E8  2.1042384411191007E8  64427.0  171494.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
75780.62454 33857.8329 2261.1558 246.6 21242.9637 123745.58046378697 17851.239669421488  3122.7104955154477  3122.7104955154477 250.86556689040205  4.6767312408777356E8  2.0584407065251505E8  64627.0  171977.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
74181.94772000001 3689.2542 2275.04009 246.4 4365.61747 119589.5079468148 6148.760330578512  2372.929656393653  2372.929656393653 250.5075316976925  4.842589415796032E8  2.754288179974598E7  64828.0  172462.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
71783.93249 3689.2542 2336.5276599999997 246.1 3627.76663 113655.55537360722 6148.760330578512  3412.958872629065  3412.958872629065 249.99633661040724  4.853485574299832E8  2.5077042925124794E8  65028.0  172992.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3867.7665000000006 2201.6517 245.0 -2082.6435 98300.18623208464 5950.413223140496  7322.312418382078  7322.312418382078 248.54736789145053  4.7066983783779806E8  1.1086322864295757E9  65228.0  173485.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
63631.87079 3935.2044800000003 2090.5773799999997 244.91 6025.78186 98222.01850316304 3689.2561983471073  2414.6933905745004  2414.6933905745004 248.53962544603436  4.873896030604826E8  3.3419969557223734E7  65429.0  173988.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
77555.83019000001 3570.246 2201.6517 246.75 19695.8571 111373.47107295606 3966.9421487603304  2577.4623814466254  2577.4623814466254 249.78575243438047  4.727192387502684E8  8.319692292842777E7  65629.0  174518.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
121027.54218000002 62471.371119999996 2090.5773799999997 251.06 108033.66049000001 155611.05396409958 61487.603305785095  2308.474293071701  2308.474293071701 253.34605624692085  4.8951380900360906E8  8386054.667220225  65829.0  175025.0 0.0 0.0 0.0 0.0 0 0.0 0.0 0.0
