para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,23258.37086976329,5.53158,0.9433333333333334
2,31196.710524000137,7.4262,0.898
3,20612.53737904961,10.26183,0.8416666666666667
4,14672.146686374443,12.93214,0.8003333333333333
1,34272.54978154519,5.42428,0.9460000000000001
2,24527.181216689438,7.97546,0.8856666666666667
3,18883.528067184,10.16144,0.8436666666666667
4,26651.828791290944,12.93725,0.8003333333333333
1,33281.46168968766,5.31983,0.9486666666666667
2,23283.386776391868,6.96224,0.9086666666666667
3,32490.900528907383,8.82417,0.8686666666666667
4,19848.636690967476,12.91834,0.8003333333333333
1,27852.42026480245,6.19704,0.9266666666666666
2,32545.195043623607,8.20227,0.8803333333333334
3,15608.15494082992,12.92416,0.8003333333333333
1,34795.59192255258,7.05769,0.9063333333333333
2,29067.018379318055,9.37887,0.8580000000000001
3,23592.518935161857,12.91058,0.8003333333333333
1,38928.69093709743,4.83216,0.9603333333333334
2,27771.973176505366,7.50406,0.896
3,17883.756801707368,10.32042,0.8403333333333334
4,26120.48175365403,12.91019,0.8003333333333333
1,34629.337707172475,5.02137,0.956
2,28264.215707930663,7.75457,0.8906666666666667
3,16673.54643106207,10.2675,0.8416666666666667
4,20805.9461803206,12.9316,0.8003333333333333
1,35893.76465513666,5.27178,0.9496666666666667
2,22911.137929915516,9.63101,0.8533333333333334
3,17476.033928308505,12.92168,0.8003333333333333
1,33613.97605719154,5.7219,0.9383333333333334
2,24180.66377508711,8.8942,0.867
3,19548.20531880958,12.91269,0.8003333333333333
1,30338.812367356753,6.44422,0.9203333333333333
2,18312.168413465155,12.9202,0.8003333333333333
