index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30317,51.8081190099266,61496.7316219669,33721.4856611875,96.302512084809,54.043908072286,54051.6934465345,27748.1467569887,3788.73604532304,5749.5795065628,-1.27397901995443,-1.99973651811913
2,2,0.998666666666667,3.30317,145.871422897109,58335.0954304021,33721.4856611874,95.3094192784593,54.0439080722858,51478.0581107395,27748.1467569884,3926.58532620172,5749.57950656278,-1.12626249843947,-1.99973651811915
3,3,0.997333333333333,3.31629,184.992991910994,55173.4592388373,33721.4856611874,94.3163264721095,54.0439080722858,48904.4227749445,27748.1467569884,4064.4346070804,5749.57950656278,-0.978545976924517,-1.99973651811915
4,4,0.996,3.32926,163.53256095372,52239.2545455374,33721.4856611874,92.7099565018621,54.0439080722858,46509.4421630514,27748.1467569884,4195.66623730611,5749.57950656278,-0.888040629671725,-1.99973651811915
5,5,0.994666666666667,3.34177,80.7058579873485,49305.0498522375,33721.4856611874,91.1035865316146,54.0439080722858,44114.4615511582,27748.1467569884,4326.89786753181,5749.57950656278,-0.797535282418933,-1.99973651811915
6,6,0.993333333333333,3.35524,66.8176577965951,46841.616880308,33721.4856611874,89.0179481621194,54.0439080722858,42192.0152422452,27748.1467569884,4437.08850232088,5749.57950656278,-0.762287955090306,-1.99973651811915
7,7,0.992,3.36838,81.9267431005345,44378.1839083785,33721.4856611874,86.9323097926242,54.0439080722858,40269.5689333321,27748.1467569884,4547.27913710995,5749.57950656278,-0.727040627761678,-1.99973651811915
8,8,0.990666666666667,3.38095,84.0251842677061,41799.4555092673,33721.4856611874,84.282797332353,54.0439080722858,38305.3996785963,27748.1467569884,4640.66636990112,5749.57950656278,-0.726969746052787,-1.99973651811915
9,9,0.989333333333333,3.39377,70.7746213002871,39220.7271101561,33721.4856611874,81.6332848720819,54.0439080722858,36341.2304238604,27748.1467569884,4734.0536026923,5749.57950656278,-0.726898864343896,-1.99973651811915
10,10,0.988,3.40696,51.921931274202,35576.8787225402,33721.4856611874,76.0589139516952,54.0439080722858,33194.2847348819,27748.1467569884,4805.30615516455,5749.57950656278,-0.904691652013932,-1.99973651811915
11,11,0.986666666666667,3.41971,52.2648905514468,31933.0303349242,33721.4856611874,70.4845430313086,54.0439080722858,30047.3390459034,27748.1467569884,4876.5587076368,5749.57950656278,-1.08248443968397,-1.99973651811915
12,12,0.985333333333333,3.43284,48.9581147719686,29952.7045707137,33721.4856611874,62.9446050043195,54.0439080722858,28394.8944792904,27748.1467569884,4848.33108080158,5749.57950656278,-1.48847379888124,-1.99973651811915
13,1,0.984,3.4457,49.1507772965991,27972.3788065031,33721.4856611874,55.4046669773304,54.0439080722858,26742.4499126773,27748.1467569884,4820.10345396636,5749.57950656278,-1.89446315807851,-1.99973651811915
14,2,0.982666666666667,3.45862,63.5157114631201,27340.4790488685,33721.4856611874,46.0207220775835,54.0439080722858,26511.87836413,27748.1467569884,4776.53613352358,5749.57950656278,-2.37948828320284,-1.99973651811915
