para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,32497.882585165626,5.84936,0.8706666666666667
2,19690.258101685155,8.11178,0.7646666666666667
3,15837.550665008772,12.92673,0.6006666666666668
1,34483.783114294594,6.24843,0.8506666666666667
2,19370.69840141766,7.98248,0.7706666666666667
3,28940.744481585592,10.06584,0.6906666666666668
4,14956.23121431091,12.92356,0.6006666666666668
1,23046.767026190224,4.83823,0.9206666666666667
2,28327.657187492157,6.47223,0.8393333333333334
3,19663.068856340844,12.91366,0.6006666666666668
1,27521.0877091936,5.43801,0.8913333333333333
2,23281.46643721031,7.09128,0.8113333333333334
3,17615.242751234502,12.93383,0.6006666666666668
1,26967.60925668636,9.74237,0.7026666666666668
2,18205.06683919059,12.9212,0.6006666666666668
1,29073.93792960059,6.22492,0.8520000000000001
2,20913.343981151047,12.92939,0.6006666666666668
1,32387.825611484932,4.83661,0.9206666666666667
2,28188.863561564332,6.85957,0.8213333333333334
3,19822.127157331684,10.05104,0.6906666666666668
4,13278.316295473274,12.9178,0.6006666666666668
1,31566.39290658979,6.02645,0.8613333333333333
2,24667.8348091252,7.87167,0.7753333333333334
3,18789.657750072067,10.02052,0.6920000000000001
4,12536.671784182958,12.92228,0.6006666666666668
1,29006.912663126805,5.47632,0.8886666666666667
2,18439.34203648239,8.06012,0.7666666666666667
3,25705.91856879156,10.16313,0.6866666666666668
4,13417.341048938548,12.91799,0.6006666666666668
1,30400.204038083764,4.91296,0.9166666666666667
2,21539.774354651167,9.77817,0.7006666666666668
3,15088.138341600536,12.90505,0.6006666666666668
