para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,5760.277020459885,4.83689,0.9008333333333334
2,7363.215091097641,6.44215,0.8008333333333333
3,8759.791254577673,8.76105,0.6741666666666667
4,10756.746330518492,12.92337,0.5008333333333334
1,5816.797076562854,4.83757,0.9008333333333334
2,7482.714047684294,6.58847,0.7925
3,8906.79852153533,8.56132,0.6833333333333333
4,9866.534458073695,12.92386,0.5008333333333334
1,5791.354242290419,4.83471,0.9008333333333334
2,7312.690368543675,6.54723,0.795
3,8889.508108023007,8.84124,0.6708333333333334
4,10688.266092587042,12.92863,0.5008333333333334
1,5996.554218146233,5.14422,0.8825000000000001
2,7932.221835564046,7.49624,0.7416666666666667
3,9982.760432231535,9.75582,0.6283333333333334
4,10950.780887535933,12.93565,0.5008333333333334
1,5875.329709654342,5.01143,0.89
2,7736.664401067386,7.51666,0.7391666666666667
3,9174.358021034966,9.50275,0.6391666666666667
4,10709.591938210375,12.91677,0.5008333333333334
1,5906.516476563388,4.84388,0.9008333333333334
2,7164.618787596721,6.45262,0.8008333333333333
3,8750.361778750448,9.26487,0.6508333333333334
4,10804.668161970354,12.92912,0.5008333333333334
1,5932.383369025924,4.84713,0.9008333333333334
2,7577.21433004485,6.45288,0.8008333333333333
3,8796.768161942146,8.54628,0.6841666666666666
4,10360.78256430931,12.93169,0.5008333333333334
1,5890.888956396532,4.87645,0.8983333333333333
2,7278.082566585698,6.58084,0.7933333333333333
3,9390.75200530994,9.64216,0.6333333333333333
4,11505.846913372618,12.93237,0.5008333333333334
1,5897.9904255249,4.8435,0.9008333333333334
2,7620.696538549,6.8973,0.775
3,9237.609388339191,9.22614,0.6525000000000001
4,10780.236904087496,12.93165,0.5008333333333334
1,5900.224241719772,4.98596,0.8916666666666666
2,7766.847381810092,7.11687,0.7625
3,9386.3367056554,9.45458,0.6416666666666666
4,10675.531826912833,12.91923,0.5008333333333334
