para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,-1.6521032047654587,5.82306,0.872
2,-3.1240476249065465,9.7058,0.7040000000000001
3,-5.7964078165673,12.92673,0.6006666666666668
1,-0.9869522199638193,5.13659,0.906
2,-1.8423289597964825,6.79979,0.8246666666666667
3,-3.8259757336132183,10.03078,0.6920000000000001
4,-5.65826047197046,12.92356,0.6006666666666668
1,-2.131188278936156,6.23289,0.8513333333333334
2,-3.287734816363887,10.27903,0.682
3,-6.079129320694394,12.91366,0.6006666666666668
1,-1.8523530302674573,5.81048,0.8726666666666667
2,-3.286942002605946,9.53146,0.7106666666666668
3,-5.292086934306337,12.93383,0.6006666666666668
1,-1.8537782648754246,6.60505,0.8333333333333334
2,-2.449074948002271,9.74237,0.7026666666666668
3,-5.265720966158516,12.9212,0.6006666666666668
1,-1.5468875452529383,6.21158,0.8526666666666667
2,-3.6284942295016385,7.93532,0.7726666666666667
3,-2.9514630050784794,10.33251,0.6806666666666668
4,-4.755223505281453,12.92939,0.6006666666666668
1,-1.4074637215138237,5.16874,0.904
2,-2.2625292039252956,6.83004,0.8226666666666667
3,-3.8856336567765526,10.15814,0.6866666666666668
4,-6.539543334764109,12.9178,0.6006666666666668
1,-1.699835199218059,5.63903,0.8806666666666667
2,-2.957569223222582,8.06069,0.7666666666666667
3,-3.914296065554087,10.32358,0.6806666666666668
4,-7.085009691261851,12.92228,0.6006666666666668
1,-1.7885920265663904,5.47632,0.8886666666666667
2,-4.006673258057693,7.91528,0.7733333333333334
3,-2.536831197529682,10.18039,0.6860000000000002
4,-6.005213674734098,12.91799,0.6006666666666668
1,-1.4655209444966975,5.00792,0.912
2,-3.4052663013579414,9.74294,0.7020000000000001
3,-5.481730776815424,12.90505,0.6006666666666668
