index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.31342,96.4183230777469,52214.3524702578,37385.8561856784,103.958498748399,61.6186135889939,46371.2342890831,31797.7125074968,4736.32569284108,5700.72888946707,-0.544515430134064,-1.71999877627112
2,2,0.999,3.31342,231.607504311066,51496.6857794747,37385.8561856783,104.873539648838,61.6186135889938,45534.0069978593,31797.7125074967,4782.94848026067,5700.72888946704,-0.421832705976406,-1.71999877627113
3,3,0.998,3.32593,224.67514747895,50779.0190886916,37385.8561856783,105.788580549277,61.6186135889938,44696.7797066354,31797.7125074967,4829.57126768027,5700.72888946704,-0.299149981818749,-1.71999877627113
4,4,0.997,3.3393,119.608815450488,50812.7142548048,37385.8561856783,107.599627438269,61.6186135889938,44512.4871021625,31797.7125074967,4872.94239554656,5700.72888946704,-0.162402717929423,-1.71999877627113
5,5,0.996,3.3525,81.1106293673592,50846.4094209179,37385.8561856783,109.410674327261,61.6186135889938,44328.1944976895,31797.7125074967,4916.31352341285,5700.72888946704,-0.0256554540400979,-1.71999877627113
6,6,0.995,3.36549,84.0670530202679,51322.4681147439,37385.8561856783,111.878949583523,61.6186135889938,44652.5802597554,31797.7125074967,4945.61530150699,5700.72888946704,0.115655785847709,-1.71999877627113
7,7,0.994,3.378,76.4657897169523,51798.5268085698,37385.8561856783,114.347224839785,61.6186135889938,44976.9660218214,31797.7125074967,4974.91707960114,5700.72888946704,0.256967025735517,-1.71999877627113
8,8,0.993,3.39087,62.7746156451793,52278.8710276493,37385.8561856783,116.80783018732,61.6186135889938,45400.184429966,31797.7125074967,4997.33224092172,5700.72888946704,0.389966084820449,-1.71999877627113
9,9,0.992,3.40368,58.866806182539,52759.2152467288,37385.8561856783,119.268435534855,61.6186135889938,45823.4028381106,31797.7125074967,5019.74740224229,5700.72888946704,0.522965143905382,-1.71999877627113
10,10,0.991,3.41596,40.7869852890375,54437.8104627645,37385.8561856783,122.855149139557,61.6186135889938,47380.1406629141,31797.7125074967,5041.14934073131,5700.72888946704,0.655058855308796,-1.71999877627113
11,11,0.99,3.4296,48.3864451517855,56116.4056788002,37385.8561856783,126.441862744259,61.6186135889938,48936.8784877176,31797.7125074967,5062.55127922033,5700.72888946704,0.787152566712211,-1.71999877627113
12,12,0.989,3.44277,137.604571391245,56810.9758458682,37385.8561856783,128.802489639345,61.6186135889938,50450.2694436577,31797.7125074967,4993.31815573597,5700.72888946704,0.823271592618757,-1.71999877627113
13,1,0.988,3.45573,212.192339888489,57505.5460129363,37385.8561856783,131.16311653443,61.6186135889938,51963.6603995978,31797.7125074967,4924.0850322516,5700.72888946704,0.859390618525303,-1.71999877627113
14,2,0.987,3.4689,299.919044114329,56283.3316428422,37385.8561856783,130.164643347991,61.6186135889938,51527.8792927458,31797.7125074967,4835.18185493055,5700.72888946704,0.79182053234523,-1.71999877627113
15,3,0.986,3.48196,222.218572983195,55061.1172727481,37385.8561856783,129.166170161553,61.6186135889938,51092.0981858938,31797.7125074967,4746.2786776095,5700.72888946704,0.724250446165156,-1.71999877627113
16,4,0.985,3.4944,204.924896321039,51636.086635306,37385.8561856783,125.00522663265,61.6186135889938,48415.3838311879,31797.7125074967,4745.68730091172,5700.72888946704,0.585670397043127,-1.71999877627113
17,5,0.984,3.50769,88.7703791195148,48211.0559978639,37385.8561856783,120.844283103748,61.6186135889938,45738.6694764819,31797.7125074967,4745.09592421394,5700.72888946704,0.447090347921097,-1.71999877627113
18,6,0.983,3.52007,85.9391900660991,43654.2937184673,37385.8561856783,114.012587528439,61.6186135889938,41617.8080953159,31797.7125074967,4800.88571706181,5700.72888946704,0.249473236475781,-1.71999877627113
19,7,0.982,3.53317,55.9572837134229,39097.5314390706,37385.8561856783,107.180891953129,61.6186135889938,37496.9467141499,31797.7125074967,4856.67550990968,5700.72888946704,0.0518561250304647,-1.71999877627113
20,8,0.981,3.54616,47.6050637971253,36024.9700248238,37385.8561856783,100.173844373278,61.6186135889938,34230.318740783,31797.7125074967,4919.19069476877,5700.72888946704,-0.159735861735076,-1.71999877627113
21,9,0.98,3.55894,30.392902746785,32952.4086105769,37385.8561856783,93.1667967934262,61.6186135889938,30963.6907674161,31797.7125074967,4981.70587962786,5700.72888946704,-0.371327848500617,-1.71999877627113
22,10,0.979,3.57204,17.7867163247795,32188.1262779904,37385.8561856783,88.148805176806,61.6186135889938,29663.1942753604,31797.7125074967,5030.50860282952,5700.72888946704,-0.559906464407403,-1.71999877627113
23,11,0.978,3.5851,31.3977699850125,31423.8439454039,37385.8561856783,83.1308135601858,61.6186135889938,28362.6977833046,31797.7125074967,5079.31132603117,5700.72888946704,-0.74848508031419,-1.71999877627113
24,12,0.977,3.59823,50.2681783884014,31638.4661012816,37385.8561856783,79.461834391455,61.6186135889938,28343.2474961966,31797.7125074967,5097.54074294985,5700.72888946704,-0.929194519753936,-1.71999877627113
25,1,0.976,3.61143,187.949295332658,31853.0882571592,37385.8561856783,75.7928552227241,61.6186135889938,28323.7972090886,31797.7125074967,5115.77015986853,5700.72888946704,-1.10990395919368,-1.71999877627113
26,2,0.975,3.62458,170.075240717624,31865.6322010216,37385.8561856783,71.9346226204995,61.6186135889938,28478.0215521994,31797.7125074967,5106.37956892405,5700.72888946704,-1.30552451549425,-1.71999877627113
