index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30793,132.145901737168,36561.0625517289,39618.5417522144,63.97849139695,69.1512467077987,31989.2919686022,36234.9546301189,5311.64707334772,5883.06928298378,-2.66296244144658,-1.41685913670234
2,2,0.998833333333333,3.30793,115.604436494901,37136.5811739332,39618.5417522146,67.7276366646998,69.1512467077987,32151.8277496469,36234.954630119,5319.61858655847,5883.06928298376,-2.32283179869928,-1.41685913670235
3,3,0.997666666666667,3.32057,182.248151434556,37712.0997961376,39618.5417522146,71.4767819324496,69.1512467077987,32314.3635306917,36234.954630119,5327.59009976922,5883.06928298376,-1.98270115595198,-1.41685913670235
4,4,0.9965,3.33352,95.0995454753497,38719.918064476,39618.5417522146,75.5293611101813,69.1512467077987,32972.3891242662,36234.954630119,5328.09821320355,5883.06928298376,-1.66594875873908,-1.41685913670235
5,5,0.995333333333333,3.34632,59.4322600587838,39727.7363328144,39618.5417522146,79.581940287913,69.1512467077987,33630.4147178407,36234.954630119,5328.60632663789,5883.06928298376,-1.34919636152618,-1.41685913670235
6,6,0.994166666666667,3.35999,37.1712691851679,40991.054089641,39618.5417522146,83.6647221071899,69.1512467077987,34671.0911702829,36234.954630119,5333.34565249499,5883.06928298376,-1.07473522250422,-1.41685913670235
7,7,0.993,3.37244,20.5947772500414,42254.3718464676,39618.5417522146,87.7475039264668,69.1512467077987,35711.7676227252,36234.954630119,5338.08497835209,5883.06928298376,-0.80027408348226,-1.41685913670235
8,8,0.991833333333333,3.38561,62.6617555957673,43453.6540655763,39618.5417522146,91.5944199181639,69.1512467077987,36788.0150980169,36234.954630119,5344.64600036721,5883.06928298376,-0.561198566420623,-1.41685913670235
9,9,0.990666666666667,3.39888,85.7126458496031,44652.936284685,39618.5417522146,95.4413359098611,69.1512467077987,37864.2625733085,36234.954630119,5351.20702238234,5883.06928298376,-0.322123049358985,-1.41685913670235
10,10,0.9895,3.41204,48.2859118390254,45751.0939643086,39618.5417522146,98.3551289043151,69.1512467077987,39339.0215561322,36234.954630119,5330.6272284691,5883.06928298376,-0.185714647342778,-1.41685913670235
11,11,0.988333333333333,3.42545,52.5275528289026,46849.2516439322,39618.5417522146,101.268921898769,69.1512467077987,40813.7805389559,36234.954630119,5310.04743455587,5883.06928298376,-0.0493062453265718,-1.41685913670235
12,12,0.987166666666667,3.43868,59.0876539124014,47512.0074148974,39618.5417522146,101.192638487403,69.1512467077987,41953.36244087,36234.954630119,5301.21328558141,5883.06928298376,-0.15122882928678,-1.41685913670235
13,1,0.986,3.45127,235.802534018964,48174.7631858626,39618.5417522146,101.116355076037,69.1512467077987,43092.9443427841,36234.954630119,5292.37913660696,5883.06928298376,-0.253151413246989,-1.41685913670235
14,2,0.984833333333333,3.46387,299.586867513419,48469.2808586765,39618.5417522146,100.345110838903,69.1512467077987,43436.7835764489,36234.954630119,5321.50164573626,5883.06928298376,-0.356308147206975,-1.41685913670235
15,3,0.983666666666667,3.47695,154.190474413283,48763.7985314904,39618.5417522146,99.5738666017693,69.1512467077987,43780.6228101137,36234.954630119,5350.62415486557,5883.06928298376,-0.459464881166961,-1.41685913670235
16,4,0.9825,3.48924,60.1279660261786,48547.421412256,39618.5417522146,98.3544831303716,69.1512467077987,43674.1071355675,36234.954630119,5371.84439772869,5883.06928298376,-0.459682050211505,-1.41685913670235
17,5,0.981333333333333,3.50161,40.1535650549363,48331.0442930216,39618.5417522146,97.1350996589739,69.1512467077987,43567.5914610212,36234.954630119,5393.06464059181,5883.06928298376,-0.459899219256048,-1.41685913670235
18,6,0.980166666666667,3.51446,26.5962608470424,47280.1156703275,39618.5417522146,94.9364941148285,69.1512467077987,42664.6777215973,36234.954630119,5441.13245540076,5883.06928298376,-0.409826830016783,-1.41685913670235
19,7,0.979,3.52755,74.713759222205,46229.1870476333,39618.5417522146,92.7378885706831,69.1512467077987,41761.7639821735,36234.954630119,5489.2002702097,5883.06928298376,-0.359754440777517,-1.41685913670235
20,8,0.977833333333333,3.54087,74.7467441259932,46343.6096217888,39618.5417522146,92.5025966789927,69.1512467077987,41168.5600720359,36234.954630119,5490.06738985045,5883.06928298376,-0.306523394467977,-1.41685913670235
21,9,0.976666666666667,3.55376,52.139356735975,46458.0321959443,39618.5417522146,92.2673047873022,69.1512467077987,40575.3561618982,36234.954630119,5490.93450949119,5883.06928298376,-0.253292348158438,-1.41685913670235
22,10,0.9755,3.56653,48.0215989504619,48561.6015814247,39618.5417522146,96.348553632156,69.1512467077987,41876.3566764837,36234.954630119,5429.05513887748,5883.06928298376,-0.129070701156029,-1.41685913670235
23,11,0.974333333333333,3.57969,50.2653665311081,50665.1709669051,39618.5417522146,100.42980247701,69.1512467077987,43177.3571910691,36234.954630119,5367.17576826376,5883.06928298376,-0.00484905415361944,-1.41685913670235
24,12,0.973166666666667,3.59232,127.936722917341,51252.9807526963,39618.5417522146,103.511400868052,69.1512467077987,44405.2982123098,36234.954630119,5285.83899844086,5883.06928298376,0.0146268684126993,-1.41685913670235
25,1,0.972,3.60533,87.6637131220382,51840.7905384874,39618.5417522146,106.592999259094,69.1512467077987,45633.2392335506,36234.954630119,5204.50222861796,5883.06928298376,0.034102790979018,-1.41685913670235
26,2,0.970833333333333,3.61777,267.265457849138,50468.0562778203,39618.5417522146,106.660567748755,69.1512467077987,44885.3641764926,36234.954630119,5182.56300905672,5883.06928298376,-0.0395514492369919,-1.41685913670235
27,3,0.969666666666667,3.63078,176.206229404654,49095.3220171532,39618.5417522146,106.728136238416,69.1512467077987,44137.4891194346,36234.954630119,5160.62378949548,5883.06928298376,-0.113205689453002,-1.41685913670235
28,4,0.9685,3.64344,163.976149332001,46890.4771298896,39618.5417522146,105.72906615968,69.1512467077987,42094.7774261426,36234.954630119,5162.61791626321,5883.06928298376,-0.114841659708577,-1.41685913670235
29,5,0.967333333333333,3.65671,77.596823536024,44685.632242626,39618.5417522146,104.729996080944,69.1512467077987,40052.0657328505,36234.954630119,5164.61204303093,5883.06928298376,-0.116477629964153,-1.41685913670235
30,6,0.966166666666667,3.67034,77.2550686555556,41951.6214765015,39618.5417522146,100.814293140206,69.1512467077987,38180.3058724703,36234.954630119,5202.79376808521,5883.06928298376,-0.142840581991585,-1.41685913670235
31,7,0.965,3.68273,87.0433427157364,39217.610710377,39618.5417522146,96.8985901994678,69.1512467077987,36308.54601209,36234.954630119,5240.97549313948,5883.06928298376,-0.169203534019017,-1.41685913670235
