index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30445,51.4212777826861,19444.3059362372,37092.3495537966,6.67602970965153,66.5846508000339,20433.0458672599,33224.4063890839,5218.51302825235,5804.22068410532,-3.80748238799016,-1.51280835009934
2,2,0.999833333333333,3.30445,47.7718355815952,20458.8017996357,37092.3495537967,12.2508132552799,66.5846508000345,20420.6952692591,33224.4063890841,5231.02198093481,5804.22068410532,-3.57419909736658,-1.51280835009934
3,3,0.999666666666667,3.31748,52.5612489420029,21473.2976630342,37092.3495537967,17.8255968009084,66.5846508000345,20408.3446712582,33224.4063890841,5243.53093361727,5804.22068410532,-3.34091580674299,-1.51280835009934
4,4,0.9995,3.32988,50.3400339923589,22424.3017728283,37092.3495537967,22.7594452440432,66.5846508000345,20413.0184218915,33224.4063890841,5252.28419810036,5804.22068410532,-3.13533078963322,-1.51280835009934
5,5,0.999333333333333,3.34305,57.0616936206208,23375.3058826223,37092.3495537967,27.6932936871781,66.5846508000345,20417.6921725248,33224.4063890841,5261.03746258345,5804.22068410532,-2.92974577252346,-1.51280835009934
6,6,0.999166666666667,3.35599,56.2013036972457,24355.9426952423,37092.3495537967,32.3661901684567,66.5846508000345,20369.9496966581,33224.4063890841,5261.24807763838,5804.22068410532,-2.73893533692326,-1.51280835009934
7,7,0.999,3.36886,30.3432670814193,25336.5795078623,37092.3495537967,37.0390866497353,66.5846508000345,20322.2072207914,33224.4063890841,5261.45869269331,5804.22068410532,-2.54812490132307,-1.51280835009934
8,8,0.998833333333333,3.38204,4.09050061719942,26329.8807693806,37092.3495537967,41.9560545192867,66.5846508000345,20354.5049038369,33224.4063890841,5262.38635422175,5804.22068410532,-2.35183440679285,-1.51280835009934
9,9,0.998666666666667,3.39533,-20.5619180071567,27323.1820308989,37092.3495537967,46.873022388838,66.5846508000345,20386.8025868824,33224.4063890841,5263.31401575018,5804.22068410532,-2.15554391226263,-1.51280835009934
10,10,0.9985,3.40832,38.2264749308889,28528.6797941465,37092.3495537967,50.9624362247568,66.5846508000345,21582.9885175068,33224.4063890841,5272.91120100578,5804.22068410532,-2.00093014297366,-1.51280835009934
11,11,0.998333333333333,3.4215,52.0140728755317,29734.1775573941,37092.3495537967,55.0518500606755,66.5846508000345,22779.1744481312,33224.4063890841,5282.50838626138,5804.22068410532,-1.84631637368469,-1.51280835009934
12,12,0.998166666666667,3.43436,44.9664676942247,31271.3938056574,37092.3495537967,58.6561030361982,66.5846508000345,24403.329949461,33224.4063890841,5219.14954738215,5804.22068410532,-1.71890078473537,-1.51280835009934
13,1,0.998,3.44721,52.4959803993362,32808.6100539207,37092.3495537967,62.2603560117208,66.5846508000345,26027.4854507909,33224.4063890841,5155.79070850293,5804.22068410532,-1.59148519578605,-1.51280835009934
14,2,0.997833333333333,3.45991,50.0058352447938,32876.2338827148,37092.3495537967,65.1189570534236,66.5846508000345,26438.6786078815,33224.4063890841,5072.16229833441,5804.22068410532,-1.48134261756576,-1.51280835009934
15,3,0.997666666666667,3.47264,152.559286581627,32943.8577115089,37092.3495537967,67.9775580951264,66.5846508000345,26849.8717649721,33224.4063890841,4988.53388816588,5804.22068410532,-1.37120003934548,-1.51280835009934
16,4,0.9975,3.48544,184.73458960485,31879.9357588005,37092.3495537967,68.9922130967069,66.5846508000345,26265.1337636614,33224.4063890841,4946.18817050108,5804.22068410532,-1.32645205206195,-1.51280835009934
