para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,85.14515086255452,5.47652,0.8051666666666667
2,75.44852502780856,8.63103,0.552
3,49.89096301624157,12.91892,0.3011666666666667
1,96.73140897115952,4.83888,0.8611666666666666
2,79.33333610360614,7.6301,0.6266666666666667
3,66.18999445619755,10.18519,0.4505
4,47.15571261517952,12.91474,0.3011666666666667
1,86.55038905131777,4.84086,0.8611666666666666
2,78.40542781288966,7.09238,0.6698333333333333
3,68.6334896398026,8.97703,0.5298333333333334
4,58.91162191804372,12.92083,0.3011666666666667
1,83.4672429516018,5.12059,0.8366666666666667
2,70.2893671403917,9.5456,0.49250000000000005
3,51.38862582242382,12.91903,0.3011666666666667
1,85.76657799966422,5.79,0.7783333333333333
2,73.0317751533451,8.00183,0.5963333333333334
3,65.24082667039453,10.19196,0.44933333333333336
4,38.26817552606164,12.91031,0.3011666666666667
1,88.08327106664632,4.8319,0.8611666666666666
2,81.20443056594597,6.95501,0.6803333333333333
3,67.81450910578542,9.6154,0.48783333333333345
4,49.027969396991836,12.92358,0.3011666666666667
1,87.47221541597399,5.80046,0.7771666666666667
2,70.39864460398232,7.4883,0.6371666666666667
3,60.56967332575266,10.3108,0.4411666666666667
4,46.94979675761489,12.91215,0.3011666666666667
1,85.69682604541403,5.7195,0.7853333333333333
2,70.55068628272558,7.56434,0.6325000000000001
3,62.67651849261631,10.33728,0.4411666666666667
4,57.64018313007511,12.93494,0.3011666666666667
1,88.4058569768916,5.99083,0.762
2,69.91992116879942,9.02106,0.5275000000000001
3,46.27620230509345,12.92835,0.3011666666666667
1,89.4349564431747,5.93479,0.7655000000000001
2,68.70625053144619,9.96934,0.4645
3,39.1670912913731,12.91697,0.3011666666666667
