index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.30913,69.2818150715091,27997.5361776903,35747.5530682402,39.3605253171297,67.4946332326529,30080.5009111283,31348.2022899996,4529.0829417761,5760.27702045991,-2.84078444600042,-1.40523961851303
2,2,0.999166666666667,3.30913,246.971546572177,30182.2410145437,35747.55306824,43.2542818954562,67.4946332326523,30700.5017072125,31348.2022899998,4571.00932228295,5760.27702045988,-2.67479613931011,-1.40523961851304
3,3,0.998333333333333,3.32212,119.750148645992,32366.9458513972,35747.55306824,47.1480384737827,67.4946332326523,31320.5025032967,31348.2022899998,4612.93570278979,5760.27702045988,-2.50880783261979,-1.40523961851304
4,4,0.9975,3.33486,50.1830009734876,35294.9831512934,35747.55306824,52.9217691183249,67.4946332326523,32671.9908445698,31348.2022899998,4663.98194962166,5760.27702045988,-2.27830018679963,-1.40523961851304
5,5,0.996666666666667,3.34741,24.3043488224438,38223.0204511897,35747.55306824,58.695499762867,67.4946332326523,34023.4791858429,31348.2022899998,4715.02819645352,5760.27702045988,-2.04779254097947,-1.40523961851304
6,6,0.995833333333333,3.35997,1.4276084462929,41448.5849181575,35747.55306824,65.6202148690508,67.4946332326523,35879.6680937375,31348.2022899998,4765.36874696838,5760.27702045988,-1.78244783518528,-1.40523961851304
7,7,0.995,3.37296,-15.9252804548578,44674.1493851254,35747.5530682401,72.5449299752345,67.4946332326523,37735.8570016322,31348.2022899998,4815.70929748324,5760.27702045988,-1.5171031293911,-1.40523961851304
8,8,0.994166666666667,3.38593,-19.7787515900746,47878.8004143717,35747.5530682401,79.3804245026188,67.4946332326523,39802.3641839411,31348.2022899998,4860.11508153803,5760.27702045988,-1.26156051697422,-1.40523961851304
9,9,0.993333333333333,3.39915,-43.5236288765073,51083.4514436179,35747.5530682401,86.2159190300031,67.4946332326523,41868.87136625,31348.2022899998,4904.52086559281,5760.27702045988,-1.00601790455734,-1.40523961851304
10,10,0.9925,3.41193,16.0509241426153,56136.7116770003,35747.5530682401,96.9947846076482,67.4946332326523,46023.4915759575,31348.2022899998,4966.05142002437,5760.27702045988,-0.616412373196314,-1.40523961851304
11,11,0.991666666666667,3.42436,168.901666087717,61189.9719103827,35747.5530682401,107.773650185293,67.4946332326523,50178.1117856651,31348.2022899998,5027.58197445593,5760.27702045988,-0.226806841835286,-1.40523961851304
12,12,0.990833333333333,3.43726,129.641201658311,63634.5753757868,35747.5530682401,117.812509285281,67.4946332326523,53660.7475558687,31348.2022899998,5037.21939315564,5760.27702045988,0.144735410525239,-1.40523961851304
13,1,0.99,3.45034,214.195255743413,66079.1788411909,35747.5530682401,127.851368385269,67.4946332326523,57143.3833260723,31348.2022899998,5046.85681185536,5760.27702045988,0.516277662885764,-1.40523961851304
14,2,0.989166666666667,3.46335,293.072644880013,65705.7041097161,35747.5530682401,132.465645464386,67.4946332326523,58000.8810297519,31348.2022899998,5020.67988450337,5760.27702045988,0.717668662956274,-1.40523961851304
15,3,0.988333333333333,3.4767,266.85037098806,65332.2293782412,35747.5530682401,137.079922543503,67.4946332326523,58858.3787334314,31348.2022899998,4994.50295715137,5760.27702045988,0.919059663026785,-1.40523961851304
16,4,0.9875,3.4896,242.035783195287,63182.7170734953,35747.5530682401,135.837669162658,67.4946332326523,58096.7223075663,31348.2022899998,4962.31525710484,5760.27702045988,0.92003903211865,-1.40523961851304
17,5,0.986666666666667,3.50319,81.9158217896251,61033.2047687494,35747.5530682401,134.595415781813,67.4946332326523,57335.0658817013,31348.2022899998,4930.1275570583,5760.27702045988,0.921018401210516,-1.40523961851304
18,6,0.985833333333333,3.51632,64.3123368987621,56956.1896820154,35747.5530682401,126.844248783628,67.4946332326523,54763.0847184904,31348.2022899998,4935.84183838158,5760.27702045988,0.697383544064285,-1.40523961851304
19,7,0.985,3.52879,42.5489964651424,52879.1745952814,35747.5530682401,119.093081785443,67.4946332326523,52191.1035552794,31348.2022899998,4941.55611970486,5760.27702045988,0.473748686918053,-1.40523961851304
20,8,0.984166666666667,3.54236,32.9899674697101,47791.7826729153,35747.5530682401,106.529676968723,67.4946332326523,47881.8650474741,31348.2022899998,5009.7021313075,5760.27702045988,0.0725337989317614,-1.40523961851304
