index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.31598,52.4431128267175,-8571.70585452989,32346.8871069155,-6.27009038899666,57.7985173681296,-6014.59117450127,26967.6092566863,4797.18145755028,5943.02541563157,-4.33114802666278,-1.85377826487543
2,2,0.999333333333333,3.31598,50.8266648162929,-1230.3649912,32346.8871069158,5.81449018619926,57.7985173681294,-270.647446472766,26967.6092566864,4816.61715113356,5943.02541563157,-3.83811989291648,-1.85377826487542
3,3,0.998666666666667,3.32848,52.155511185898,6110.97587212989,32346.8871069158,17.8990707613952,57.7985173681294,5473.29628155574,26967.6092566864,4836.05284471685,5943.02541563157,-3.34509175917018,-1.85377826487542
4,4,0.998,3.34132,50.8695673718239,12960.1568626382,32346.8871069158,29.1108045358598,57.7985173681294,10984.2395756455,26967.6092566864,4865.81050897014,5943.02541563157,-2.89302640219024,-1.85377826487542
5,5,0.997333333333333,3.35447,22.5194812559036,19809.3378531465,32346.8871069158,40.3225383103245,57.7985173681294,16495.1828697352,26967.6092566864,4895.56817322343,5943.02541563157,-2.4409610452103,-1.85377826487542
6,6,0.996666666666667,3.36706,7.87020176659299,26301.6624559526,32346.8871069158,50.6575058229408,57.7985173681294,21722.551775875,26967.6092566864,4928.22877044586,5943.02541563157,-2.03322222641435,-1.85377826487542
7,7,0.996,3.37959,86.3847029820999,32793.9870587588,32346.8871069158,60.9924733355571,57.7985173681294,26949.9206820147,26967.6092566864,4960.88936766828,5943.02541563157,-1.62548340761839,-1.85377826487542
8,8,0.995333333333333,3.39209,83.5482095213919,39275.7964447881,32346.8871069158,71.3283180575218,57.7985173681294,32198.0473400407,26967.6092566864,4988.98266793555,5943.02541563157,-1.22349946971606,-1.85377826487542
9,9,0.994666666666667,3.40497,67.340049962594,45757.6058308174,32346.8871069158,81.6641627794865,57.7985173681294,37446.1739980667,26967.6092566864,5017.07596820282,5943.02541563157,-0.821515531813733,-1.85377826487542
10,10,0.994,3.41738,120.564091728751,50057.2995436585,32346.8871069158,89.8858541805366,57.7985173681294,42161.3671267243,26967.6092566864,5081.143379671,5943.02541563157,-0.511068437926765,-1.85377826487542
11,11,0.993333333333333,3.43066,80.5732071517766,54356.9932564995,32346.8871069158,98.1075455815868,57.7985173681294,46876.5602553819,26967.6092566864,5145.21079113918,5943.02541563157,-0.200621344039796,-1.85377826487542
12,12,0.992666666666667,3.44343,49.3116150037669,54203.672741197,32346.8871069158,98.4157379411127,57.7985173681294,48110.6055467117,26967.6092566864,5206.25956165263,5943.02541563157,-0.214125010248993,-1.85377826487542
13,1,0.992,3.45648,49.2923975132599,54050.3522258945,32346.8871069158,98.7239303006385,57.7985173681294,49344.6508380415,26967.6092566864,5267.30833216608,5943.02541563157,-0.227628676458189,-1.85377826487542
14,2,0.991333333333333,3.46964,284.390186150048,51647.4618411863,32346.8871069158,94.4423654297321,57.7985173681294,47744.3342256223,26967.6092566864,5274.68224951289,5943.02541563157,-0.415461663145069,-1.85377826487542
15,3,0.990666666666667,3.48278,153.129811632788,49244.5714564781,32346.8871069158,90.1608005588258,57.7985173681294,46144.0176132032,26967.6092566864,5282.05616685969,5943.02541563157,-0.603294649831949,-1.85377826487542
16,4,0.99,3.49569,142.322814969441,46692.4987731544,32346.8871069158,85.9354726878164,57.7985173681294,43387.6337353545,26967.6092566864,5279.89335564593,5943.02541563157,-0.764151338308849,-1.85377826487542
17,5,0.989333333333333,3.50891,67.6293438615605,44140.4260898308,32346.8871069158,81.7101448168071,57.7985173681294,40631.2498575058,26967.6092566864,5277.73054443217,5943.02541563157,-0.925008026785748,-1.85377826487542
18,6,0.988666666666667,3.52165,47.6757141580541,40539.2947875963,32346.8871069158,77.3421638094659,57.7985173681294,37228.046781799,26967.6092566864,5297.58515740361,5943.02541563157,-1.05889934244978,-1.85377826487542
19,7,0.988,3.53447,22.9545745043642,36938.1634853617,32346.8871069158,72.9741828021247,57.7985173681294,33824.8437060923,26967.6092566864,5317.43977037505,5943.02541563157,-1.19279065811382,-1.85377826487542
20,8,0.987333333333333,3.54761,32.9134645192372,32580.7287035634,32346.8871069158,65.7956571210032,57.7985173681294,30096.1540085164,26967.6092566864,5333.85775015115,5943.02541563157,-1.42546943431082,-1.85377826487542
21,9,0.986666666666667,3.5604,8.40025413665131,28223.293921765,32346.8871069158,58.6171314398816,57.7985173681294,26367.4643109404,26967.6092566864,5350.27572992725,5943.02541563157,-1.65814821050783,-1.85377826487542
22,10,0.986,3.57317,26.7878568756256,25393.9601023945,32346.8871069158,51.6550664919454,57.7985173681294,23220.0848824744,26967.6092566864,5326.00059620454,5943.02541563157,-1.91624233807289,-1.85377826487542
23,11,0.985333333333333,3.5855,47.2757894866402,22564.626283024,32346.8871069158,44.6930015440092,57.7985173681294,20072.7054540083,26967.6092566864,5301.72546248184,5943.02541563157,-2.17433646563794,-1.85377826487542
24,12,0.984666666666667,3.59845,48.1870428809389,21310.8532767451,32346.8871069158,39.6185176985041,57.7985173681294,18569.2986254082,26967.6092566864,5245.18629377861,5943.02541563157,-2.40616680083519,-1.85377826487542
25,1,0.984,3.61127,52.2072313794952,20057.0802704662,32346.8871069158,34.544033852999,57.7985173681294,17065.891796808,26967.6092566864,5188.64712507538,5943.02541563157,-2.63799713603245,-1.85377826487542
26,2,0.983333333333333,3.62446,47.6389372575532,19289.2512791316,32346.8871069158,28.6669742847692,57.7985173681294,16653.6289405278,26967.6092566864,5170.23005041037,5943.02541563157,-2.95245913951973,-1.85377826487542
27,3,0.982666666666667,3.63751,88.0071534379532,18521.4222877971,32346.8871069158,22.7899147165393,57.7985173681294,16241.3660842476,26967.6092566864,5151.81297574536,5943.02541563157,-3.26692114300701,-1.85377826487542
28,4,0.982,3.65081,50.4569246104525,18215.6132975441,32346.8871069158,16.7766743593026,57.7985173681294,15711.5554487397,26967.6092566864,5176.55755509991,5943.02541563157,-3.60392739445428,-1.85377826487542
29,5,0.981333333333333,3.66405,23.6018577328377,17909.8043072911,32346.8871069158,10.763434002066,57.7985173681294,15181.7448132318,26967.6092566864,5201.30213445446,5943.02541563157,-3.94093364590156,-1.85377826487542
