index,dates,shiftFactor,population,storage_asis,observedInflow,observedInflow_fitted,storage,storage_fitted,outflow,outflow_fitted,waterSupply,waterSupply_fitted,elevation,elevation_fitted
1,1,1,3.31205,196.008946486365,46302.0978683332,32564.5206298699,83.6926677011276,50.9405036289234,42939.2866947293,29082.0331314913,5202.42129012974,5849.11242349859,-1.25288927153905,-2.14922597497622
2,2,1,3.31205,213.555434854178,43523.3762938648,32564.5206298698,77.3475679568796,50.9405036289238,40053.8023044914,29082.0331314916,5185.84782306336,5849.11242349858,-1.4664568221789,-2.14922597497621
3,3,1,3.32528,122.109349135771,40744.6547193964,32564.5206298698,71.0024682126316,50.9405036289238,37168.3179142535,29082.0331314916,5169.27435599698,5849.11242349858,-1.68002437281874,-2.14922597497621
4,4,1,3.33806,48.0011200910775,38216.8304034072,32564.5206298698,65.6305319783953,50.9405036289238,34546.1296288826,29082.0331314916,5165.43025883232,5849.11242349858,-1.85546239432732,-2.14922597497621
5,5,1,3.35055,24.4879395529157,35689.0060874179,32564.5206298698,60.2585957441589,50.9405036289238,31923.9413435116,29082.0331314916,5161.58616166767,5849.11242349858,-2.0309004158359,-2.14922597497621
6,6,1,3.36337,2.82619837819101,33263.515368587,32564.5206298698,55.2948992583038,50.9405036289238,29517.3119944846,29082.0331314916,5165.52680184378,5849.11242349858,-2.19062269316679,-2.14922597497621
7,7,1,3.37636,-26.6985995891296,30838.0246497562,32564.5206298698,50.3312027724487,50.9405036289238,27110.6826454575,29082.0331314916,5169.46744201989,5849.11242349858,-2.35034497049767,-2.14922597497621
8,8,1,3.389,-54.4019815677302,28671.4137739068,32564.5206298698,45.3647972811026,50.9405036289238,24858.0117385989,29082.0331314916,5166.26341772112,5849.11242349858,-2.51413536865027,-2.14922597497621
9,9,1,3.40148,-56.6427159153311,26504.8028980573,32564.5206298698,40.3983917897565,50.9405036289238,22605.3408317402,29082.0331314916,5163.05939342236,5849.11242349858,-2.67792576680287,-2.14922597497621
10,10,1,3.41437,36.7631602007768,26599.2953984859,32564.5206298698,39.9180419980086,50.9405036289238,21631.2884086901,29082.0331314916,5153.5927300398,5849.11242349858,-2.67680142758805,-2.14922597497621
11,11,1,3.42769,52.0444398846789,26693.7878989145,32564.5206298698,39.4376922062607,50.9405036289238,20657.23598564,29082.0331314916,5144.12606665725,5849.11242349858,-2.67567708837323,-2.14922597497621
12,12,1,3.44089,39.7298313643256,27502.7064665,32564.5206298698,43.3076669781585,50.9405036289238,21006.8340480688,29082.0331314916,5117.866738126,5849.11242349858,-2.49440507105379,-2.14922597497621
13,1,1,3.45434,203.785067495314,28311.6250340855,32564.5206298698,47.1776417500564,50.9405036289238,21356.4321104975,29082.0331314916,5091.60740959476,5849.11242349858,-2.31313305373435,-2.14922597497621
14,2,1,3.46715,79.67642197127,28374.8522009259,32564.5206298698,50.3138658740286,50.9405036289238,21816.8909823496,29082.0331314916,5062.98303019847,5849.11242349858,-2.15468767636225,-2.14922597497621
15,3,1,3.47983,49.0328929635552,28438.0793677663,32564.5206298698,53.4500899980009,50.9405036289238,22277.3498542017,29082.0331314916,5034.35865080218,5849.11242349858,-1.99624229899015,-2.14922597497621
16,4,1,3.49247,68.4505010431683,28616.7935960453,32564.5206298698,53.837714657794,50.9405036289238,23083.4975515391,29082.0331314916,5011.7123861406,5849.11242349858,-1.95607433804199,-2.14922597497621
17,5,1,3.50555,78.083214953969,28795.5078243243,32564.5206298698,54.225339317587,50.9405036289238,23889.6452488765,29082.0331314916,4989.06612147902,5849.11242349858,-1.91590637709383,-2.14922597497621
18,6,1,3.51857,57.7548324818841,30025.2845012467,32564.5206298698,54.1899875849458,50.9405036289238,25040.4579613735,29082.0331314916,4984.74679872478,5849.11242349858,-1.9020541358265,-2.14922597497621
19,7,1,3.53144,28.472503007697,31255.0611781691,32564.5206298698,54.1546358523045,50.9405036289238,26191.2706738705,29082.0331314916,4980.42747597054,5849.11242349858,-1.88820189455918,-2.14922597497621
20,8,1,3.54471,5.27718351400357,31665.7168601291,32564.5206298698,53.8405125657965,50.9405036289238,26730.6187460866,29082.0331314916,5036.33849842455,5849.11242349858,-1.89318994416104,-2.14922597497621
21,9,1,3.55784,-16.4551439163018,32076.372542089,32564.5206298698,53.5263892792886,50.9405036289238,27269.9668183028,29082.0331314916,5092.24952087855,5849.11242349858,-1.8981779937629,-2.14922597497621
22,10,1,3.57061,3.56951333779994,31459.9422045474,32564.5206298698,51.3176911649378,50.9405036289238,27053.1697233882,29082.0331314916,5206.72641423788,5849.11242349858,-1.99614384230841,-2.14922597497621
23,11,1,3.58347,51.8020218752193,30843.5118670057,32564.5206298698,49.108993050587,50.9405036289238,26836.3726284736,29082.0331314916,5321.2033075972,5849.11242349858,-2.09410969085391,-2.14922597497621
24,12,1,3.59696,48.7224958445384,30536.2918117407,32564.5206298698,46.0156628794397,50.9405036289238,26417.8963694867,29082.0331314916,5398.08485699089,5849.11242349858,-2.23532337472845,-2.14922597497621
25,1,1,3.60992,156.947519664457,30229.0717564756,32564.5206298698,42.9223327082924,50.9405036289238,25999.4201104998,29082.0331314916,5474.96640638458,5849.11242349858,-2.37653705860299,-2.14922597497621
26,2,1,3.62328,117.346311033331,30295.5077646231,32564.5206298698,41.7246516717127,50.9405036289238,25598.7456066463,29082.0331314916,5481.70339676125,5849.11242349858,-2.43645191780732,-2.14922597497621
27,3,1,3.63653,47.3677187038672,30361.9437727707,32564.5206298698,40.526970635133,50.9405036289238,25198.0711027927,29082.0331314916,5488.44038713792,5849.11242349858,-2.49636677701165,-2.14922597497621
28,4,1,3.64969,37.5531080428769,30289.2833824767,32564.5206298698,41.2225485717018,50.9405036289238,24660.0891299826,29082.0331314916,5495.27870451601,5849.11242349858,-2.46412117272889,-2.14922597497621
29,5,1,3.66245,17.6510340198198,30216.6229921827,32564.5206298698,41.9181265082705,50.9405036289238,24122.1071571725,29082.0331314916,5502.1170218941,5849.11242349858,-2.43187556844612,-2.14922597497621
30,6,1,3.67539,0.659395978824404,32890.2001152311,32564.5206298698,47.160008304759,50.9405036289238,25492.7750949137,29082.0331314916,5533.39130916624,5849.11242349858,-2.23824873809048,-2.14922597497621
31,7,1,3.68778,30.0379584857595,35563.7772382795,32564.5206298698,52.4018901012474,50.9405036289238,26863.443032655,29082.0331314916,5564.66559643837,5849.11242349858,-2.04462190773484,-2.14922597497621
32,8,1,3.70103,4.17315341425665,42508.4268093686,32564.5206298698,64.7123087611313,50.9405036289238,32292.5761078583,29082.0331314916,5569.46850326308,5849.11242349858,-1.62268929649356,-2.14922597497621
33,9,1,3.71395,-22.2625379312465,49453.0763804577,32564.5206298698,77.0227274210152,50.9405036289238,37721.7091830615,29082.0331314916,5574.27141008778,5849.11242349858,-1.20075668525227,-2.14922597497621
34,10,1,3.72687,26.0504938990712,55744.3504324474,32564.5206298698,90.3694518407981,50.9405036289238,44302.6933182027,29082.0331314916,5555.07031991598,5849.11242349858,-0.741485264772511,-2.14922597497621
35,11,1,3.73986,49.123855496836,62035.6244844372,32564.5206298698,103.716176260581,50.9405036289238,50883.6774533439,29082.0331314916,5535.86922974418,5849.11242349858,-0.282213844292748,-2.14922597497621
36,12,1,3.75296,131.697058976775,66504.1883052451,32564.5206298698,112.510529799746,50.9405036289238,56434.8282668698,29082.0331314916,5531.0041473221,5849.11242349858,0.0354894036275408,-2.14922597497621
37,1,1,3.76587,231.222139421733,70972.7521260531,32564.5206298698,121.30488333891,50.9405036289238,61985.9790803956,29082.0331314916,5526.13906490002,5849.11242349858,0.35319265154783,-2.14922597497621
38,2,1,3.77865,299.187511945418,74332.120336075,32564.5206298698,126.595724715917,50.9405036289238,66058.8063825784,29082.0331314916,5526.42047138256,5849.11242349858,0.569358185878854,-2.14922597497621
39,3,1,3.79167,295.093471580326,77691.4885460968,32564.5206298698,131.886566092925,50.9405036289238,70131.6336847611,29082.0331314916,5526.70187786511,5849.11242349858,0.785523720209878,-2.14922597497621
40,4,1,3.80455,165.88015494555,76951.6057211831,32564.5206298698,132.427553095592,50.9405036289238,70731.2205164227,29082.0331314916,5492.674921475,5849.11242349858,0.849698274568938,-2.14922597497621
41,5,1,3.81713,81.5607329146106,76211.7228962694,32564.5206298698,132.968540098259,50.9405036289238,71330.8073480844,29082.0331314916,5458.64796508489,5849.11242349858,0.913872828927998,-2.14922597497621
42,6,1,3.83044,75.5293495060242,68918.4320262425,32564.5206298698,124.111854442909,50.9405036289238,66333.8863758147,29082.0331314916,5436.09843162674,5849.11242349858,0.646275835565394,-2.14922597497621
43,7,1,3.84374,79.8340535722306,61625.1411562157,32564.5206298698,115.255168787559,50.9405036289238,61336.9654035451,29082.0331314916,5413.54889816859,5849.11242349858,0.37867884220279,-2.14922597497621
44,8,1,3.85661,74.1950007642832,52616.7874484505,32564.5206298698,99.953498922475,50.9405036289238,53251.3381606058,29082.0331314916,5454.64736844775,5849.11242349858,-0.131242667380402,-2.14922597497621
45,9,1,3.86936,65.820268548502,43608.4337406852,32564.5206298698,84.651829057391,50.9405036289238,45165.7109176666,29082.0331314916,5495.7458387269,5849.11242349858,-0.641164176963594,-2.14922597497621
46,10,1,3.88188,47.9089401189936,37924.2436531199,32564.5206298698,72.1775024904837,50.9405036289238,38382.3588186698,29082.0331314916,5556.50717106132,5849.11242349858,-1.09516511996164,-2.14922597497621
47,11,1,3.89491,51.8201498107368,32240.0535655547,32564.5206298698,59.7031759235764,50.9405036289238,31599.006719673,29082.0331314916,5617.26850339574,5849.11242349858,-1.54916606295969,-2.14922597497621
48,12,1,3.90767,50.635653123882,28239.0983911426,32564.5206298698,51.3260308884829,50.9405036289238,26917.6420375389,29082.0331314916,5611.00563507296,5849.11242349858,-1.90938827101388,-2.14922597497621
49,1,1,3.92094,50.8895506846512,24238.1432167305,32564.5206298698,42.9488858533894,50.9405036289238,22236.2773554048,29082.0331314916,5604.74276675017,5849.11242349858,-2.26961047906807,-2.14922597497621
50,2,1,3.93394,50.7453760163878,20937.5531612834,32564.5206298698,34.9506928746912,50.9405036289238,18953.9775956474,29082.0331314916,5564.19366517189,5849.11242349858,-2.64826088560599,-2.14922597497621
51,3,1,3.94673,50.4045259684266,17636.9631058364,32564.5206298698,26.952499895993,50.9405036289238,15671.67783589,29082.0331314916,5523.6445635936,5849.11242349858,-3.02691129214392,-2.14922597497621
52,4,1,3.95994,48.8035836380464,17252.3777065987,32564.5206298698,20.9123612045869,50.9405036289238,14614.3899162362,29082.0331314916,5547.20146136264,5849.11242349858,-3.33434647973123,-2.14922597497621
53,5,1,3.9727,31.2847531607835,16867.7923073611,32564.5206298698,14.8722225131809,50.9405036289238,13557.1019965823,29082.0331314916,5570.75835913168,5849.11242349858,-3.64178166731853,-2.14922597497621
54,6,1,3.98614,10.5147667309186,19149.1324364698,32564.5206298698,14.3700528164668,50.9405036289238,14431.6950589792,29082.0331314916,5653.34739221782,5849.11242349858,-3.70895311933414,-2.14922597497621
55,7,1,3.99919,-7.28589092374155,21430.4725655785,32564.5206298698,13.8678831197527,50.9405036289238,15306.2881213762,29082.0331314916,5735.93642530397,5849.11242349858,-3.77612457134974,-2.14922597497621
56,8,1,4.0126,-37.7530916699278,22913.3264917733,32564.5206298698,16.0104497421164,50.9405036289238,16414.7837785755,29082.0331314916,5823.70938600688,5849.11242349858,-3.71159859858042,-2.14922597497621
57,9,1,4.02539,-54.1541331861627,24396.180417968,32564.5206298698,18.1530163644801,50.9405036289238,17523.2794357749,29082.0331314916,5911.48234670978,5849.11242349858,-3.6470726258111,-2.14922597497621
58,10,1,4.03842,-39.4900563263246,24688.4363617442,32564.5206298698,19.6666909189349,50.9405036289238,17820.0846808753,29082.0331314916,6050.47335503005,5849.11242349858,-3.58761943927165,-2.14922597497621
59,11,1,4.0515,-58.9986226037418,24980.6923055204,32564.5206298698,21.1803654733896,50.9405036289238,18116.8899259757,29082.0331314916,6189.46436335031,5849.11242349858,-3.5281662527322,-2.14922597497621
60,12,1,4.06476,30.3285479309168,26060.25578756,32564.5206298698,24.3370669258973,50.9405036289238,18548.7332932447,29082.0331314916,6305.70245851866,5849.11242349858,-3.38336522460848,-2.14922597497621
61,1,1,4.07813,178.854630038302,27139.8192695995,32564.5206298698,27.4937683784049,50.9405036289238,18980.5766605137,29082.0331314916,6421.94055368701,5849.11242349858,-3.23856419648476,-2.14922597497621
