para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,88.78516218871397,5.28287,0.7973333333333333
2,70.17194272732934,7.99697,0.54
3,53.34688771940832,10.3346,0.3613333333333333
4,36.22379979563184,12.93442,0.20133333333333325
1,86.89842538991977,5.40173,0.7853333333333333
2,72.94132410781444,7.38018,0.596
3,54.262378350667156,10.19593,0.3706666666666666
4,36.22711384751469,12.91404,0.20133333333333325
1,86.0343863149417,4.8852,0.836
2,76.84396825340806,6.80466,0.6479999999999999
3,65.94538579124358,10.01678,0.384
4,50.36961559758629,12.91141,0.20133333333333325
1,84.72142171385595,6.12299,0.7133333333333334
2,67.89701875019713,9.98868,0.3866666666666667
3,38.64114527843374,12.9254,0.20133333333333325
1,87.0489963410238,4.83425,0.8413333333333333
2,74.19774857193126,8.71805,0.4813333333333333
3,49.546656205123355,12.9154,0.20133333333333325
1,85.64009801445812,5.71341,0.7546666666666666
2,74.7186627221195,7.879,0.5506666666666666
3,60.39477889344902,10.03148,0.384
4,33.67495528734321,12.92773,0.20133333333333325
1,89.82439469698232,5.4551,0.7813333333333333
2,77.59157579786442,7.72691,0.5653333333333332
3,57.53794527243462,9.78636,0.4026666666666666
4,45.531470588601294,12.94084,0.20133333333333325
1,84.26101345753536,5.96061,0.7293333333333334
2,74.47652700801288,7.75323,0.5613333333333334
3,50.929257389649734,10.32006,0.3613333333333333
4,36.13781366755791,12.9042,0.20133333333333325
1,86.61117453346006,5.47214,0.7786666666666666
2,74.06397426640449,7.36657,0.5973333333333333
3,60.90519799246817,9.79961,0.4013333333333332
4,40.999214125797806,12.93579,0.20133333333333325
1,84.76592759148907,6.7448,0.6533333333333333
2,67.74137489267352,10.18703,0.372
3,43.34717411101964,12.92916,0.20133333333333325
