para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,35065.47035011568,5.32401,0.7933333333333333
2,24857.914429165918,8.53449,0.496
3,16278.897520655495,12.93442,0.20133333333333325
1,36728.79623380775,5.38821,0.7866666666666666
2,25636.65531639132,7.05684,0.6253333333333333
3,21157.123124921447,9.82069,0.3986666666666666
4,17342.021623859153,12.91404,0.20133333333333325
1,34031.89926829492,5.86384,0.7386666666666666
2,24122.898013356422,7.59321,0.5760000000000001
3,28372.423308536167,9.96296,0.3879999999999999
4,18840.185851481725,12.91141,0.20133333333333325
1,32640.778422361138,6.08278,0.7173333333333334
2,25100.605606557136,9.98868,0.3866666666666667
3,14741.748437567467,12.9254,0.20133333333333325
1,34696.97934974129,5.99755,0.7253333333333334
2,25899.17130899125,10.06895,0.38
3,20631.971369567986,12.9154,0.20133333333333325
1,32835.63707627484,6.2215,0.704
2,24426.489179173066,9.90669,0.3933333333333333
3,15036.796119636805,12.92773,0.20133333333333325
1,43671.362786991405,5.08046,0.8186666666666667
2,29441.757081350836,7.3056,0.604
3,23147.580195471182,9.76813,0.4039999999999999
4,18915.845770084372,12.94084,0.20133333333333325
1,33721.48566118745,5.3584,0.7893333333333333
2,27203.019594887406,7.76755,0.56
3,19521.572290477226,10.32006,0.3613333333333333
4,15644.339731526032,12.9042,0.20133333333333325
1,33713.19123971825,6.2354,0.7026666666666667
2,21880.96078510637,9.83573,0.3986666666666666
3,15736.804559329723,12.93579,0.20133333333333325
1,33865.86590048552,6.10799,0.7146666666666666
2,25248.665343604367,10.11558,0.3773333333333333
3,17372.763179551068,12.92916,0.20133333333333325
