para.numbp,para.fitp,para.pop.fitp,para.shif.fitp
1,87.16131679653387,5.80988,0.8726666666666667
2,74.9600185931726,9.7058,0.7040000000000001
3,60.402659091650854,12.92673,0.6006666666666668
1,92.8584853021126,5.12247,0.9066666666666667
2,85.57720351667359,6.77008,0.8260000000000001
3,72.58912441642187,10.03078,0.6920000000000001
4,60.68830648079439,12.92356,0.6006666666666668
1,83.26234613833338,6.21987,0.8520000000000001
2,75.26410125014624,10.26062,0.6826666666666668
3,60.434786580299566,12.91366,0.6006666666666668
1,85.26626676764147,5.79701,0.8733333333333333
2,74.45039488487174,9.53146,0.7106666666666668
3,63.92236979271198,12.93383,0.6006666666666668
1,85.54688748860931,6.59059,0.8340000000000001
2,80.97821162850774,9.74237,0.7026666666666668
3,63.84619733854961,12.9212,0.6006666666666668
1,88.04264992294108,6.22492,0.8520000000000001
2,75.46258329977748,10.33251,0.6806666666666668
3,66.4223753816187,12.92939,0.6006666666666668
1,88.64283217316047,5.15506,0.9046666666666667
2,82.5820550654659,6.83004,0.8226666666666667
3,71.41390819757397,10.15814,0.6866666666666668
4,56.582897269287564,12.9178,0.6006666666666668
1,86.88916035967387,5.63903,0.8806666666666667
2,77.06445024450231,8.06069,0.7666666666666667
3,69.94869771119207,10.32358,0.6806666666666668
4,52.98340517431876,12.92228,0.6006666666666668
1,85.81620400727101,5.46346,0.8893333333333333
2,70.19734229203074,7.9294,0.7726666666666667
3,80.19072355689025,10.16313,0.6866666666666668
4,59.15608063622747,12.91799,0.6006666666666668
1,88.31078869672211,5.00792,0.912
2,73.8062443866257,9.72517,0.7026666666666668
3,62.856236950604625,12.90505,0.6006666666666668
